areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00101786,5.3,46.8,34,13.8
E00101787,6,29.2,37.5,27.4
E00101788,13.6,49.7,17.7,19
E00101789,10.8,40,29.2,20
E00101790,15.9,46.2,29.5,8.3
E00101791,19.3,50.4,19.3,11.1
E00101792,11.2,34.9,37.5,16.4
E00101793,10.2,37,37.8,15
E00101794,11.8,54.3,21.3,12.6
E00101795,19,46.3,27.3,7.4
E00101796,11.6,45,32.6,10.9
E00101797,13.4,25.4,41.8,19.4
E00101798,8.9,30.6,35.5,25
E00101831,10.7,49.3,26.7,13.3
E00101843,41.2,45.9,10.1,2.7
E00101844,24.1,49.6,21.3,5
E00101845,39.5,41,14.6,4.9
E00101846,44.1,44.1,8.5,3.4
E00101847,32.8,46.1,18,3.1
E00101848,55,36.4,3.9,4.7
E00101849,40.6,38.4,14.5,6.5
E00101850,44.5,43.8,10.2,1.6
E00101851,31.5,43.5,21,4
E00101852,26.6,52.4,16.9,4
E00101853,15.1,42.9,31.9,10.1
E00101854,14.9,51.8,20.6,12.8
E00101855,40.2,41.4,10.1,8.3
E00101856,52.5,37.3,8.2,1.9
E00101857,20.9,47,24.3,7.8
E00101858,20.2,50.4,22.5,7
E00101859,44,38.5,14.8,2.7
E00101860,17.9,43.1,29.3,9.8
E00101861,16.7,44,28.7,10.7
E00101862,7.8,43.8,34.4,14.1
E00101863,7.5,41,36.6,14.9
E00101864,9.5,37.3,31,22.2
E00101865,6.9,46.2,33.1,13.8
E00101866,13.9,45.3,29.9,10.9
E00101867,28,42.4,23.2,6.4
E00101868,14.1,39.1,31.3,15.6
E00101869,23,41,25.9,10.1
E00101870,2.3,32.3,39.1,26.3
E00101871,11.5,42.7,32.1,13.7
E00101872,15.5,41.6,32.3,10.6
E00101873,15,40,34.2,10.8
E00101874,32.8,41,19.7,6.6
E00101875,27.4,42.7,22.3,7.6
E00101876,11.1,46.7,33.3,8.9
E00101877,38.6,42.1,15.2,4.1
E00101878,27.4,47.6,16.9,8.1
E00101915,3.1,36.5,39.6,20.8
E00101916,19,51.1,24.1,5.7
E00101917,5.1,36.4,39,19.5
E00101918,19.2,49,22.1,9.6
E00101919,18.5,50.8,22.6,8.1
E00101920,17.9,44.8,28.4,9
E00149415,5.1,35.3,38.2,21.3
E00149478,5.8,33.3,31.9,29
E00149479,12.4,53.7,26.4,7.4
E00149480,13.2,44.9,25,16.9
E00149481,10.3,57.1,23,9.5
E00149482,25.6,56.4,15.4,2.6
E00149483,7.8,43.7,35,13.6
E00149484,6.3,34.4,39.6,19.8
