areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00101786,11.7,77.6,10.7
E00101787,13.2,76.7,10.1
E00101788,9.1,72.7,18.2
E00101789,17.4,73.6,9.1
E00101790,11.2,72.7,16.1
E00101791,10,78.5,11.5
E00101792,7.5,83.6,8.9
E00101793,14.7,66.3,18.9
E00101794,21.9,64.9,13.2
E00101795,15.5,70.7,13.8
E00101796,7.3,73.5,19.2
E00101797,10.4,83.3,6.3
E00101798,10.1,83.5,6.4
E00101831,10.5,80.7,8.8
E00101843,19.8,69.8,10.4
E00101844,13.8,69.8,16.4
E00101845,11.4,51.5,37.1
E00101846,15.7,65.7,18.7
E00101847,6.9,42.3,50.8
E00101848,25.2,57.3,17.5
E00101849,12.5,65,22.5
E00101850,19.8,58.1,22.1
E00101851,11.9,63.5,24.6
E00101852,13,57.7,29.3
E00101853,16.8,67.3,15.9
E00101854,13.7,70.8,15.5
E00101855,14.7,68.6,16.7
E00101856,12.1,64.5,23.4
E00101857,11.5,65.5,23
E00101858,5.4,75,19.6
E00101859,10.5,69.1,20.4
E00101860,10.5,70.2,19.4
E00101861,18.2,69.1,12.7
E00101862,13.6,77.1,9.3
E00101863,17.4,78.3,4.3
E00101864,4.7,81.1,14.2
E00101865,11,80.8,8.2
E00101866,18.6,66.1,15.3
E00101867,15.2,71.4,13.3
E00101868,19.3,68.8,11.9
E00101869,14.5,62.7,22.7
E00101870,13.4,77.2,9.4
E00101871,12.9,73.3,13.8
E00101872,13.2,69.8,17.1
E00101873,11.7,73.8,14.6
E00101874,21.7,50.9,27.4
E00101875,9.9,72.5,17.6
E00101876,7.5,82.5,10
E00101877,21.8,68.1,10.1
E00101878,19.2,54.2,26.7
E00101915,20,74.7,5.3
E00101916,12.4,75.9,11.7
E00101917,8.7,76.7,14.6
E00101918,11.4,78.1,10.5
E00101919,14,70.1,15.9
E00101920,6.6,80.2,13.2
E00149415,6.8,87.8,5.4
E00149478,4.4,64.7,30.9
E00149479,7.8,81.3,10.8
E00149480,7.6,79.5,12.9
E00149481,9.1,83.3,7.6
E00149482,8,82.4,9.6
E00149483,5.7,81.1,13.1
E00149484,18.9,75.8,5.3
E00149485,11.6,75.4,13
E00149486,6.7,82.5,10.8
W00003947,18,64,18
W00003948,10.4,76.4,13.2
W00003949,9.2,75.5,15.3
W00003950,10.1,72.7,17.2
W00003951,12.4,72.4,15.2
W00003952,7.5,90,2.5
W00003953,8.5,85.1,6.4
W00003954,10.5,78.9,10.5
W00003955,8.7,80.2,11.1
W00003956,12.1,76.7,11.2
W00003957,14.8,72.1,13.1
W00003958,5.5,69.3,25.2
W00003982,16.7,44.8,38.4
W00003983,32.8,45.6,21.6
W00003984,22.5,47.5,29.9
W00003988,15.2,48,36.8
W00003989,32,37.6,30.5
W00003990,19.8,49.2,31
W00003991,23.5,55.1,21.4
W00003995,15.5,73.5,11
W00003996,13.2,57.6,29.1
W00003997,15.8,51.5,32.7
W00003998,12.2,57,30.8
W00003999,21.1,63.2,15.8
W00004145,12.5,70.4,17.1
W00004146,8.2,68.2,23.6
W00004147,10.4,67,22.6
W00004148,4.3,81.9,13.8
W00004160,20.9,71.6,7.5
W00004161,5.8,80.6,13.5
W00004164,11.2,66.3,22.4
W00004165,6.8,78,15.3
W00004166,9.8,73,17.2
W00004167,8.8,81.4,9.8
W00004168,17.7,66.9,15.4
W00004169,12.1,75.8,12.1
W00004197,7,80,13
W00004198,11.4,72.4,16.3
W00004199,6.5,80.4,13
W00004204,8.1,79.3,12.6
W00004307,7.5,85.4,7
W00004308,8.1,77.9,14
W00004309,7.8,80.6,11.7
W00004310,14.7,70.6,14.7
W00004311,5.6,82.5,11.9
W00004312,5.8,87,7.2
W00004313,12.8,82.6,4.6
W00004314,11.3,75,13.7
W00004315,16.7,65.7,17.6
W00004402,6.5,72.9,20.6
W00004403,12.2,79.5,8.3
W00004404,8,84,8
W00004405,10.7,75.1,14.2
W00004406,12.6,78.3,9.1
W00004407,5,83.3,11.7
W00004408,16,77.3,6.7
W00004409,10.3,76.3,13.4
W00004410,9.6,73,17.4
W00004411,8.2,64.9,26.9
W00004412,12.1,72,15.9
W00004413,11.2,75.2,13.6
W00004414,14.7,73.3,12.1
W00004415,11.9,80.7,7.3
W00004416,14.9,69.1,16
W00004417,13.4,72,14.6
W00004418,16.7,69.8,13.5
W00004419,13.5,71.9,14.6
W00004420,8.6,81.7,9.7
W00004421,22.8,72.8,4.4
W00004422,11.7,78.6,9.7
W00004423,10.1,72.1,17.8
W00004424,9.2,78.5,12.3
W00004425,9,72.1,18.9
W00004426,7.1,84.7,8.2
W00004427,6.2,69.1,24.7
W00004428,15.7,66.3,18.1
W00004487,11.1,78.6,10.3
W00004488,5.4,86.2,8.4
W00004489,12.6,75.5,11.9
W00004490,8.5,79.4,12.1
W00004491,6.7,80.9,12.4
W00004492,14.7,75.5,9.8
W00004493,9.9,77.1,13
W00004494,12.5,72.8,14.7
W00004495,11.3,78.6,10.1
W00004553,10.5,67.3,22.2
W00004554,9.6,76,14.4
W00004570,8.7,50.4,40.9
W00004572,13.6,68.2,18.2
W00004573,1.2,75.5,23.3
W00004574,10.9,68.4,20.7
W00004575,9.3,70.4,20.4
W00004576,8.4,76.2,15.4
W00004577,4.1,80.5,15.4
W00004578,6.4,58.9,34.8
W00004579,10.3,56.9,32.8
W00004580,8.8,81.1,10.1
W00004581,12.7,77,10.3
W00004582,7.2,82.4,10.4
W00004583,8.3,78.7,13
W00004584,8.9,82.7,8.4
W00004586,9.2,80.3,10.6
W00004587,6.2,76.7,17.1
W00004588,7.1,83,9.8
W00004633,35.1,44.3,20.5
W00004634,44.2,36.5,19.2
W00004646,44,41.2,14.8
W00004649,30,45.3,24.6
W00004650,31.8,47.3,20.9
W00004651,24.3,51.9,23.8
W00004652,27.2,52.6,20.2
W00004653,38.5,42.1,19.5
W00004654,38.7,45.4,16
W00004655,38.3,39,22.6
W00004656,33.9,43.2,22.9
W00004657,41.1,39.3,19.6
W00004658,43.2,34.6,22.2
W00004659,44.4,39.8,15.7
W00004660,26.4,56.3,17.2
W00004661,36.4,48.9,14.7
