areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00101786,19.6,22.9,41.2,16.3
E00101787,20.7,23.5,31.5,24.4
E00101788,20.2,32.6,20.9,26.4
E00101789,19.2,40,24.2,16.7
E00101790,27.9,32.7,21.2,18.3
E00101791,24.2,30.3,28.3,17.2
E00101792,15.6,33.1,32.5,18.8
E00101793,26,43.2,13.7,17.1
E00101794,29.9,35.4,21.3,13.4
E00101795,31.8,24.3,23.4,20.6
E00101796,23.4,30.9,23.4,22.3
E00101797,7.1,35.7,45.2,11.9
E00101798,12,37.3,36.7,14
E00101831,26.5,27.9,27.9,17.6
E00101843,39.6,26.1,18.7,15.7
E00101844,37,20.5,26.8,15.7
E00101845,43.7,26.4,13.7,16.2
E00101846,48.3,20.3,9.8,21.7
E00101847,38.8,19.4,18.7,23.1
E00101848,38.3,35.1,9.6,17
E00101849,46.1,25.2,15.7,13
E00101850,39.5,25.2,18.5,16.8
E00101851,45.5,16.8,15.8,21.8
E00101852,52.1,25.6,5.1,17.1
E00101853,36,28,14.4,21.6
E00101854,31.7,22.2,30.2,15.9
E00101855,39.1,22.5,27.8,10.6
E00101856,44,24,17,15
E00101857,31.9,31.9,20.2,16
E00101858,38.5,26.2,20.5,14.8
E00101859,33.6,26.2,25.2,15
E00101860,39.8,17.2,16.4,26.6
E00101861,34.2,21.7,25,19.1
E00101862,23.3,26.4,28.3,22
E00101863,29.5,28,27.3,15.2
E00101864,26.8,23.9,33.8,15.5
E00101865,31.7,33.8,16.5,18
E00101866,26.1,33.5,19.3,21.1
E00101867,35.6,33.1,11.9,19.5
E00101868,29.3,33.7,17.7,19.3
E00101869,37.7,28.3,15.2,18.8
E00101870,16,22.5,45,16.6
E00101871,41.6,18.2,20.4,19.7
E00101872,42.9,25.5,22.3,9.2
E00101873,41.3,31.4,14,13.2
E00101874,38.2,28.2,10.7,22.9
E00101875,36.8,22.4,16.8,24
E00101876,29.8,29.8,24.4,16
E00101877,46.6,25.5,12.4,15.5
E00101878,36.8,29.9,17.4,16
E00101915,6.7,25.7,56.2,11.4
E00101916,22.7,26.1,32.4,18.8
E00101917,20.2,26.4,44.8,8.6
E00101918,14.2,20,57.5,8.3
E00101919,33,27.7,14.3,25
E00101920,28.7,18.9,35.2,17.2
E00149415,27.3,17.2,36.4,19.2
E00149478,17.6,31.8,30.6,20
E00149479,22.6,32.1,24.5,20.8
E00149480,26.6,25.8,11.3,36.3
E00149481,22.5,18.6,35.3,23.5
E00149482,14.8,42.6,33.3,9.3
E00149483,10.4,32.8,38.8,17.9
E00149484,14.1,28.3,36.4,21.2
E00149485,27.4,11.9,40,20.7
E00149486,20.4,23.3,40.8,15.5
W00003947,35.6,18.6,37.3,8.5
W00003948,24.3,26.1,37.4,12.2
W00003949,37.3,18.1,34.9,9.6
W00003950,32.3,20.8,36.5,10.4
W00003951,20.3,26.8,43.1,9.8
W00003952,23.8,23.8,38.1,14.3
W00003953,24.4,10.6,48.8,16.3
W00003954,28.2,22.7,40,9.1
W00003955,30.9,18.6,41.2,9.3
W00003956,33.6,18.9,36.4,11.2
W00003957,26.3,29.8,33.3,10.5
W00003958,35.6,31.9,22.2,10.4
W00003982,58.9,6.4,21.3,13.5
W00003983,48.4,11.8,27.5,12.4
W00003984,62.5,6.3,21.1,10.2
W00003988,47.7,13.6,24.2,14.4
W00003989,56.4,12.8,20.9,9.9
W00003990,50.4,11.3,30.4,7.8
W00003991,51,5.6,39.2,4.2
W00003995,42.9,35.7,7.1,14.3
W00003996,52.1,15.5,29.6,2.8
W00003997,65.2,10.6,16.1,8.1
W00003998,45.3,7.4,30.5,16.8
W00003999,44.5,7.8,42.2,5.5
W00004145,34.1,13.5,39.4,12.9
W00004146,34.2,13.2,38.6,14
W00004147,33.7,12.6,37.9,15.8
W00004148,30.6,14.1,49.4,5.9
W00004160,17,20.8,54.7,7.5
W00004161,13.1,20.4,56.9,9.5
W00004164,12.4,41,26.7,20
W00004165,12.1,36.9,42.7,8.3
W00004166,5.5,34.2,47.3,13
W00004167,4.7,37.2,47.7,10.5
W00004168,12.6,36.6,31.9,18.8
W00004169,10.3,35.8,43.6,10.3
W00004197,50,8.1,25,16.9
W00004198,32.1,11.9,41.7,14.3
W00004199,39.6,16.2,31.5,12.6
W00004204,37.1,15.3,34.7,12.9
W00004307,41.3,23.3,26,9.3
W00004308,32.6,18.9,37.9,10.6
W00004309,39.6,21.6,32.4,6.3
