areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00101786,3.7,29.1,36.5,30.7
E00101787,4.7,21.3,33.7,40.2
E00101788,3.4,28.4,43.2,25
E00101789,3.4,27.7,40.3,28.6
E00101790,5.3,26.3,40.6,27.8
E00101791,22.1,20.6,37.5,19.9
E00101792,5.2,26.5,41.9,26.5
E00101793,1.6,29.4,48.4,20.6
E00101794,11.8,30.7,28.3,29.1
E00101795,13,22.8,41.5,22.8
E00101796,6.2,28.5,39.2,26.2
E00101797,8.8,14.7,33.8,42.6
E00101798,4.1,4.9,46.3,44.7
E00101831,4,32,34.7,29.3
E00101843,30.8,28.8,17.1,23.3
E00101844,28.6,35,20,16.4
E00101845,26.2,35.4,18.4,19.9
E00101846,28.7,38.8,16.9,15.7
E00101847,28.1,35.2,25.8,10.9
E00101848,36.4,42.6,14,7
E00101849,33.3,22.5,19.6,24.6
E00101850,34.9,31.8,23.3,10.1
E00101851,34.6,16.5,34.6,14.2
E00101852,0.8,36,57.6,5.6
E00101853,5.9,26.1,54.6,13.4
E00101854,7.1,20.6,32.6,39.7
E00101855,25,38.4,23.8,12.8
E00101856,46.5,35.8,11.3,6.3
E00101857,20.2,15.8,43.9,20.2
E00101858,9.3,38,40.3,12.4
E00101859,43.4,33,17,6.6
E00101860,3.3,17.1,54.5,25.2
E00101861,3.3,20.7,45.3,30.7
E00101862,4.7,13.4,37,44.9
E00101863,7.5,13.4,39.6,39.6
E00101864,1.6,31.5,48.4,18.5
E00101865,1.4,15.2,67.6,15.9
E00101866,17.4,21,18.8,42.8
E00101867,33.9,18.1,34.6,13.4
E00101868,4.7,14.1,29.7,51.6
E00101869,5.6,41.7,45.1,7.6
E00101870,0,15.7,33.6,50.7
E00101871,1.5,23.5,59.8,15.2
E00101872,5.6,18.6,41.6,34.2
E00101873,4.1,50,31.1,14.8
E00101874,6.6,47.5,41,4.9
E00101875,23.6,29.3,28,19.1
E00101876,0,36.3,43.7,20
E00101877,17.5,29.2,30.4,22.8
E00101878,14.6,10.6,42.3,32.5
E00101915,6.3,15.6,35.4,42.7
E00101916,16.5,39.8,24.4,19.3
E00101917,5.1,23.9,42.7,28.2
E00101918,20.4,21.4,31.1,27.2
E00101919,10.7,23.8,45.9,19.7
E00101920,7.5,25.4,39.6,27.6
E00149415,3.7,19.3,43,34.1
E00149478,1.5,17.6,39.7,41.2
E00149479,0,35.5,43.5,21
E00149480,6.7,26.1,53.7,13.4
E00149481,5.5,40.2,32.3,22
E00149482,23.7,28.8,38.1,9.3
E00149483,3.9,22.3,43.7,30.1
E00149484,3.1,17.3,44.9,34.7
E00149485,4.7,22.6,47.2,25.5
E00149486,0.9,21.6,49.5,27.9
W00003947,1,7.8,58.3,33
