areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00101786,83.3,3.2,13.4
E00101787,91.7,4.8,3.6
E00101788,85.8,14.2,0
E00101789,88.4,11.6,0
E00101790,87.1,12.1,0.8
E00101791,68.9,31.1,0
E00101792,90.8,4.6,4.6
E00101793,96.9,2.4,0.8
E00101794,63,37,0
E00101795,83.9,14.5,1.6
E00101796,85,15,0
E00101797,88.6,8.6,2.9
E00101798,96.8,3.2,0
E00101831,77.3,22.7,0
E00101843,43.4,56.6,0
E00101844,34.1,65.9,0
E00101845,30.7,69.3,0
E00101846,49.7,50.3,0
E00101847,35.4,64.6,0
E00101848,18,82,0
E00101849,51.4,48.6,0
E00101850,34.4,65.6,0
E00101851,62.2,37.8,0
E00101852,100,0,0
E00101853,90,9.2,0.8
E00101854,78,22,0
E00101855,36.6,63.4,0
E00101856,16.5,83.5,0
E00101857,69.3,30.7,0
E00101858,66.1,33.9,0
E00101859,23,76.5,0.5
E00101860,95.9,4.1,0
E00101861,83.3,16.7,0
E00101862,90.8,9.2,0
E00101863,85.8,14.2,0
E00101864,98.4,0.8,0.8
E00101865,100,0,0
E00101866,58.4,41.6,0
E00101867,63.3,35.9,0.8
E00101868,89.1,10.9,0
E00101869,94.3,5.7,0
E00101870,94.9,5.1,0
E00101871,99.2,0.8,0
E00101872,86.2,13.8,0
E00101873,99.2,0.8,0
E00101874,38.5,61.5,0
E00101875,61.1,38.9,0
E00101876,100,0,0
E00101877,75.3,24.7,0
E00101878,74,26,0
E00101915,91.8,7.2,1
E00101916,54.5,45.5,0
E00101917,93.3,5.8,0.8
E00101918,61,39,0
E00101919,89.3,10.7,0
E00101920,89.6,9.6,0.7
E00149415,95.6,4.4,0
E00149478,97.2,2.8,0
E00149479,91.1,8.9,0
E00149480,99.3,0.7,0
E00149481,83.5,15.7,0.8
E00149482,68.6,31.4,0
E00149483,98.1,1.9,0
E00149484,93,6,1
E00149485,99,1,0
E00149486,99.1,0.9,0
W00003947,99,1,0
W00003948,89.5,10.5,0
W00003949,82.9,17.1,0
W00003950,96.2,3.8,0
W00003951,100,0,0
W00003952,100,0,0
W00003953,99.2,0.8,0
W00003954,99.3,0.7,0
W00003955,100,0,0
W00003956,94.7,3.8,1.5
W00003957,49.3,50.7,0
W00003958,61,39,0
W00003982,84.4,15.6,0
W00003983,81.2,18.8,0
W00003984,86.6,13.4,0
W00003988,49.5,50.5,0
W00003989,88.8,11.2,0
W00003990,0.6,99.4,0
W00003991,0.6,99.4,0
W00003995,13.8,86.2,0
W00003996,1.1,98.9,0
W00003997,71.7,28.3,0
W00003998,68.6,31.4,0
W00003999,3.8,96.2,0
W00004145,98.1,1.9,0
W00004146,99.2,0.8,0
W00004147,96.2,2.3,1.5
W00004148,99.2,0.8,0
W00004160,88.5,11.5,0
W00004161,99.2,0,0.8
W00004164,93.1,6.9,0
W00004165,94.4,0,5.6
W00004166,95,5,0
W00004167,99,1,0
W00004168,88.6,9.5,1.9
W00004169,99.4,0,0.6
W00004197,100,0,0
W00004198,86.3,13.7,0
W00004199,99.2,0.8,0
W00004204,96.2,3.8,0
W00004307,61.4,23.7,14.9
W00004308,92.4,7.6,0
