areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00101786,50.3,49.7
E00101787,36.9,63.1
E00101788,46.9,53.1
E00101789,44.3,55.7
E00101790,48.1,51.9
E00101791,41,59
E00101792,39.9,60.1
E00101793,42.6,57.4
E00101794,34.9,65.1
E00101795,41.1,58.9
E00101796,42.6,57.4
E00101797,39,61
E00101798,41.4,58.6
E00101831,31.3,68.7
E00101843,44.1,55.9
E00101844,32.3,67.7
E00101845,43.4,56.6
E00101846,37.8,62.2
E00101847,45.9,54.1
E00101848,41.1,58.9
E00101849,32.7,67.3
E00101850,40.5,59.5
E00101851,37.3,62.7
E00101852,35.6,64.4
E00101853,41.9,58.1
E00101854,37.5,62.5
E00101855,41.2,58.8
E00101856,44,56
E00101857,45.3,54.7
E00101858,33.6,66.4
E00101859,39.6,60.4
E00101860,40.6,59.4
E00101861,35.9,64.1
E00101862,37.7,62.3
E00101863,31.8,68.2
E00101864,41.4,58.6
E00101865,39.9,60.1
E00101866,37.9,62.1
E00101867,41.9,58.1
E00101868,35.2,64.8
E00101869,35.3,64.7
E00101870,39.2,60.8
E00101871,38.7,61.3
E00101872,36.6,63.4
E00101873,30.6,69.4
E00101874,41.1,58.9
E00101875,40.5,59.5
E00101876,43.2,56.8
E00101877,40,60
E00101878,46.5,53.5
E00101915,33,67
E00101916,33.1,66.9
E00101917,27.3,72.7
E00101918,29.2,70.8
E00101919,36.8,63.2
E00101920,37.7,62.3
E00149415,52.5,47.5
E00149478,23.5,76.5
E00149479,40.4,59.6
E00149480,47.1,52.9
E00149481,42.3,57.7
E00149482,41.8,58.2
E00149483,55.9,44.1
E00149484,27.3,72.7
E00149485,32.8,67.2
E00149486,44.1,55.9
W00003947,31.6,68.4
W00003948,32.7,67.3
W00003949,37.3,62.7
W00003950,38.3,61.7
W00003951,27.3,72.7
W00003952,32.5,67.5
W00003953,37.7,62.3
W00003954,35.7,64.3
W00003955,26.5,73.5
W00003956,30.1,69.9
W00003957,30.4,69.6
W00003958,24.4,75.6
W00003982,48.6,51.4
W00003983,34.4,65.6
W00003984,37,63
W00003988,47.4,52.6
W00003989,40.9,59.1
W00003990,23.9,76.1
W00003991,20.3,79.7
W00003995,31.3,68.8
W00003996,25,75
W00003997,31.7,68.3
W00003998,45.8,54.2
W00003999,23.8,76.2
W00004145,34.3,65.7
W00004146,44.4,55.6
W00004147,35.6,64.4
W00004148,35.3,64.7
W00004160,35.2,64.8
W00004161,38.1,61.9
W00004164,32.4,67.6
W00004165,32.9,67.1
W00004166,33.8,66.2
W00004167,42.4,57.6
W00004168,38.5,61.5
W00004169,36.1,63.9
W00004197,28.2,71.8
W00004198,39.8,60.2
W00004199,29.8,70.2
W00004204,19.2,80.8
W00004307,32.2,67.8
W00004308,26.5,73.5
W00004309,32.7,67.3
W00004310,40.2,59.8
W00004311,39.7,60.3
W00004312,22.9,77.1
W00004313,39.9,60.1
W00004314,34.2,65.8
W00004315,34.3,65.7
W00004402,36.6,63.4
W00004403,35.9,64.1
W00004404,35.6,64.4
W00004405,35.5,64.5
W00004406,36.2,63.8
W00004407,26.9,73.1
W00004408,33.3,66.7
W00004409,32.6,67.4
W00004410,29.1,70.9
W00004411,31.5,68.5
W00004412,31.3,68.7
W00004413,31.9,68.1
W00004414,39.2,60.8
W00004415,33.3,66.7
W00004416,36.8,63.2
W00004417,36.5,63.5
W00004418,30.9,69.1
W00004419,31.6,68.4
W00004420,35,65
W00004421,33.9,66.1
W00004422,29.4,70.6
W00004423,31.9,68.1
W00004424,37.8,62.2
W00004425,30.1,69.9
W00004426,30.9,69.1
W00004427,31.4,68.6
W00004428,35.2,64.8
W00004487,36.4,63.6
W00004488,36.1,63.9
W00004489,34.3,65.7
W00004490,34.3,65.7
W00004491,28.1,71.9
W00004492,28.9,71.1
W00004493,26.4,73.6
W00004494,33.1,66.9
W00004495,35.1,64.9
W00004553,34,66
W00004554,23.5,76.5
W00004570,36.7,63.3
W00004572,28.4,71.6
W00004573,10.5,89.5
W00004574,31.2,68.8
W00004575,30.1,69.9
W00004576,35.4,64.6
W00004577,35.4,64.6
W00004578,39.3,60.7
W00004579,35.2,64.8
W00004580,34.1,65.9
W00004581,31,69
W00004582,32.1,67.9
W00004583,25,75
W00004584,26.7,73.3
W00004586,33.6,66.4
W00004587,30.1,69.9
W00004588,35.6,64.4
W00004633,46.8,53.2
W00004634,46.5,53.5
W00004646,54.5,45.5
W00004649,39.5,60.5
W00004650,48.1,51.9
W00004651,41.1,58.9
W00004652,44.1,55.9
W00004653,48.9,51.1
W00004654,44.5,55.5
W00004655,72.3,27.7
W00004656,51.9,48.1
W00004657,67.5,32.5
W00004658,56.6,43.4
W00004659,51.2,48.8
W00004660,33.7,66.3
W00004661,48.9,51.1
W00004662,64.3,35.7
W00004663,59.4,40.6
W00004664,53,47
W00004682,42.4,57.6
W00004683,31.2,68.8
W00004684,37.5,62.5
W00004685,38.3,61.7
W00004686,26.2,73.8
W00004687,30,70
W00004688,35.4,64.6
W00004689,32.4,67.6
W00004690,27.9,72.1
W00004691,37.3,62.7
W00004692,36.3,63.7
W00004693,35.3,64.7
W00004694,31.1,68.9
W00004695,28.9,71.1
W00004696,27.3,72.7
W00004697,37.7,62.3
W00004698,42.3,57.7
W00004699,29.8,70.2
W00004700,37.3,62.7
W00004701,33.3,66.7
W00004702,34.5,65.5
W00004703,40.5,59.5
W00004704,29.1,70.9
W00004705,33.3,66.7
W00004706,20.7,79.3
W00004707,32.6,67.4
W00004709,29.2,70.8
W00004710,23.9,76.1
W00004711,35,65
W00004712,29.1,70.9
W00004713,34,66
W00004714,30.8,69.2
W00004715,27,73
W00004716,37.5,62.5
W00004717,35,65
W00004718,27.9,72.1
W00004719,31,69
W00004720,30.3,69.7
W00004721,23.9,76.1
W00004722,32.4,67.6
W00004723,35.5,64.5
W00004748,20.8,79.2
W00004751,20.4,79.6
W00004752,23.1,76.9
W00004753,27.3,72.7
W00004754,27.7,72.3
W00004755,27,73
W00004756,30.2,69.8
W00004757,27.7,72.3
W00004758,23,77
W00004788,22,78
W00004789,24.7,75.3
W00004790,25.4,74.6
W00004791,31.7,68.3
W00004792,25.4,74.6
W00004793,26.4,73.6
W00004802,31.5,68.5
W00004803,26.8,73.2
W00004804,34.5,65.5
W00004805,33.3,66.7
W00004806,33.3,66.7
W00004807,29.7,70.3
W00004808,20.8,79.2
W00004809,25.5,74.5
W00004956,23.5,76.5
W00004958,28.3,71.7
W00004960,23.6,76.4
W00004961,20.4,79.6
W00004962,19.8,80.2
W00004963,36.7,63.3
W00005042,33.8,66.2
W00005044,23.9,76.1
W00005045,35.3,64.7
W00005046,25.6,74.4
W00005047,35.9,64.1
W00005048,24.4,75.6
W00005049,28.1,71.9
W00005050,31.5,68.5
W00005051,18,82
W00005052,32.5,67.5
W00005053,27.5,72.5
W00005054,33.1,66.9
W00005055,32,68
W00005056,26,74
W00005057,33.1,66.9
W00005058,34.7,65.3
W00005059,35.3,64.7
W00005080,37.3,62.7
W00005081,30.3,69.7
W00005082,28.2,71.8
W00005083,36.2,63.8
W00005084,29.3,70.7
W00005085,32.3,67.7
W00005086,30.9,69.1
W00005087,29.3,70.7
W00005088,33.1,66.9
W00005089,23.9,76.1
W00005090,31,69
W00005091,29.1,70.9
W00005092,22.7,77.3
W00005093,28.5,71.5
W00005094,28.8,71.2
W00005095,33,67
W00005096,33,67
W00005097,29.5,70.5
W00005098,26.6,73.4
W00005099,39.8,60.2
W00005100,33.1,66.9
W00005101,32.4,67.6
W00005102,32.8,67.2
W00005103,33.6,66.4
W00005104,30.6,69.4
W00005105,32.6,67.4
W00005106,30.5,69.5
W00005107,24.6,75.4
W00005108,38.2,61.8
W00005109,28.8,71.2
W00005110,27.4,72.6
W00005111,31.3,68.8
W00005112,37.8,62.2
W00005113,34.6,65.4
W00005114,41.2,58.8
W00005115,27.4,72.6
W00005116,32,68
W00005117,31,69
W00005118,26.3,73.7
W00005119,27.7,72.3
W00005120,30.7,69.3
W00005121,32.1,67.9
W00005122,32.2,67.8
W00005123,27.5,72.5
W00005124,30.5,69.5
W00005132,28.1,71.9
W00005133,34.1,65.9
W00005134,39.4,60.6
W00005135,30.9,69.1
W00005136,19.4,80.6
W00005137,33.6,66.4
W00005138,31.5,68.5
W00005139,24,76
W00005140,28.8,71.2
W00005141,33,67
W00005142,29.4,70.6
W00005143,26.5,73.5
W00005144,19.6,80.4
W00005145,29.6,70.4
W00005146,23.8,76.2
W00005147,27.7,72.3
W00005172,35.5,64.5
W00005173,20.7,79.3
W00005174,27.6,72.4
W00005176,30.5,69.5
W00005177,24.7,75.3
W00005178,28.2,71.8
W00005179,31,69
W00005180,25.7,74.3
W00005181,38.8,61.2
W00005182,29.3,70.7
W00005183,32.5,67.5
W00005184,21.6,78.4
W00005186,27.9,72.1
W00005187,34,66
W00005188,24.4,75.6
W00005190,30.3,69.7
W00005199,23.9,76.1
W00005202,24.3,75.7
W00005203,33.3,66.7
W00005204,27.4,72.6
W00005205,26.4,73.6
W00005206,28.9,71.1
W00005207,31,69
W00005211,21.7,78.3
W00005212,25,75
W00005213,29.3,70.7
W00005214,33.7,66.3
W00005215,24.7,75.3
W00005216,35.3,64.7
W00005217,46.2,53.8
W00005218,32.5,67.5
W00005219,31.6,68.4
W00005220,27.9,72.1
W00005221,24,76
W00005222,36.6,63.4
W00005223,30.9,69.1
W00005224,29.9,70.1
W00005225,45.1,54.9
W00005226,24.8,75.2
W00005227,27.5,72.5
W00005228,27.7,72.3
W00005229,26.3,73.7
W00005230,29,71
W00005231,22,78
W00005232,22.1,77.9
W00005233,22.9,77.1
W00005234,24.4,75.6
W00005235,23.6,76.4
W00005236,35.4,64.6
W00005237,24.7,75.3
W00005239,23.1,76.9
W00005240,28.9,71.1
W00005241,39.6,60.4
W00005243,31.9,68.1
W00005246,22.1,77.9
W00005247,31.5,68.5
W00005248,31.6,68.4
W00005249,23.8,76.2
W00005250,30.2,69.8
W00005251,25.9,74.1
W00005252,34.5,65.5
W00005253,30.6,69.4
W00005254,25.6,74.4
W00005255,27.9,72.1
W00005257,24.8,75.2
W00005258,26.2,73.8
W00005279,33.8,66.2
W00005280,34.7,65.3
W00005281,36.8,63.2
W00005282,30.8,69.2
W00005283,32.8,67.2
W00005284,21.5,78.5
W00005285,20.9,79.1
W00005287,25.7,74.3
W00005288,25.8,74.2
W00005289,23.7,76.3
W00005294,38,62
W00005295,30.5,69.5
W00005296,27,73
W00005297,32.7,67.3
W00005298,34,66
W00005299,29.2,70.8
W00005300,38.5,61.5
W00005301,36,64
W00005302,30,70
W00005303,34.7,65.3
W00005304,21.5,78.5
W00005305,35,65
W00005306,35.1,64.9
W00005307,28.3,71.7
W00005309,34.4,65.6
W00005310,33.8,66.2
W00005311,50.5,49.5
W00005312,34.3,65.7
W00005313,29.4,70.6
W00005314,29.8,70.2
W00005315,31.8,68.2
W00005316,30.5,69.5
W00005317,23.4,76.6
W00005336,24.8,75.2
W00005337,22.6,77.4
W00005339,21.2,78.8
W00005340,23.7,76.3
W00005341,19.2,80.8
W00005342,41.7,58.3
W00005343,26.5,73.5
W00005344,24.8,75.2
W00005346,31.1,68.9
W00005347,27.7,72.3
W00005348,24.8,75.2
W00005349,23.8,76.2
W00005350,30.4,69.6
W00005351,33.3,66.7
W00005352,26.7,73.3
W00005353,27.2,72.8
W00005354,36.4,63.6
W00005355,30.8,69.2
W00005356,37.3,62.7
W00005357,33,67
W00005358,36.8,63.2
W00005359,36.9,63.1
W00005360,33.9,66.1
W00005361,26.4,73.6
W00005362,19.5,80.5
W00005363,25.4,74.6
W00005364,33.1,66.9
W00005365,22.6,77.4
W00005366,17.2,82.8
W00005367,24.2,75.8
W00005368,30.7,69.3
W00005369,24.8,75.2
W00005370,34,66
W00005371,31.5,68.5
W00005372,26.6,73.4
W00005373,23.7,76.3
W00005374,26.3,73.8
W00005375,26.8,73.2
W00005376,35.5,64.5
W00005377,30.4,69.6
W00005378,30.3,69.7
W00005379,35.3,64.7
W00005380,23.9,76.1
W00005381,28.9,71.1
W00005382,38.2,61.8
W00005383,26.8,73.2
W00005384,28.3,71.7
W00005385,28,72
W00005386,37,63
W00005387,26.8,73.2
W00005388,30.7,69.3
W00005389,27.3,72.7
W00005390,36,64
W00005391,27.4,72.6
W00005392,28.7,71.3
W00005393,36.7,63.3
W00005394,35.3,64.7
W00005395,29.4,70.6
W00005396,26.3,73.7
W00005397,35.3,64.7
W00005398,36.4,63.6
W00005399,25.1,74.9
W00005400,28.4,71.6
W00005401,25.8,74.2
W00005402,30.4,69.6
W00005403,36.7,63.3
W00005404,25.5,74.5
W00005405,33,67
W00005406,47.5,52.5
W00005407,49.5,50.5
W00005408,28.2,71.8
W00005409,47.9,52.1
W00005410,17.4,82.6
W00005411,27.2,72.8
W00005412,17.3,82.7
W00005413,26.8,73.2
W00005414,34.5,65.5
W00005415,29.9,70.1
W00005416,26.2,73.8
W00005417,33.6,66.4
W00005418,18.7,81.3
W00005419,27,73
W00005420,38.8,61.2
W00005421,37,63
W00005425,37.2,62.8
W00005430,29.9,70.1
W00005431,22,78
W00005432,26.4,73.6
W00005433,30.5,69.5
W00005434,26.7,73.3
W00005435,34.3,65.7
W00005436,32.9,67.1
W00005437,26.6,73.4
W00005438,30.6,69.4
W00005439,25.2,74.8
W00005440,36.2,63.8
W00005441,31.9,68.1
W00005442,20.9,79.1
W00005443,26.7,73.3
W00005444,32.9,67.1
W00005445,28.6,71.4
W00005446,23.2,76.8
W00005447,23.7,76.3
W00005448,22.8,77.2
W00005449,26.8,73.2
W00005450,28.7,71.3
W00005451,28.6,71.4
W00005452,37.4,62.6
W00005453,25,75
W00005454,35.2,64.8
W00005455,34.6,65.4
W00005456,23.3,76.7
W00005457,34.6,65.4
W00005458,26.8,73.2
W00005459,30.8,69.2
W00005460,28.4,71.6
W00005461,27.1,72.9
W00005462,29.5,70.5
W00005463,28.3,71.7
W00005464,21.9,78.1
W00005465,27.2,72.8
W00005466,26,74
W00005467,22.4,77.6
W00005468,18.4,81.6
W00005469,31.4,68.6
W00005470,27.6,72.4
W00005471,33,67
W00005472,31.4,68.6
W00005473,26.3,73.7
W00005474,22.8,77.2
W00005475,27.5,72.5
W00005476,28.5,71.5
W00005477,28.8,71.2
W00005478,33.6,66.4
W00005479,23.6,76.4
W00005482,28.9,71.1
W00005483,25.2,74.8
W00005484,22.6,77.4
W00005485,32.7,67.3
W00005486,28.8,71.2
W00005487,35.4,64.6
W00005488,39.6,60.4
W00005489,40.7,59.3
W00005490,30.6,69.4
W00005491,33.7,66.3
W00005492,27.4,72.6
W00005493,26.6,73.4
W00005494,26.8,73.2
W00005495,25.5,74.5
W00005496,22.9,77.1
W00005497,27.1,72.9
W00005498,21.8,78.2
W00005499,27.9,72.1
W00005500,21.7,78.3
W00005501,26.5,73.5
W00005502,25.2,74.8
W00005503,30.2,69.8
W00005504,26.7,73.3
W00005507,27.9,72.1
W00005508,28.2,71.8
W00005517,23.9,76.1
W00005518,27.8,72.2
W00005519,30.6,69.4
W00005520,18.2,81.8
W00005521,19,81
W00005522,34.1,65.9
W00005523,28.9,71.1
W00005524,29.6,70.4
W00005525,28.2,71.8
W00005526,30.1,69.9
W00005527,23.4,76.6
W00005528,29.4,70.6
W00005529,26.8,73.2
W00005530,22.1,77.9
W00005531,26.2,73.8
W00005532,31.1,68.9
W00005533,40.2,59.8
W00005534,27.6,72.4
W00005535,35.1,64.9
W00005536,38.2,61.8
W00005537,28.1,71.9
W00005538,21.8,78.2
W00005539,27.7,72.3
W00005540,38.9,61.1
W00005541,30.3,69.7
W00005542,25.8,74.2
W00005543,36.5,63.5
W00005544,32.8,67.2
W00005545,32.1,67.9
W00005546,33,67
W00005547,21.2,78.8
W00005548,30.9,69.1
W00005549,30.3,69.7
W00005550,34.2,65.8
W00005551,28.6,71.4
W00005552,31,69
W00005553,31.9,68.1
W00005554,27.4,72.6
W00005555,28.6,71.4
W00005556,26.4,73.6
W00005557,25.3,74.7
W00005558,36.4,63.6
W00005559,37.7,62.3
W00005560,23.1,76.9
W00005561,30.6,69.4
W00005562,25.8,74.2
W00005563,40,60
W00005564,31.1,68.9
W00005565,25.9,74.1
W00005566,31.3,68.7
W00005567,25.2,74.8
W00005568,32.1,67.9
W00005569,29.6,70.4
W00005570,36.8,63.2
W00005571,28.7,71.3
W00005572,33.1,66.9
W00005573,26.8,73.2
W00005574,32.5,67.5
W00005575,38.1,61.9
W00005576,30.5,69.5
W00005577,30.3,69.7
W00005578,32,68
W00005579,32.9,67.1
W00005580,30.5,69.5
W00005581,21.7,78.3
W00005582,29.5,70.5
W00005583,28.3,71.7
W00005584,30.4,69.6
W00005585,30.6,69.4
W00005586,25.7,74.3
W00005587,34,66
W00005588,31.7,68.3
W00005589,34.5,65.5
W00005590,31.7,68.3
W00005591,24.7,75.3
W00005592,44.6,55.4
W00005593,24.8,75.2
W00005594,34.6,65.4
W00005595,32.7,67.3
W00005596,26.8,73.2
W00005597,29.6,70.4
W00005598,27.5,72.5
W00005599,26.5,73.5
W00005600,34.5,65.5
W00005601,44,56
W00005603,23.5,76.5
W00005604,31,69
W00005605,29.2,70.8
W00005836,29.6,70.4
W00005837,32,68
W00005838,41.2,58.8
W00005841,30.4,69.6
W00005951,26.9,73.1
W00005952,30.7,69.3
W00005953,28.4,71.6
W00005954,36.5,63.5
W00005956,28.8,71.2
W00005957,30.5,69.5
W00005958,25.3,74.7
W00009826,21.7,78.3
W00009845,15.4,84.6
W00009934,22.3,77.7
W00009940,23.9,76.1
W00009941,25,75
W00009943,24.6,75.4
W00009944,29,71
W00009945,25.1,74.9
W00009948,21.2,78.8
W00009951,25.9,74.1
W00009952,27.9,72.1
W00009953,31,69
W00009954,28.6,71.4
W00009955,23.6,76.4
W00009956,27.2,72.8
W00009957,25.5,74.5
W00009958,20.8,79.2
W00009959,25.4,74.6
W00009960,14.4,85.6
W00009961,34,66
W00009962,31.1,68.9
W00009963,19.2,80.8
W00009964,23.7,76.3
W00009965,25.6,74.4
W00009966,30.7,69.3
W00009967,24.7,75.3
W00009968,27.4,72.6
W00009970,28.6,71.4
W00009971,23,77
W00009972,26.2,73.8
W00009973,24.3,75.7
W00009974,23.2,76.8
W00009975,26,74
W00010070,34.6,65.4
W00010072,23.7,76.3
W00010073,78.9,21.1
W00010091,18.6,81.4
W00010093,30.6,69.4
W00010094,22.5,77.5
W00010096,34.6,65.4
W00010097,21.4,78.6
W00010251,30.7,69.3
W00010252,17.7,82.3
W00010253,16.7,83.3
W00010254,31.5,68.5
W00010265,88.9,11.1
W00010360,34.9,65.1
W00010364,27.2,72.8
W00010367,24.3,75.7
W00010371,14.8,85.2
W00010373,24.1,75.9
W00010374,23.5,76.5
W00010377,18,82
W00010379,32.2,67.8
W00010381,31.3,68.7
W00010385,27.9,72.1
W00010387,33.8,66.2
W00010388,19.2,80.8
