areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00101786,5.9,22.9,71.3
E00101787,9,19.3,71.7
E00101788,6.7,34.7,58.7
E00101789,5.8,25.6,68.6
E00101790,6,33.8,60.2
E00101791,5.7,37.9,56.4
E00101792,5.5,25.5,69
E00101793,5.6,27,67.5
E00101794,6.3,34.6,59.1
E00101795,4.1,36.1,59.8
E00101796,3.1,30.5,66.4
E00101797,11.8,35.3,52.9
E00101798,11.8,19.7,68.5
E00101831,1.4,39.2,59.5
E00101843,4.8,52.7,42.5
E00101844,7,43.4,49.7
E00101845,8.7,44.2,47.1
E00101846,5.6,53.9,40.4
E00101847,7,42.6,50.4
E00101848,5.4,56.2,38.5
E00101849,7.9,48.6,43.6
E00101850,5.4,49.2,45.4
E00101851,5.5,48,46.5
E00101852,5.5,29.7,64.8
E00101853,2.5,26.1,71.4
E00101854,4.3,22.3,73.4
E00101855,3.1,55.2,41.7
E00101856,3.8,53.5,42.7
E00101857,4.4,32.5,63.2
E00101858,6.1,38.6,55.3
E00101859,3.4,58.7,38
E00101860,6.5,21,72.6
E00101861,4,37.3,58.7
E00101862,10.9,28.9,60.2
E00101863,6,23.1,70.9
E00101864,4.8,25.8,69.4
E00101865,2.7,28.1,69.2
E00101866,7.4,26.5,66.2
E00101867,0,37.8,62.2
E00101868,14.1,25,60.9
E00101869,2.8,28.4,68.8
E00101870,10.4,25.2,64.4
E00101871,5.3,28.2,66.4
E00101872,7.5,26.4,66
E00101873,1.7,27.5,70.8
E00101874,7.4,25.4,67.2
E00101875,1.3,42.3,56.4
E00101876,3,22.4,74.6
E00101877,2.3,41.9,55.8
E00101878,3.3,30.3,66.4
E00101915,3.1,29.2,67.7
E00101916,5.7,36.9,57.4
E00101917,5.9,24.6,69.5
E00101918,1,43.1,55.9
E00101919,2.5,33.9,63.6
E00101920,4.4,41.9,53.7
E00149415,3.6,32.8,63.5
E00149478,9,19.4,71.6
E00149479,2.4,25.8,71.8
E00149480,6.7,28.1,65.2
E00149481,3.8,35.4,60.8
E00149482,3.4,55.2,41.4
E00149483,2.9,27.9,69.2
E00149484,3.1,24.7,72.2
E00149485,2.9,18.4,78.6
E00149486,4.5,20.7,74.8
W00003947,2.9,24.3,72.8
W00003948,0.8,34.4,64.8
W00003949,1.9,39.4,58.7
W00003950,3.9,32,64.1
W00003951,1.8,23.9,74.3
W00003952,0.9,32.1,67
W00003953,2.3,24.2,73.5
W00003954,4.9,27.5,67.6
W00003955,1.6,28.7,69.7
W00003956,0,25,75
W00003957,2.9,44.1,52.9
W00003958,3,36.9,60.1
W00003982,19,35.2,45.8
W00003983,17.8,42,40.1
W00003984,16.7,34.6,48.8
W00003988,16.6,42.2,41.2
W00003989,23.5,30.1,46.4
W00003990,1.1,79.3,19.6
W00003991,5.9,58.8,35.3
W00003995,11.6,73.6,14.9
W00003996,1.7,77.2,21.1
W00003997,17.6,45.5,37
W00003998,12.9,46.4,40.7
W00003999,8.8,61,30.2
W00004145,3.9,21.3,74.8
W00004146,2.4,26,71.7
W00004147,7.6,14.5,77.9
W00004148,1.6,34.7,63.7
W00004160,11.1,28.6,60.3
W00004161,8.7,26.8,64.6
W00004164,6.9,27.5,65.7
W00004165,11.9,21.4,66.7
W00004166,6.2,29.2,64.6
W00004167,5.2,32.3,62.5
W00004168,9,25.6,65.4
W00004169,6.5,20.8,72.6
W00004197,0.8,34.6,64.6
W00004198,6,41.9,52.1
W00004199,4.5,29.3,66.2
W00004204,2.3,34.8,62.9
W00004307,2.3,45.8,51.9
W00004308,4.1,27.3,68.6
W00004309,0,26.4,73.6
W00004310,2.7,25.7,71.7
