areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00114745,95,4.7,0.3,0,0
E00114746,92.6,6.3,0,1.1,0
E00114747,88.5,7.7,1,1.7,1
E00114748,91.8,6,1.7,0.4,0
E00114749,93.5,5.5,0.3,0.6,0
E00114750,88,7.9,2.9,1.2,0
E00114751,94.6,5.4,0,0,0
E00114752,90.1,4.4,0.8,2.4,2.4
E00114753,92,6.5,0,1.1,0.3
E00114754,88.9,7.7,0.4,2.1,0.9
E00114755,91.4,7.8,0.4,0.4,0
E00114756,95.9,3.3,0.8,0,0
E00114757,96.1,3.9,0,0,0
E00114758,76.7,11.5,3.3,4.3,4.3
E00114759,91.1,4.4,1.1,3.1,0.3
E00114760,90.4,9.3,0.3,0,0
E00114761,87.5,8.1,2.1,1.5,0.8
E00114762,92.5,6,1.1,0.4,0
E00114763,84.3,9.5,2.9,1.5,1.8
E00114764,89.5,7.7,0.9,1.2,0.7
E00114765,94.3,3.6,0.3,1.1,0.8
E00114766,93.8,3.7,1.5,0.3,0.6
E00114767,89.4,6.5,1,2,1
E00114768,92.8,4.5,0.7,0,2
E00114769,85.5,9.2,0.8,1.6,2.8
E00114770,90.4,6.6,1.8,0.5,0.8
E00114771,90.4,6.9,1.7,0.7,0.3
E00114772,85.9,8.6,0.5,2.5,2.5
E00114773,86.3,7.9,1.2,2.5,2.1
E00114774,82.1,8.8,1.1,2.1,6
E00114776,92.9,5.2,0.9,0.9,0
E00114777,91.2,4.7,0.6,1.9,1.6
E00114778,89.5,7,1.6,0.8,1.2
E00114779,93.3,5.9,0,0.8,0
E00114780,94.6,3.2,1.6,0,0.5
E00114781,87.6,9,1.2,2.2,0
E00114783,92.1,5.1,1.6,0.6,0.6
E00114784,91.8,6,2.2,0,0
E00114785,92.5,5.9,0.7,0,1
E00114789,89.1,7,3.5,0,0.3
E00114790,91.1,6,0.4,1.7,0.9
E00114791,94.9,4.5,0.3,0.3,0
E00114792,86.3,7.4,3.9,1.4,1.1
E00114793,88.5,9.1,0,1.8,0.6
E00114794,88.3,6.4,1.4,0.7,3.2
E00114798,91.5,6.5,1,1,0
E00114799,91.7,8.3,0,0,0
E00114800,89.9,8.3,0.7,0.5,0.7
E00114802,92.1,6.4,0.5,1,0
E00114804,90.2,6,2.3,0.5,1
E00114805,90,7.8,0.7,0.2,1.3
E00114806,93.2,4.5,2.3,0,0
E00114807,88.4,8,1.5,0.9,1.3
E00114808,81.7,9.8,4,3.2,1.3
E00114809,89.1,9.7,0,0.3,0.9
E00114810,92.1,4.3,0.7,1.6,1.3
E00114811,88,10.4,1.3,0,0.2
E00114812,89.9,7.8,0.3,0.8,1.1
E00114813,87.5,7.7,2.8,1.5,0.5
E00114814,90,8.6,0.7,0,0.7
E00114815,89.5,6.3,0,4.3,0
E00114816,89.8,6.8,1.5,1.2,0.7
E00114817,93.2,6.5,0,0.3,0
E00114818,90.8,9.2,0,0,0
E00114819,89.8,7.3,0.5,2.1,0.3
E00114820,88.7,8.1,1,1.5,0.7
E00114821,84,9.4,1.8,3.9,0.8
E00114822,86.5,12.1,1.2,0.3,0
E00114823,80.8,10.5,3.5,2.4,2.8
E00114824,91.5,5.2,1,2.3,0
E00114825,92.5,6.1,1,0.3,0
E00114826,92.3,7.4,0,0,0.3
E00114827,86.7,11.6,0,0,1.7
E00114845,91.3,6,0.2,0.6,1.9
E00114846,86.7,9.1,2,1.6,0.5
E00114847,89.2,8.7,2.1,0,0
E00114848,92,6.6,0.5,0.8,0
E00114850,89.5,10.5,0,0,0
E00114851,89,8.5,1.9,0,0.6
E00114852,88.4,10.1,0,0.7,0.7
E00114853,89.8,7.5,0.8,1.6,0.4
E00114854,93.9,5.8,0,0.2,0.2
E00114855,94.5,3.9,1.6,0,0
E00114856,91.6,6.6,0.8,0.3,0.8
E00114857,90.8,8.6,0,0,0.6
E00114858,93.2,4.1,2,0.7,0
E00114859,94.5,4.1,0.6,0,0.9
E00114861,93.2,5.9,0.6,0,0.3
E00114862,91.7,6.6,1,0.7,0
E00114863,90.9,5,1.8,0.5,1.8
E00114864,93.6,5.7,0.4,0.4,0
E00114865,93,6.4,0,0.3,0.3
E00114866,91.9,6.9,0.8,0.5,0
E00114867,93.9,2.9,0.3,1.3,1.6
E00114869,92.2,4.4,0.7,0.3,2.4
E00114876,92.3,6.2,0,1.5,0
E00114877,88.5,10.8,0.7,0,0
E00114878,88.8,8.6,1,1,0.7
E00114879,96.2,2.3,0,1.1,0.4
E00114880,87.7,7.8,0.3,3.1,1.1
E00114881,78,10.1,1.2,3.8,6.9
E00114882,89.4,9,0.3,0.7,0.7
E00114883,89.5,7.5,1.4,0.2,1.4
E00114884,88.2,11,0,0,0.8
E00114885,90.7,6.5,1.7,0.2,0.8
E00114887,89.1,5.9,2.9,1.3,0.8
E00114888,91.2,7.5,0.3,0.3,0.6
E00114889,89,8,1.2,1.5,0.2
E00114890,81.5,9.6,4.1,1.8,3
E00114891,90.7,5,4.2,0,0
E00114892,81.8,7.1,7.1,1.9,2.2
E00114893,86.2,10.9,0.9,0.3,1.7
E00114894,92.5,6.5,0.7,0.3,0
E00114895,91.6,6.4,0,0.7,1.3
E00114896,94.5,5.2,0.3,0,0
E00114897,88.1,10.4,1.2,0.3,0
E00114898,86.6,8.7,3.1,0.3,1.2
E00114899,92.2,5.8,0,1.2,0.9
E00114900,88,11.4,0.3,0,0.3
E00114901,89.1,9.4,0.9,0.3,0.3
E00114902,94.3,4.4,0.3,0.3,0.6
E00114903,90.9,9.1,0,0,0
E00114904,89.5,8.6,0.9,0.9,0.2
E00114905,94.4,5,0,0,0.7
E00114906,89.2,10.8,0,0,0
E00114907,85.8,13.5,0.3,0.3,0
E00114908,88.7,9.7,0.4,1.2,0
E00114909,93.9,6.1,0,0,0
E00114910,93.6,6.1,0.3,0,0
E00114911,90.9,6.9,1.9,0.3,0
E00114912,95.8,3.8,0,0,0.4
E00114914,90.7,4.4,0.2,2.4,2.2
E00114915,93,5.7,0.4,0.4,0.4
E00114916,87.2,7.3,1.3,1.8,2.3
E00114917,87.3,7.7,0.6,2.5,1.9
E00114919,88.4,8.1,1.2,1.7,0.6
E00114920,90.2,8,0.2,0.2,1.4
E00114963,94.6,3.8,0.3,0.3,1
E00114964,91.9,5.3,2,0.8,0
E00114966,91.7,5.3,1,1,1
E00114967,91,7.1,1.1,0.7,0
E00114968,87.7,9.7,1.6,0.9,0
E00114969,90.7,7.8,0.7,0.4,0.4
E00114970,91,6.3,2.7,0,0
E00114971,95.2,4,0,0.8,0
E00114972,93.9,5.7,0.2,0,0.2
E00114973,89.2,10.2,0.3,0.3,0
E00114974,92.8,6.6,0.7,0,0
E00114975,87.2,7.2,2.7,2.4,0.5
E00114976,91.6,5.4,0.3,2.7,0
