areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00114745,55.3,36.7,0.7,7.3
E00114746,59.5,34.7,0.8,5
E00114747,45.5,40.2,1.8,12.5
E00114748,27.2,31.1,21.4,20.4
E00114749,54.4,32.7,0.7,12.2
E00114750,55.9,28.4,3.9,11.8
E00114751,56.2,36.4,1.7,5.8
E00114752,22.4,28.4,5.2,44
E00114753,54.5,34.6,0,10.9
E00114754,50.4,26.1,2.5,21
E00114755,45.7,43.3,0,11
E00114756,47.9,33.3,4.3,14.5
E00114757,52.6,41.2,0.9,5.3
E00114758,12.4,18.1,23.7,45.8
E00114759,29.7,28.4,20.3,21.6
E00114760,60.8,38.4,0,0.8
E00114761,8.7,10.2,67.5,13.6
E00114762,20.7,28.3,35.2,15.9
E00114763,24.8,28.2,14.1,32.9
E00114764,25.9,37.5,32.4,4.2
E00114765,27.1,24,40.3,8.5
E00114766,22,19.7,50.4,7.9
E00114767,72.2,5.6,5.6,16.7
E00114768,15.1,22.2,57.1,5.6
E00114769,36.2,33.6,6.9,23.3
E00114770,30.7,26.7,19.9,22.7
E00114771,54,23.9,1.2,20.9
E00114772,5.9,2.9,78.7,12.5
E00114773,33.9,12.6,16.1,37.4
E00114774,27.3,22.3,14.4,36
E00114776,47.3,32.9,2.7,17.1
E00114777,54.1,21.3,8.2,16.4
E00114778,42,27.3,7.3,23.3
E00114779,40.7,37.3,10.2,11.9
E00114780,34.6,28.8,19.2,17.3
E00114781,58.8,35,2.5,3.8
E00114783,52.2,36.8,2.2,8.8
E00114784,46.2,40.5,8.7,4.6
E00114785,36,25.2,32.4,6.5
E00114789,20.2,21.8,51.6,6.5
E00114790,18.2,9.1,66.1,6.6
E00114791,54.2,39.2,0.8,5.8
E00114792,36.1,35.4,2.8,25.7
E00114793,50.4,36.6,3.3,9.8
E00114794,39.8,39.8,0,20.4
E00114798,46.4,41.8,0,11.8
E00114799,38.6,30.3,8.3,22.8
E00114800,37.5,47,1.2,14.3
E00114802,49.4,33.1,6.5,11
E00114804,34.1,21.8,33.5,10.6
E00114805,40.5,36.3,2.8,20.5
E00114806,47.9,45.4,0,6.7
E00114807,57.7,29.9,2.1,10.3
E00114808,41.9,32.9,9.6,15.6
E00114809,53.7,40.4,0.7,5.1
E00114810,35.9,41.4,10.9,11.7
E00114811,65.7,27.5,3.4,3.4
E00114812,39.9,43.5,0,16.7
E00114813,24.5,45.4,21.3,8.8
E00114814,39.7,29,17.6,13.7
E00114815,51.2,44.1,0.8,3.9
E00114816,33.8,49.7,0,16.6
E00114817,30.1,32.9,31.5,5.6
E00114818,34.3,21.6,32.1,11.9
E00114819,52.2,41.3,1.4,5.1
E00114820,16.8,16.8,50,16.3
E00114821,32,40.4,6.9,20.7
E00114822,60.9,38.4,0,0.7
E00114823,20.5,40,3.5,36
E00114824,23.4,26.6,45.3,4.7
E00114825,40.7,43.4,0,15.9
E00114826,46,42.4,3.6,7.9
E00114827,49.2,37.1,1.5,12.1
E00114845,47.5,21.9,7.3,23.3
E00114846,35.9,40.9,7.3,15.9
E00114847,43.7,42.1,6.3,7.9
E00114848,48.4,35,7,9.6
E00114850,47.4,43.9,0,8.8
E00114851,48.3,44.9,0,6.8
E00114852,70.2,15.8,5.3,8.8
E00114853,50.5,33,0,16.5
E00114854,37.7,29.7,21.3,11.3
E00114855,23.4,17,52.7,6.9
E00114856,47.6,25,0.6,26.8
E00114857,49,30.3,0.6,20
E00114858,46.6,29.7,10.2,13.6
E00114859,50.8,43.8,0,5.4
E00114861,54.7,40.6,0,4.7
E00114862,52.6,42.1,0,5.3
E00114863,24.2,49.5,0,26.4
E00114864,49.1,45.7,0,5.2
E00114865,58.8,32,1.3,7.8
E00114866,62.5,30.5,0,7
E00114867,39.8,28.1,22.7,9.4
E00114869,47.5,36.7,3.3,12.5
E00114876,60.2,34.3,1.9,3.7
E00114877,42.1,21.1,3.5,33.3
E00114878,50.4,31.5,4.7,13.4
E00114879,33.9,20.2,37.6,8.3
E00114880,34,19.9,0.6,45.5
E00114881,22.8,11.4,10.1,55.7
E00114882,41.4,31,19.8,7.8
E00114883,45.7,28,5.1,21.1
E00114884,45.7,37,6.5,10.9
E00114885,34.9,52.1,7.1,5.9
E00114887,43,25.9,3,28.1
E00114888,58,33.6,1.5,6.9
E00114889,60.4,30.8,5.3,3.6
E00114890,26.4,32.2,11.6,29.8
E00114891,34.5,11.5,50.4,3.5
E00114892,32.6,28.3,7.2,31.9
E00114893,55.5,37.5,0.8,6.3
