areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00114745,63.7,1.6,34.7
E00114746,56.5,1.7,41.8
E00114747,62.2,0.4,37.4
E00114748,70.9,3.6,25.5
E00114749,55.7,2.1,42.1
E00114750,55.4,3.8,40.8
E00114751,49.2,0.8,50
E00114752,77.8,0,22.2
E00114753,51.6,3.2,45.2
E00114754,60.1,1.4,38.5
E00114755,61.3,1.6,37
E00114756,65.1,2.4,32.5
E00114757,60.9,1.6,37.4
E00114758,69,4.8,26.2
E00114759,65.8,3.7,30.5
E00114760,44.6,3.4,52.1
E00114761,57.5,3.3,39.2
E00114762,54.8,2.6,42.6
E00114763,68.8,3,28.3
E00114764,63.2,4,32.8
E00114765,67.3,4.3,28.5
E00114766,61.7,3.6,34.8
E00114767,15.5,1.6,82.9
E00114768,60.1,2.5,37.4
E00114769,65,4.1,30.9
E00114770,65.5,3.3,31.2
E00114771,48.9,0.8,50.4
E00114772,41.6,5.2,53.2
E00114773,45.6,5.7,48.7
E00114774,67.7,3.6,28.6
E00114776,58.2,3.4,38.4
E00114777,52,1.1,46.9
E00114778,64.1,1.3,34.6
E00114779,68.5,0.5,31
E00114780,63.3,2.7,34
E00114781,49.6,1.2,49.3
E00114783,60.8,1.8,37.4
E00114784,62.1,0,37.9
E00114785,47.2,4.1,48.7
E00114789,66.1,4.2,29.7
E00114790,35.1,5.9,59
E00114791,59.2,2.7,38.2
E00114792,60.9,0,39.1
E00114793,52.3,1.4,46.3
E00114794,63,2.5,34.5
E00114798,56.4,1.8,41.7
E00114799,65,2.2,32.8
E00114800,63.1,1.7,35.2
E00114802,56,1.2,42.7
E00114804,49.6,2.5,47.9
E00114805,62.1,2.4,35.5
E00114806,56.3,5.1,38.7
E00114807,40.9,2.2,56.9
E00114808,58.5,2.7,38.8
E00114809,63.1,0.7,36.2
E00114810,66.2,1.2,32.7
E00114811,46.7,1.3,52
E00114812,64.2,3,32.8
E00114813,69.2,1.3,29.5
E00114814,52.7,4,43.4
E00114815,56.2,3.6,40.1
E00114816,71.9,2.9,25.2
E00114817,59.7,3.7,36.6
E00114818,52.9,2.2,44.9
E00114819,56.3,0,43.7
