areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00114745,15,69,15.9
E00114746,13.5,74,12.5
E00114747,16.1,67.8,16.1
E00114748,21.4,57.1,21.4
E00114749,8.8,82.4,8.8
E00114750,12.9,75.3,11.8
E00114751,10.2,70.1,19.7
E00114752,12.8,72.3,14.9
E00114753,9.9,77.5,12.6
E00114754,9.2,88.5,2.3
E00114755,11.5,80.2,8.3
E00114756,11,64.4,24.7
E00114757,15.6,75,9.4
E00114758,11.5,64.1,24.4
E00114759,21.4,62.2,16.3
E00114760,9.9,76.2,13.9
E00114761,12.7,58.6,28.7
E00114762,7.7,66.3,26
E00114763,20.3,63.5,16.2
E00114764,9,71.7,19.3
E00114765,12.1,61.5,26.4
E00114766,17.7,65.6,16.7
E00114767,3.1,79.8,17.2
E00114768,19.3,55,25.7
E00114769,19.7,64.5,15.8
E00114770,13.9,56.5,29.6
E00114771,4.4,92,3.6
E00114772,9.9,71.3,18.8
E00114773,8.9,72.6,18.5
E00114774,7.5,77.5,15
E00114776,13,70.4,16.5
E00114777,8.8,79.4,11.8
E00114778,9.5,77.4,13.1
E00114779,10.3,80.9,8.8
E00114780,6.5,75,18.5
E00114781,11.8,76.9,11.2
E00114783,9.9,82.9,7.2
E00114784,9.5,77,13.5
E00114785,8.5,77.3,14.2
E00114789,9.8,69.5,20.7
E00114790,11.3,69.4,19.4
E00114791,14,77.6,8.4
E00114792,11,69,20
E00114793,10.9,73,16.1
E00114794,10.2,65.9,23.9
E00114798,11.5,79.9,8.6
E00114799,19.8,66.7,13.5
E00114800,7.6,73.3,19.1
E00114802,10.6,80.9,8.5
E00114804,12.5,73.9,13.6
E00114805,17,73,9.9
E00114806,21.2,67.3,11.5
E00114807,8.2,77.9,13.9
E00114808,12.2,73.2,14.6
E00114809,6.9,73.3,19.8
E00114810,11.5,70.1,18.4
E00114811,6,81,13
E00114812,12.9,75.3,11.8
E00114813,13,73.2,13.8
E00114814,16.8,69.2,14
E00114815,10,70.8,19.2
E00114816,11.9,59.5,28.6
E00114817,12.6,64.9,22.5
E00114818,5.7,78.3,16
E00114819,10.4,78.5,11.1
E00114820,8.6,71.4,20
E00114821,19.5,65.4,15
E00114822,9.5,75.7,14.9
E00114823,19.8,60.5,19.8
E00114824,7.4,69.1,23.4
E00114825,13.3,81.3,5.3
E00114826,11.5,73.8,14.8
E00114827,5.7,59.4,34.9
E00114845,8.1,80,11.9
E00114846,11.9,77.8,10.2
E00114847,10.9,75.2,13.9
E00114848,11.2,79.6,9.2
E00114850,11.5,75.4,13.1
E00114851,10.5,81.6,7.9
E00114852,8.2,85.2,6.6
E00114853,14.3,73.8,11.9
E00114854,14,74.2,11.8
E00114855,13.5,67.5,19
E00114856,10,82.9,7.1
E00114857,11.3,70.4,18.3
E00114858,11.7,70.9,17.5
E00114859,10.5,75.4,14
E00114861,6.2,85.4,8.5
E00114862,8.8,76.2,15
E00114863,13.2,68.4,18.4
E00114864,9.2,75.2,15.6
E00114865,11.9,74.2,13.9
E00114866,8,85.7,6.3
E00114867,5.2,77.4,17.4
E00114869,13.3,76.7,10
E00114876,12.4,80.5,7.1
E00114877,13.7,72.5,13.7
E00114878,9.6,76.9,13.5
E00114879,14.1,67.1,18.8
E00114880,17.5,71.1,11.4
E00114881,13.6,18.1,68.3
E00114882,12.2,70.4,17.4
E00114883,11.1,74.8,14.1
E00114884,10.3,76.9,12.8
E00114885,11.5,69.5,19.1
E00114887,8,80.5,11.5
E00114888,5.7,79.1,15.2
E00114889,4.4,78.1,17.5
E00114890,20,61.7,18.3
E00114891,4.1,83.7,12.2
E00114892,11.7,74.5,13.8
E00114893,9.4,79.7,10.9
E00114894,22.4,51,26.5
E00114895,8.1,82,9.9
E00114896,12,70,18
E00114897,20.9,47.8,31.3
E00114898,12.7,51,36.3
E00114899,9.3,71.4,19.3
E00114900,4.3,83.5,12.2
E00114901,11.5,81.5,6.9
E00114902,8.6,77.1,14.3
E00114903,11.1,75,13.9
E00114904,13.7,71.4,14.9
E00114905,10.3,78.7,11
E00114906,12.9,81,6
E00114907,26.8,50.5,22.7
E00114908,13.1,66.7,20.2
E00114909,10.4,69.8,19.8
