areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00114745,93.5,4.7,1.2,0.6
E00114746,92.4,4.2,0.4,3
E00114747,93.5,3.6,0.7,2.2
E00114748,90.6,5.8,1.3,2.2
E00114749,92.4,5.7,0.3,1.6
E00114750,90.8,6.7,1.3,1.3
E00114751,89.8,7,0,3.2
E00114752,95.7,2.6,1.3,0.4
E00114753,92.3,5.2,0.3,2.3
E00114754,85.8,10.3,1.7,2.2
E00114755,90.2,5.3,2.3,2.3
E00114756,95.2,3,0.4,1.3
E00114757,87.7,9.8,1.1,1.4
E00114758,94.1,2.4,2.1,1.4
E00114759,91.6,5.8,1.7,0.9
E00114760,90.3,6.8,0.6,2.3
E00114761,90,3,3,4.1
E00114762,90.6,7.5,1.2,0.8
E00114763,94.6,3.1,1.1,1.1
E00114764,92.1,3.9,1.5,2.4
E00114765,88.4,4.6,3.5,3.5
E00114766,90.8,5.9,1,2.3
E00114767,92.3,4.1,0.5,3.1
E00114768,90.9,3.5,1.6,4
E00114769,93.3,4.2,0.8,1.7
E00114770,91.8,4.7,1.6,1.8
E00114771,92.6,4.2,1.4,1.8
E00114772,93.4,3.9,0.6,2.2
E00114773,95.4,2.1,1.7,0.8
E00114774,89.2,5.2,2.6,3
E00114776,92.9,3.5,1.9,1.6
E00114777,94.8,2.6,1.6,1
E00114778,90.3,5.7,2,2
E00114779,90.9,5,2.9,1.2
E00114780,91.9,3.2,1.4,3.5
E00114781,92.5,5.3,0.3,2
E00114783,90.4,7.6,0.7,1.3
E00114784,91.8,5.9,1.3,1.1
E00114785,87.6,8.6,2.4,1.4
E00114789,90.4,4.5,2.1,3.1
E00114790,91.3,1.4,3.2,4.1
E00114791,94.5,4.1,0,1.4
E00114792,90.2,4.4,2.5,2.9
E00114793,95.2,2.2,1.6,1
E00114794,90.5,5.7,1.9,1.9
E00114798,91.5,4.7,0.8,3.1
E00114799,93.6,5.5,0.3,0.6
E00114800,90.7,4.3,1.4,3.6
E00114802,93.3,4.5,1.1,1.1
E00114804,92.2,4.7,0.8,2.3
E00114805,93.6,5.3,0.5,0.7
