areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00114745,5.3,36,44,14.7
E00114746,12.6,40.3,31.1,16
E00114747,4.5,42.9,35.7,17
E00114748,4.9,49.5,34,11.7
E00114749,7.5,42.9,39.5,10.2
E00114750,1,52.4,37.1,9.5
E00114751,10.3,33.3,37.6,18.8
E00114752,6,41.4,45.7,6.9
E00114753,9,39.7,29.5,21.8
E00114754,8.3,39.7,37.2,14.9
E00114755,5.5,39.4,40.2,15
E00114756,12.9,42.2,37.1,7.8
E00114757,1.8,23,52.2,23
E00114758,22,64.4,11.3,2.3
E00114759,14.3,36.7,33.3,15.6
E00114760,5.7,23.6,48,22.8
E00114761,33.2,43.8,14.4,8.7
E00114762,29.1,43.9,23,4.1
E00114763,23.3,53.3,20,3.3
E00114764,11.6,38.1,39.1,11.2
E00114765,18.5,36.2,29.2,16.2
E00114766,20.5,40.2,33.1,6.3
E00114767,55.6,37,5.6,1.9
E00114768,20.2,31.5,25.8,22.6
E00114769,10.4,41.7,33,14.8
E00114770,17.6,42,30.1,10.2
E00114771,13.5,51.5,28.2,6.7
E00114772,48.6,44.9,5.1,1.4
E00114773,41.6,45.7,8.7,4
E00114774,13.3,51.7,30.1,4.9
E00114776,13.7,40.4,34.2,11.6
E00114777,31.1,44.4,16.1,8.3
E00114778,15.9,52.3,25.8,6
E00114779,6.8,54.7,27.4,11.1
E00114780,15.4,42.3,33.3,9
E00114781,6.9,34,42.1,17
E00114783,8,36.5,38,17.5
E00114784,12.1,37.4,34.8,15.7
E00114785,20.1,38.8,28.8,12.2
E00114789,16.4,49.2,25.4,9
E00114790,31.5,48,15.7,4.7
E00114791,5.8,34.2,41.7,18.3
E00114792,14,43.4,36.4,6.3
E00114793,6.5,38.2,33.3,22
E00114794,11.6,36.6,39.3,12.5
E00114798,0.7,25.5,38.6,35.3
E00114799,5.4,29.9,36.1,28.6
E00114800,1.8,25.6,45.2,27.4
E00114802,3.3,23.5,49,24.2
E00114804,17.3,44.1,21.2,17.3
E00114805,9.3,53,30.7,7
E00114806,3.5,26.1,38.3,32.2
E00114807,10.1,43.4,26.3,20.2
E00114808,14.5,41,35.5,9
E00114809,8.1,30.1,47.1,14.7
E00114810,8.6,34.4,32,25
E00114811,10.7,44.7,33,11.7
E00114812,8,37.7,35.5,18.8
E00114813,9.6,41.6,39.2,9.6
E00114814,15.4,45.4,28.5,10.8
E00114815,3.1,40.8,40.8,15.4
E00114816,3.5,25.7,38.2,32.6
E00114817,12.6,40.6,30.8,16.1
E00114818,24.3,41.9,22.1,11.8
E00114819,2.2,23.9,42,31.9
E00114820,20.8,52.3,21.3,5.6
E00114821,8.7,34.5,35.9,20.9
E00114822,5.8,28.5,48.2,17.5
E00114823,12,39.5,40,8.5
E00114824,15.4,36.9,30.8,16.9
E00114825,1.8,26.5,38.1,33.6
E00114826,0.7,26.1,50,23.2
E00114827,3.8,27.8,42.1,26.3
E00114845,4.7,22.9,42.1,30.4
E00114846,4.1,31.8,41.8,22.3
E00114847,0.8,26.4,49.6,23.2
E00114848,4.5,26.1,40.1,29.3
E00114850,3.5,26.3,45.6,24.6
E00114851,5.9,10.2,45.8,38.1
E00114852,8.3,28.3,30,33.3
E00114853,1,25.2,41.7,32
E00114854,10.8,35.3,36.9,17
E00114855,15.7,35.1,33.5,15.7
E00114856,3.5,23.3,44.2,29.1
E00114857,3.9,27.7,43.2,25.2
E00114858,0,33.1,39.8,27.1
E00114859,2.3,23.8,51.5,22.3
E00114861,3.1,20.8,40,36.2
E00114862,3.3,21.6,43.8,31.4
E00114863,5.3,35.1,42.6,17
E00114864,8.5,34.7,37.3,19.5
E00114865,9.5,31,38,21.5
E00114866,5.5,18.9,37,38.6
E00114867,7,32,40.6,20.3
E00114869,6.7,28.3,45.8,19.2
E00114876,0.9,20.2,45,33.9
E00114877,1.8,21.4,39.3,37.5
E00114878,5.5,23.6,42.5,28.3
E00114879,5.5,25.7,44,24.8
E00114880,1.9,34.6,40.4,23.1
E00114881,6.3,48.1,34.2,11.4
E00114882,6.9,38.8,34.5,19.8
E00114883,6.3,34.5,32.2,27
E00114884,2.2,17.4,47.8,32.6
E00114885,6,27.4,47.6,19
E00114887,17,51.9,20.7,10.4
E00114888,7.6,40.5,35.9,16
E00114889,6.5,36.7,38.5,18.3
E00114890,7.4,40.2,41,11.5
E00114891,13.4,39.3,33,14.3
E00114892,10.7,45.7,35,8.6
E00114893,1.6,27,46.8,24.6
E00114894,0,32.4,41.2,26.5
E00114895,1.4,33.8,39.6,25.2
E00114896,7,24.2,41.4,27.3
E00114897,5.7,34.1,45.5,14.6
E00114898,17.1,32.4,35.1,15.3
E00114899,0,23.4,42.3,34.3
E00114900,1.5,25.7,42.6,30.1
E00114901,3.7,27.6,39.6,29.1
E00114902,6,24.1,38.3,31.6
