areacd,disability_3a-001,disability_3a-002
E00114745,11.3,88.7
E00114746,11.5,88.5
E00114747,16,84
E00114748,19.8,80.2
E00114749,21.7,78.3
E00114750,17.4,82.6
E00114751,17.6,82.4
E00114752,8.8,91.2
E00114753,15.9,84.1
E00114754,20.5,79.5
E00114755,12.3,87.7
E00114756,11.4,88.6
E00114757,12,88
E00114758,21.3,78.7
E00114759,14.4,85.6
E00114760,12.9,87.1
E00114761,20.6,79.4
E00114762,20.8,79.2
E00114763,16.5,83.5
E00114764,17.3,82.7
E00114765,20.5,79.5
E00114766,16.7,83.3
E00114767,56.9,43.1
E00114768,20.3,79.7
E00114769,15.1,84.9
E00114770,16.3,83.7
E00114771,17.8,82.2
E00114772,36.8,63.2
E00114773,26.7,73.3
E00114774,15.1,84.9
E00114776,16.2,83.8
E00114777,20.4,79.6
E00114778,17.9,82.1
E00114779,15,85
E00114780,18.2,81.8
E00114781,14.8,85.2
E00114783,12.1,87.9
E00114784,13.8,86.2
E00114785,24.4,75.6
E00114789,18.6,81.4
E00114790,26.1,73.9
E00114791,12.7,87.3
E00114792,16.2,83.8
E00114793,28.4,71.6
E00114794,13.5,86.5
E00114798,10.2,89.8
E00114799,10.9,89.1
E00114800,13.7,86.3
E00114802,11.3,88.7
E00114804,21.9,78.1
E00114805,12.3,87.7
E00114806,10,90
E00114807,23.9,76.1
E00114808,13.6,86.4
E00114809,12.9,87.1
E00114810,15.1,84.9
E00114811,16,84
E00114812,14.4,85.6
E00114813,12.4,87.6
E00114814,19.6,80.4
E00114815,16.4,83.6
E00114816,9.2,90.8
E00114817,19.7,80.3
E00114818,23.5,76.5
E00114819,8.9,91.1
E00114820,26.5,73.5
E00114821,15.4,84.6
E00114822,14.4,85.6
E00114823,8.7,91.3
E00114824,18.4,81.6
E00114825,9.5,90.5
E00114826,12.8,87.2
E00114827,24.9,75.1
E00114845,12.8,87.2
E00114846,11.2,88.8
E00114847,12.8,87.2
E00114848,12.3,87.7
E00114850,15.5,84.5
E00114851,11,89
E00114852,15.9,84.1
E00114853,11.4,88.6
E00114854,18.1,81.9
E00114855,19.3,80.7
E00114856,11.5,88.5
E00114857,8.9,91.1
E00114858,16.9,83.1
E00114859,18.3,81.7
E00114861,16.6,83.4
E00114862,13.5,86.5
E00114863,8.6,91.4
E00114864,19.6,80.4
E00114865,15.2,84.8
E00114866,22.5,77.5
E00114867,17.1,82.9
E00114869,14.4,85.6
E00114876,13.2,86.8
E00114877,9.4,90.6
E00114878,17.4,82.6
E00114879,16.9,83.1
E00114880,10.4,89.6
E00114881,13.6,86.4
E00114882,15,85
E00114883,12.2,87.8
E00114884,11,89
E00114885,11.4,88.6
E00114887,14.3,85.7
E00114888,19.7,80.3
E00114889,17.3,82.7
E00114890,15.4,84.6
E00114891,20.2,79.8
E00114892,16.7,83.3
E00114893,9.1,90.9
E00114894,9.6,90.4
E00114895,16,84
E00114896,14.6,85.4
E00114897,16.3,83.7
E00114898,22.7,77.3
E00114899,22.3,77.7
E00114900,16.9,83.1
E00114901,12,88
E00114902,15.7,84.3
E00114903,14.3,85.7
E00114904,13.8,86.2
E00114905,17.3,82.7
E00114906,13.7,86.3
E00114907,21.5,78.5
E00114908,15.7,84.3
E00114909,22.8,77.2
E00114910,12.7,87.3
E00114911,12.5,87.5
E00114912,16.3,83.7
E00114914,11.9,88.1
E00114915,13.8,86.2
E00114916,35.2,64.8
E00114917,9.5,90.5
E00114919,13.6,86.4
E00114920,14.2,85.8
E00114963,10.6,89.4
E00114964,17.6,82.4
E00114966,18.6,81.4
E00114967,13.8,86.2
E00114968,15.1,84.9
E00114969,19.1,80.9
E00114970,11.7,88.3
E00114971,12.1,87.9
E00114972,28,72
E00114973,14.2,85.8
E00114974,16.5,83.5
E00114975,9.4,90.6
E00114976,19.1,80.9
E00114977,12.2,87.8
E00114978,26.8,73.2
E00114979,14,86
E00114980,21.2,78.8
E00114981,13.6,86.4
E00114982,33.3,66.7
E00114983,19,81
E00114984,13.8,86.2
E00114985,17.3,82.7
E00114986,22.7,77.3
E00114987,9,91
E00114988,18.7,81.3
E00114989,15.7,84.3
E00114990,11.7,88.3
E00114991,16.9,83.1
E00114992,12.8,87.2
E00114993,21.1,78.9
E00114994,13.6,86.4
E00114996,10.2,89.8
E00114997,20.6,79.4
E00114998,14.8,85.2
E00115000,13.4,86.6
E00115001,24.8,75.2
E00115002,30.9,69.1
E00115003,13.8,86.2
E00115004,14.8,85.2
E00115005,16.1,83.9
E00115006,13.7,86.3
E00115007,20.1,79.9
E00115008,11.9,88.1
E00115009,10.8,89.2
E00115010,10,90
E00115011,14.3,85.7
E00115012,12.6,87.4
E00115013,14.9,85.1
E00115014,15,85
E00115015,21.8,78.2
E00115016,10.3,89.7
E00115017,15.8,84.2
E00115018,12.5,87.5
E00115019,14,86
E00115021,23.6,76.4
E00115022,20.3,79.7
E00115023,19.1,80.9
E00115024,21.1,78.9
E00115025,21.1,78.9
E00115026,13.2,86.8
E00115027,17.2,82.8
E00115028,18.8,81.2
E00115029,18.7,81.3
E00115030,16.8,83.2
E00115031,32.3,67.7
E00115032,20.7,79.3
E00115033,21.2,78.8
E00115034,13.1,86.9
E00115050,11.9,88.1
E00115051,16.3,83.7
E00115052,8,92
E00115053,17.3,82.7
E00115054,13.3,86.7
E00115055,14,86
E00115056,14.3,85.7
E00115057,12.8,87.2
E00115058,12.1,87.9
E00115059,11.5,88.5
E00115060,12.7,87.3
E00115061,14.1,85.9
E00115062,12.7,87.3
E00115063,18.6,81.4
E00115064,11.5,88.5
E00115065,18,82
E00115066,17.5,82.5
E00115067,30,70
E00115068,16.3,83.7
E00115069,15.3,84.7
E00115070,17.3,82.7
E00115071,12.8,87.2
E00115072,36.5,63.5
E00115073,17.8,82.2
E00115074,13.9,86.1
E00115075,16.3,83.7
E00115076,14.3,85.7
E00115077,20.8,79.2
E00115078,17.1,82.9
E00115079,17.4,82.6
E00115080,19.1,80.9
E00115081,15,85
E00115082,15.1,84.9
E00115083,16.1,83.9
E00115084,15.1,84.9
E00115086,15.8,84.2
E00115087,12,88
E00115088,17,83
E00115089,20.9,79.1
E00115090,9.8,90.2
E00115091,18.3,81.7
E00115092,9.4,90.6
E00115094,13.3,86.7
E00115095,11.4,88.6
E00115096,17.2,82.8
E00115097,8.2,91.8
E00115098,21.8,78.2
E00115100,21.6,78.4
E00115101,13.3,86.7
E00115102,17.7,82.3
E00115103,8.4,91.6
E00115104,12.7,87.3
E00115105,13.7,86.3
E00115106,17.7,82.3
E00157444,10.9,89.1
E00157445,12.8,87.2
E00157448,10.8,89.2
E00157582,16,84
E00157583,19.1,80.9
E00157584,11.8,88.2
E00157585,9,91
E00157586,16.4,83.6
E00157589,9.3,90.7
E00157590,22,78
E00157591,15.2,84.8
E00157592,8.5,91.5
E00157661,16,84
E00157662,11.9,88.1
E00157663,10.3,89.7
E00157664,20.6,79.4
E00157665,27.8,72.2
E00157666,20.7,79.3
E00157667,15.1,84.9
E00157668,23.6,76.4
E00157669,22.2,77.8
E00157670,18.3,81.7
E00157671,28.8,71.2
E00157672,14.7,85.3
E00157673,10.6,89.4
E00157674,7.5,92.5
E00157675,10,90
E00157676,8.8,91.2
E00157677,24.4,75.6
E00157678,14.6,85.4
E00157679,19.1,80.9
E00157680,8.9,91.1
E00157681,12.5,87.5
E00157683,17.8,82.2
E00157684,18.8,81.2
E00157685,16.3,83.7
E00157686,7.1,92.9
E00157687,20.4,79.6
E00157689,11.6,88.4
E00157690,13.4,86.6
E00157691,9.8,90.2
E00157692,11.2,88.8
E00157693,12.7,87.3
E00157694,12.8,87.2
E00157695,6.2,93.8
E00157699,19,81
E00157700,15.6,84.4
E00157702,20.1,79.9
E00157703,10.2,89.8
E00157704,21.5,78.5
E00157705,11,89
E00157706,22.9,77.1
E00157707,29,71
E00157708,19.5,80.5
E00157709,12.1,87.9
E00157710,13.6,86.4
E00157711,14.6,85.4
E00157712,16.4,83.6
E00157714,6.7,93.3
E00157715,19.3,80.7
E00157716,11.3,88.7
E00160629,16.8,83.2
E00160630,23.7,76.3
E00160631,13.4,86.6
E00160632,10,90
E00160634,17.8,82.2
E00160652,15.9,84.1
E00160653,14.9,85.1
E00160654,12.7,87.3
E00160655,11.2,88.8
E00160656,42.8,57.2
E00160657,6.2,93.8
E00160658,15.7,84.3
E00160659,20.3,79.7
E00160660,12.9,87.1
E00160661,18.2,81.8
E00160662,10.4,89.6
E00160663,13.6,86.4
E00160664,8.7,91.3
E00160665,6.7,93.3
E00160666,13.1,86.9
E00160667,19,81
E00160668,9.6,90.4
E00160684,10.2,89.8
E00160685,8.5,91.5
E00160686,10.2,89.8
E00160687,10.2,89.8
E00160688,15.1,84.9
E00160689,14.2,85.8
E00160690,9.5,90.5
E00160697,17.5,82.5
E00160698,19.7,80.3
E00160699,15.4,84.6
E00160700,19.8,80.2
E00160701,22.1,77.9
E00160702,16.6,83.4
E00160703,13.5,86.5
E00160704,18.5,81.5
E00160705,15.1,84.9
E00160706,22.7,77.3
E00160707,27.5,72.5
E00160708,14.3,85.7
E00160709,13.2,86.8
