areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00114745,12.1,22.7,56.1,9.1
E00114746,11,19.9,56.6,12.5
E00114747,10.4,21.5,60.4,7.6
E00114748,9.4,23.7,61.2,5.8
E00114749,9.6,17.3,60.9,12.2
E00114750,12.8,26.5,52.1,8.5
E00114751,13.4,19.3,56.3,10.9
E00114752,7.2,9,70.5,13.3
E00114753,11.9,18.1,51.9,18.1
E00114754,9.8,17.4,64.4,8.3
E00114755,13.6,17,60.5,8.8
E00114756,10.9,16.1,62,10.9
E00114757,12.7,18,57.3,12
E00114758,9.2,9.8,69.5,11.5
E00114759,13.8,17.3,60.7,8.2
E00114760,14.9,15.7,48.8,20.7
E00114761,9.2,19.3,65.7,5.8
E00114762,6.3,17.3,66.9,9.4
E00114763,12.2,14,62.8,11
E00114764,11,13.2,67.3,8.5
E00114765,12.7,22.2,55.6,9.5
E00114766,7.1,23.7,59.6,9.6
E00114767,3.3,6.7,80,10
E00114768,10.1,23.2,60.1,6.5
E00114769,12.5,16,64.6,6.9
E00114770,13.3,19.3,56,11.5
E00114771,11.4,9.1,69.7,9.8
E00114772,16.9,22.5,53.5,7
E00114773,9.7,13.6,58.3,18.4
E00114774,8.3,15.4,69.2,7.1
E00114776,17.3,17.9,57.7,7.1
E00114777,7.7,26.8,56.3,9.2
E00114778,8.6,15.8,62.5,13.2
E00114779,10.1,15.4,63.1,11.4
E00114780,8.1,24.9,56.8,10.3
E00114781,20.5,10.8,54.2,14.5
E00114783,10.7,21.9,59.2,8.3
E00114784,11.1,22.2,56,10.7
E00114785,16,18.4,52.8,12.8
E00114789,9,19.2,58.3,13.5
E00114790,1.5,24.6,66.2,7.7
E00114791,11,20,57.4,11.6
E00114792,3.8,9.6,71.3,15.3
E00114793,5.3,18.4,62.5,13.8
E00114794,6.7,18,65.3,10
E00114798,13.7,20.8,49.7,15.8
E00114799,16.9,15.8,46.4,20.8
E00114800,12.2,18.6,50.2,19
E00114802,14.9,18.2,50.8,16
E00114804,15.6,14.5,56.1,13.9
E00114805,8.2,19,61.5,11.3
E00114806,21.7,18.9,48.3,11.2
E00114807,14.2,14.2,48.5,23.1
E00114808,10.9,12.1,66.1,10.9
E00114809,14.3,22.9,50.3,12.6
E00114810,8.7,22.7,54.1,14.5
E00114811,8.7,22.1,55.8,13.4
E00114812,10.4,22,57.8,9.8
E00114813,9.8,17.5,57.5,15.2
E00114814,11.1,15.4,59,14.5
E00114815,15.1,25.7,52,7.2
E00114816,15,19,52.7,13.3
E00114817,7.4,16.6,66.3,9.8
E00114818,7.6,25.2,57.1,10.1
E00114819,13.2,19,50.6,17.2
E00114820,12.4,22.2,53,12.4
E00114821,11.9,16.4,54.6,17.1
E00114822,15.9,18.8,45.7,19.6
E00114823,8.6,16.9,62.6,11.9
E00114824,9,21.3,60,9.7
E00114825,18.8,15.8,45.5,20
E00114826,15.1,14,51.7,19.2
E00114827,11.9,17.8,50.4,20
E00114845,14.2,16.5,48.3,21.1
E00114846,15.7,13.9,56.2,14.2
E00114847,13,16.2,51.9,18.8
E00114848,13.2,16.7,51.1,19
E00114850,14.1,18.8,56.3,10.9
E00114851,16.7,15.5,51.8,16.1
E00114852,21.3,16.4,41,21.3
E00114853,13.8,17.9,44.8,23.4
E00114854,15.5,18.1,48.7,17.6
E00114855,13.5,24.5,47.9,14.1
E00114856,14.2,20.4,46,19.4
E00114857,14.1,15.7,47.6,22.7
E00114858,21.5,16.1,45.6,16.8
E00114859,13.7,23.2,48.2,14.9
E00114861,10.1,20.7,50.9,18.3
E00114862,14.4,20,51.8,13.8
E00114863,15.6,18.5,54.1,11.9
E00114864,15.1,23,51.8,10.1
E00114865,13.4,17.1,57.3,12.2
E00114866,12,21,49.1,18
E00114867,4.4,20.6,58.8,16.2
E00114869,14.9,17.5,51.9,15.6
E00114876,19,19,45.2,16.7
E00114877,13.2,13.2,48.5,25
E00114878,10.2,21,47.8,21
E00114879,11.1,25.9,52.6,10.4
E00114880,12.6,20.3,49.5,17.6
E00114881,13.5,11.3,34.6,40.6
E00114882,10.9,22.7,44.5,21.9
E00114883,17.1,23,42.3,17.6
E00114884,18.2,22.7,43.9,15.2
E00114885,10.6,17,54.9,17.4
E00114887,4.6,22.9,62.6,9.9
E00114888,11.7,18.3,51.7,18.3
E00114889,13.4,22.3,55.4,8.9
E00114890,6.2,17.3,61.7,14.8
E00114891,15,17.7,59.3,8
E00114892,6.4,18.6,65,10
E00114893,11.7,15.3,50.4,22.6
E00114894,9.9,18.3,48.1,23.7
E00114895,14.9,14,54.4,16.7
E00114896,11.8,22.4,49.1,16.8
E00114897,12.8,18.6,55.3,13.3
E00114898,17.3,22.6,49.6,10.5
E00114899,13.5,22.2,53.8,10.5
E00114900,17.6,13.2,47.1,22.1
E00114901,10.8,20.3,52,16.9
E00114902,13.4,17.6,50.7,18.3
E00114903,16.5,14.1,48.2,21.2
E00114904,18.1,15.9,47.1,18.9
E00114905,10.1,22.7,55.5,11.8
E00114906,15.2,15.2,54.3,15.2
E00114907,9.4,21.7,60.9,8
E00114908,15.4,11.8,55.1,17.6
E00114909,14.4,24,54.8,6.7
E00114910,20.6,19.4,44.5,15.5
E00114911,11.2,19.7,50.7,18.4
E00114912,8.9,19.6,53.6,17.9
E00114914,10.3,18.5,53.9,17.3
E00114915,6.6,20.2,55.9,17.4
E00114916,8.6,18,56.1,17.3
E00114917,11.4,12.7,56.1,19.8
E00114919,14.3,16.7,47.6,21.4
E00114920,17,17.5,46.6,18.8
E00114963,10.4,19.1,59,11.6
E00114964,11.8,21.8,56.9,9.5
E00114966,14,20.5,58.5,7
E00114967,7.9,15.7,68.6,7.9
E00114968,9.6,25,54.5,10.9
E00114969,12.9,14.9,52.5,19.8
E00114970,17.3,18.7,54.7,9.4
E00114971,13.2,26.4,43.4,17
E00114972,9.2,18.4,51.7,20.7
E00114973,13.3,16.1,50.3,20.3
E00114974,11.4,20.8,53,14.8
E00114975,8.1,17.1,61.1,13.7
E00114976,8.7,19,64.3,7.9
E00114977,8.1,10.3,69.9,11.8
E00114978,13.5,20.7,52.3,13.5
E00114979,7.7,21.3,59.4,11.6
E00114980,14,18.5,48.4,19.1
E00114981,10,22.9,57.1,10
E00114982,10.2,28.6,51,10.2
E00114983,6.8,30.6,59.2,3.4
E00114984,10.5,17.3,61.1,11.1
E00114985,10.7,20,42.9,26.4
E00114986,20.6,19.8,36.5,23
E00114987,8.3,20.4,60.5,10.8
E00114988,10.7,12.9,65.7,10.7
E00114989,10.9,17.1,64.3,7.8
E00114990,12.8,19.9,58.9,8.5
E00114991,11.2,21.1,55.3,12.5
E00114992,13.6,20.1,55.4,10.9
E00114993,12.7,15.2,53.9,18.2
E00114994,14.3,16.5,48.9,20.3
E00114996,14.9,18.5,58.1,8.6
E00114997,13.7,21.5,54.1,10.7
E00114998,13.7,25.7,52.6,8
E00115000,11.8,20.9,59.5,7.8
E00115001,13.1,32.8,39.3,14.8
E00115002,7.7,23.1,57.7,11.5
E00115003,9.7,23.3,58.5,8.5
E00115004,8.1,20.5,60.2,11.2
E00115005,14.8,25.6,51.7,8
E00115006,11.8,19.3,52.9,16
E00115007,14.4,23.8,56.9,5
E00115008,11.3,22,45.2,21.4
E00115009,9.6,20.7,58.5,11.1
E00115010,19.1,16.3,53.2,11.3
E00115011,10.3,18.4,58.8,12.5
E00115012,12.6,20.7,59.3,7.4
E00115013,25.7,18.9,43.2,12.2
E00115014,16.8,17.6,53.8,11.8
E00115015,14,21.3,49.3,15.3
E00115016,13.8,22.8,57.9,5.5
E00115017,12.5,16,50.7,20.8
E00115018,12,18.7,58,11.3
E00115019,18.5,21.4,47.4,12.7
E00115021,13.1,19.7,55.5,11.7
E00115022,12.1,29.3,47.9,10.7
E00115023,12,18.5,57.4,12
E00115024,10.2,15.3,56.1,18.4
E00115025,17.4,16.8,55.5,10.3
E00115026,7.5,14.2,62.7,15.7
E00115027,10.5,19.3,59.6,10.5
E00115028,9.8,20.5,47.3,22.3
E00115029,8.6,6,69.8,15.5
E00115030,8.1,15.7,66.2,10
E00115031,9.6,16.4,61.6,12.3
E00115032,7.4,15.7,64.8,12
E00115033,14.4,15.6,46.7,23.3
E00115034,17.8,22.8,38.6,20.8
E00115050,14.3,15.6,48.3,21.8
E00115051,13.1,18.5,54.8,13.7
E00115052,15.6,14.4,49.1,21
E00115053,12.3,18.1,55.1,14.5
E00115054,22.2,11.1,54.7,12
E00115055,16.6,21.4,51.7,10.3
E00115056,18,16,48,18
E00115057,15.4,19.5,46.2,18.9
E00115058,15.5,20.6,52.1,11.9
E00115059,11.4,16,58.2,14.3
E00115060,14.7,24,38.7,22.7
E00115061,20.1,20.8,33.6,25.5
E00115062,9.9,17.2,57,15.9
E00115063,14,17.5,60.1,8.4
E00115064,23.5,13.6,41.7,21.2
E00115065,14.3,14.3,64.3,7.1
E00115066,8.5,15.2,64,12.2
E00115067,10.8,16.2,60.4,12.6
E00115068,14.6,22.9,54.1,8.3
E00115069,7.7,22.4,56.3,13.7
E00115070,9.8,14.9,64.9,10.3
E00115071,8.6,21.2,60.9,9.3
E00115072,10,17.1,58.6,14.3
E00115073,7.3,12.4,68.6,11.7
E00115074,12.1,17.6,56.6,13.7
E00115075,9.6,21,59.3,10.2
E00115076,10,17.5,63.6,8.9
E00115077,13.3,17.9,60.1,8.7
E00115078,10.3,15.4,69.7,4.6
E00115079,9.7,22.2,61.6,6.5
E00115080,13.1,28.4,51.9,6.6
E00115081,19.3,19.3,51,10.3
E00115082,14.1,19.3,58.3,8.3
E00115083,8.6,25.9,63.8,1.7
E00115084,9.6,18.3,61.8,10.4
E00115086,9.8,19.6,60.1,10.4
E00115087,6.8,21.6,62.6,8.9
E00115088,14.1,18.4,50.3,17.2
E00115089,13.3,14.5,59.4,12.7
E00115090,5.8,13.1,67,14.1
E00115091,6.8,17.6,67,8.6
E00115092,4.9,15.7,69.7,9.7
E00115094,9.6,19.7,58.4,12.4
E00115095,13.4,19.4,59.7,7.5
E00115096,11.2,15.4,62.2,11.2
E00115097,4.1,15,68.9,11.9
E00115098,11.2,19,62.6,7.3
E00115100,11.2,21.1,52.2,15.5
E00115101,8.7,19.5,63.1,8.7
E00115102,4.5,19.9,63.6,11.9
E00115103,12.6,19.8,61,6.6
E00115104,12.4,22.6,55.4,9.7
E00115105,11.6,23.1,53.8,11.6
E00115106,6.5,19.6,66.1,7.7
E00157444,20.3,14.8,45.1,19.8
E00157445,17.2,21.2,43.7,17.9
E00157448,13.6,19.8,45.7,21
E00157582,13.1,20.7,37.9,28.3
E00157583,20,16.7,45,18.3
E00157584,16.8,17.8,44.9,20.6
E00157585,7.5,15,59.2,18.4
E00157586,16.3,19,45.6,19
E00157589,12,16.7,38,33.3
E00157590,11.3,22.6,54,12.1
E00157591,11.6,25.2,46.5,16.8
E00157592,21.5,19.2,49.2,10
E00157661,13,19.5,58,9.5
E00157662,7.3,16.2,61.8,14.7
E00157663,12.7,16.2,56.1,15
E00157664,10.8,22.7,59.5,7
E00157665,9.6,18.4,52.8,19.2
E00157666,10.1,15.8,62,12
E00157667,13.7,21.6,54.2,10.5
E00157668,11.5,21.3,59.8,7.4
E00157669,18.8,16.7,55.6,9
E00157670,11.2,18.9,53.8,16.1
E00157671,10.4,14.6,68.8,6.3
E00157672,9.8,16.9,65,8.2
E00157673,13.4,19.2,52.9,14.5
E00157674,13.4,17.9,53.7,14.9
E00157675,13.1,15.9,50.3,20.7
E00157676,9.3,18.6,60.9,11.2
E00157677,20.9,16.4,52.2,10.4
E00157678,12.2,18.5,56.6,12.7
E00157679,7.4,21.6,55.6,15.4
E00157680,13.6,14.6,59.6,12.1
