geography_code,disability_3a-001,disability_3a-002
E00070108,17,83
E00070109,19.7,80.3
E00070110,25.9,74.1
E00070129,18.5,81.5
E00070132,19.5,80.5
E00070135,23,77
E00070136,25.6,74.4
E00070137,22,78
E00070138,26.2,73.8
E00070139,26.1,73.9
E00070140,15.7,84.3
E00070141,25.4,74.6
E00070146,22.6,77.4
E00070147,14.8,85.2
E00070148,20.4,79.6
E00070149,15.9,84.1
E00070150,20.7,79.3
E00070151,24.3,75.7
E00070152,46,54
E00070153,27.8,72.2
E00070154,20.4,79.6
E00070155,18.8,81.2
E00070156,20.1,79.9
E00070157,20.8,79.2
E00070158,22.6,77.4
E00070159,27.3,72.7
E00070160,46.7,53.3
E00070161,35.3,64.7
E00070162,18.7,81.3
E00070163,20.1,79.9
E00070164,24.3,75.7
E00070165,15.6,84.4
E00070166,16.7,83.3
E00070167,32.4,67.6
E00070168,19.8,80.2
E00070169,22.9,77.1
E00070170,21.1,78.9
E00070172,32.6,67.4
E00070173,20.7,79.3
E00070174,24.3,75.7
E00070175,28.9,71.1
E00070176,21.1,78.9
E00070177,17.4,82.6
E00070178,28.6,71.4
E00070179,21.6,78.4
E00070180,26.4,73.6
E00070181,25.8,74.2
E00070182,20.4,79.6
E00070183,22,78
E00070184,26.2,73.8
E00070186,16.3,83.7
E00070187,20.6,79.4
E00070188,15.9,84.1
E00070189,20.1,79.9
E00070190,18.9,81.1
E00070191,22,78
E00070192,16,84
E00099368,19,81
E00099369,25.5,74.5
E00099370,18.2,81.8
E00099371,23.5,76.5
E00099372,19.8,80.2
E00099373,16.2,83.8
E00099374,18.3,81.7
E00099375,15.2,84.8
E00099376,16.2,83.8
E00099377,18.4,81.6
E00099378,14.3,85.7
E00099379,20.3,79.7
E00099380,16.2,83.8
E00099381,19,81
E00099382,24.4,75.6
E00099383,15.9,84.1
E00099400,15.3,84.7
E00099401,17.8,82.2
E00099402,16.9,83.1
E00099403,17.9,82.1
E00099404,16.3,83.7
E00099405,11.6,88.4
E00099406,20.6,79.4
E00099407,32.7,67.3
E00099408,21,79
E00099409,28.1,71.9
E00099414,18.9,81.1
E00099415,20.2,79.8
E00099416,21.6,78.4
E00099417,30.6,69.4
E00099418,24.6,75.4
E00099419,19.4,80.6
E00099420,13.6,86.4
E00099421,21.1,78.9
E00099425,22.8,77.2
E00099426,27.3,72.7
E00099427,32.9,67.1
E00099428,16.5,83.5
E00099429,17.5,82.5
E00099430,26.4,73.6
E00099431,13,87
