geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00070108,35.2,64.8
E00070109,37,63
E00070110,37.2,62.8
E00070129,44.2,55.8
E00070132,41.9,58.1
E00070135,36.3,63.7
E00070136,31.4,68.6
E00070137,42.7,57.3
E00070138,24.5,75.5
E00070139,28.7,71.3
E00070140,35.4,64.6
E00070141,35,65
E00070146,31.5,68.5
E00070147,40.4,59.6
E00070148,30.3,69.7
E00070149,35,65
E00070150,36.7,63.3
E00070151,37.6,62.4
E00070152,22.3,77.7
E00070153,30,70
E00070154,39.8,60.2
E00070155,45.2,54.8
E00070156,36.1,63.9
E00070157,37.2,62.8
E00070158,35.3,64.7
E00070159,35.4,64.6
E00070160,36,64
E00070161,36.1,63.9
E00070162,39.4,60.6
E00070163,41.5,58.5
E00070164,32,68
E00070165,41.9,58.1
E00070166,32.8,67.2
E00070167,33.2,66.8
E00070168,40.2,59.8
E00070169,30.9,69.1
E00070170,34.5,65.5
E00070172,34.5,65.5
E00070173,40.2,59.8
E00070174,38.4,61.6
E00070175,39.3,60.7
E00070176,35.2,64.8
E00070177,39.2,60.8
E00070178,35.8,64.2
E00070179,34.6,65.4
E00070180,25.9,74.1
E00070181,35.1,64.9
E00070182,33.1,66.9
E00070183,32.2,67.8
E00070184,29.1,70.9
E00070186,60.1,39.9
E00070187,55.3,44.7
E00070188,40.7,59.3
E00070189,29.5,70.5
E00070190,32.4,67.6
E00070191,32.8,67.2
E00070192,39,61
E00099368,40.8,59.2
E00099369,45.5,54.5
E00099370,57.7,42.3
E00099371,52.2,47.8
E00099372,65.6,34.4
E00099373,53.5,46.5
E00099374,58,42
E00099375,50.9,49.1
E00099376,62.5,37.5
E00099377,64.9,35.1
E00099378,56.3,43.7
E00099379,63.5,36.5
E00099380,62.8,37.2
E00099381,51.3,48.7
E00099382,55.6,44.4
E00099383,67.9,32.1
E00099400,45.4,54.6
E00099401,32,68
E00099402,28,72
E00099403,33.7,66.3
E00099404,23.5,76.5
E00099405,23.3,76.7
E00099406,38.4,61.6
E00099407,22.6,77.4
E00099408,29.6,70.4
E00099409,34.4,65.6
E00099414,48.4,51.6
E00099415,34.1,65.9
E00099416,20,80
E00099417,24.3,75.7
E00099418,40.9,59.1
E00099419,42.6,57.4
E00099420,72,28
E00099421,65,35
E00099425,22.3,77.7
E00099426,39,61
E00099427,36.1,63.9
E00099428,36.5,63.5
E00099429,46.6,53.4
E00099430,39.4,60.6
E00099431,56.5,43.5
E00099432,62.3,37.7
E00099433,33,67
E00099434,47.3,52.7
E00099435,48.9,51.1
E00099436,60.3,39.7
E00099437,52.7,47.3
E00099439,58.1,41.9
E00099440,39.9,60.1
E00099441,58.1,41.9
E00099442,35.7,64.3
E00099443,54.3,45.7
E00099444,47.6,52.4
E00099445,34.7,65.3
E00099446,47.3,52.7
E00099544,42.6,57.4
E00099545,48.2,51.8
E00099546,46,54
E00099547,43.9,56.1
E00099548,44.6,55.4
E00099549,32.5,67.5
E00099550,51.7,48.3
E00099551,48.4,51.6
E00099552,28.8,71.2
E00099553,57.2,42.8
E00099554,16.5,83.5
E00099555,40.9,59.1
E00099556,43.9,56.1
E00099557,32.2,67.8
E00099558,31,69
E00099559,35,65
E00099560,35.8,64.2
E00099561,47.4,52.6
E00099562,34.3,65.7
E00099563,50,50
E00099564,56.7,43.3
E00099565,31.9,68.1
E00099566,34.5,65.5
E00099567,32.9,67.1
E00099568,52.6,47.4
E00099569,61.4,38.6
E00099570,40.4,59.6
E00099571,50.3,49.7
E00099573,16,84
E00099574,18.6,81.4
E00099575,53.9,46.1
E00099576,40.3,59.7
E00099577,41,59
E00099578,34.1,65.9
E00099579,15,85
E00099580,47.2,52.8
E00099581,20.9,79.1
E00099582,57.2,42.8
E00099583,31,69
E00099584,41.1,58.9
E00099585,30.8,69.2
E00099586,31.6,68.4
E00099587,55.2,44.8
E00099590,52.4,47.6
E00099591,49,51
E00099601,48.9,51.1
E00099602,59,41
E00099603,61.1,38.9
E00099604,51.2,48.8
E00099605,42.2,57.8
E00099606,59.6,40.4
E00099607,43.5,56.5
E00099608,43.9,56.1
E00099609,55,45
E00099654,51,49
E00099655,31.9,68.1
E00099656,54.2,45.8
E00099657,34.7,65.3
E00099658,45.5,54.5
E00099659,52.9,47.1
E00099660,49.8,50.2
E00099661,36.1,63.9
E00099662,51.6,48.4
E00099663,49.3,50.7
E00099664,31.9,68.1
E00099665,49.3,50.7
E00099666,53.8,46.2
E00099667,61.2,38.8
E00099668,56.7,43.3
E00099669,49.3,50.7
E00099670,36.7,63.3
E00099671,41.4,58.6
E00099672,60.2,39.8
E00099673,52.5,47.5
E00099674,39.3,60.7
E00099675,35.1,64.9
E00099676,46.9,53.1
E00099700,56.7,43.3
E00099701,56.2,43.8
E00099702,58.9,41.1
E00099703,53.1,46.9
E00099704,53.4,46.6
E00099706,36.7,63.3
E00099708,45.2,54.8
E00099709,49.6,50.4
E00099710,41.3,58.7
E00099711,29.6,70.4
E00099712,46,54
E00099713,38.3,61.7
E00099714,54.1,45.9
E00099715,50,50
E00099716,49.8,50.2
E00099717,38.2,61.8
E00099718,30.4,69.6
E00099719,58.5,41.5
E00099720,45.8,54.2
E00099721,66.4,33.6
E00100359,63.4,36.6
E00100360,63.7,36.3
E00100361,56.7,43.3
E00100362,61,39
E00100363,55.3,44.7
E00100368,61.9,38.1
E00100369,57.1,42.9
E00100371,46.3,53.7
E00100372,40.6,59.4
