geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00070108,22.5,26.4,22.5,28.7
E00070109,34.4,32,12.5,21.1
E00070110,33.6,32.8,16.8,16.8
E00070129,16.7,44.9,18.1,20.3
E00070132,15.5,36.2,13.8,34.5
E00070135,26.9,33.1,20,20
E00070136,46.4,24.1,12.5,17
E00070137,37.3,32.8,12.7,17.2
E00070138,35.4,30.2,14.6,19.8
E00070139,40.3,37.4,8.6,13.7
E00070140,20.8,35.2,15.2,28.8
E00070141,37.9,40.3,10.5,11.3
E00070146,32,33,17.5,17.5
E00070147,28.6,26.2,23.8,21.4
E00070148,32.5,28.1,20.2,19.3
E00070149,28.7,34,20.2,17
E00070150,41.7,38.1,12.2,7.9
E00070151,28.6,29.2,18.5,23.8
E00070152,73.1,20.2,6.7,0
E00070153,42.6,32.8,8.2,16.4
E00070154,27.6,35.1,17.2,20.1
E00070155,18.6,29.5,25.6,26.4
E00070156,31.8,27.1,20.9,20.2
E00070157,23,29.5,22.1,25.4
E00070158,24.4,36.1,14.3,25.2
E00070159,36.7,28.4,15.6,19.3
E00070160,68.1,20.2,5,6.7
E00070161,46.7,33.3,10.9,9.1
E00070162,23.8,28.5,16.9,30.8
E00070163,19.8,47.9,14.9,17.4
E00070164,42.6,22.8,11.8,22.8
E00070165,17.6,30.4,16.8,35.2
E00070166,27.3,27.3,18.8,26.6
E00070167,32.5,29.3,10.6,27.6
E00070168,24.8,28.7,23.3,23.3
E00070169,30.3,28,22,19.7
E00070170,20.2,37.8,24.4,17.6
E00070172,42.1,37.4,12.3,8.2
E00070173,29.3,25,18.1,27.6
E00070174,27.6,35.3,18.1,19
E00070175,29.5,32,17.2,21.3
E00070176,33.6,29.3,17.1,20
E00070177,27.7,36.6,15.2,20.5
E00070178,59.3,22.2,4.6,13.9
E00070179,21.1,32.5,25.4,21.1
E00070180,19.8,33.3,19.8,27.1
E00070181,33.9,24.8,22.3,19
E00070182,32.3,33.9,15.7,18.1
E00070183,31.2,35.8,19.3,13.8
E00070184,41.5,31.7,9.8,17.1
E00070186,17.9,46.3,15.7,20.1
E00070187,36.2,39.4,11,13.4
E00070188,20,33.9,24.3,21.7
E00070189,37.8,29.4,16,16.8
E00070190,37,29.9,17.3,15.7
E00070191,33.7,33.7,12.5,20.2
E00070192,28.8,33.6,19.2,18.5
E00099368,20.3,38.3,21.9,19.5
E00099369,45.1,35.3,9.8,9.8
E00099370,29.5,33.6,13.9,23
E00099371,37.3,34.7,12.7,15.3
E00099372,24.4,54.6,11.8,9.2
E00099373,31.1,37.7,14.8,16.4
E00099374,28.4,45.5,13.6,12.5
E00099375,36.1,28.6,16.8,18.5
E00099376,24.8,50.4,12,12.8
E00099377,21.6,43.8,14.4,20.3
E00099378,21.5,41.5,17.8,19.3
E00099379,31.2,41.3,14.7,12.8
E00099380,25.6,43,19,12.4
E00099381,36.6,39.6,14.2,9.7
E00099382,29.8,47.9,14,8.3
E00099383,24.4,43.7,8.4,23.5
E00099400,26.7,38.2,14.5,20.6
E00099401,36.7,31.6,20.3,11.4
E00099402,30.2,43.2,18.7,7.9
E00099403,34,34.6,16,15.4
E00099404,33.6,41.3,17.5,7.7
E00099405,42.2,31.2,14.7,11.9
E00099406,30.8,40.2,17.1,12
