geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00070108,84.9,1.7,13.4
E00070109,91.4,1.7,7
E00070110,94.9,0,5.1
E00070129,91,0.3,8.7
E00070132,85,0.3,14.7
E00070135,90.2,2,7.8
E00070136,85.9,1.7,12.4
E00070137,88.4,0.3,11.2
E00070138,94.2,0.8,4.9
E00070139,84.2,3.2,12.5
E00070140,84.4,2.7,12.9
E00070141,88.8,0,11.2
E00070146,95.7,0.9,3.4
E00070147,88.7,4.6,6.7
E00070148,93.4,0.4,6.3
E00070149,92.3,0.9,6.9
E00070150,93,1.1,5.9
E00070151,89.2,0.5,10.3
E00070152,89.8,0,10.2
E00070153,89.6,1.2,9.2
E00070154,89.5,1.3,9.2
E00070155,92,1.1,6.9
E00070156,88.5,0.3,11.2
E00070157,90.3,0.3,9.4
E00070158,91.6,0,8.4
E00070159,93.8,0,6.3
E00070160,94,0,6
E00070161,90.7,1.9,7.4
E00070162,86.3,0.9,12.8
E00070163,88.6,1.7,9.7
E00070164,86.1,3.2,10.7
E00070165,90,0.6,9.4
E00070166,90,0.3,9.7
E00070167,92.1,0.3,7.6
E00070168,84.2,1.8,13.9
E00070169,91.4,1.6,7
E00070170,80.9,2,17.1
E00070172,90.3,1.3,8.4
E00070173,90.1,3,6.9
E00070174,90.7,0,9.3
E00070175,94.8,0.3,4.8
E00070176,91.3,0.6,8.1
E00070177,91.3,1.9,6.8
E00070178,92.8,0,7.2
E00070179,93.1,0.3,6.6
E00070180,93.2,0.4,6.4
E00070181,94.5,0.7,4.8
E00070182,93.5,0.3,6.1
E00070183,93.7,0.8,5.5
E00070184,88.1,1.9,10.1
E00070186,96.3,0.9,2.8
E00070187,92.2,1.6,6.3
E00070188,89.2,3.7,7.1
E00070189,89.6,1.5,8.9
E00070190,91.5,1.8,6.8
E00070191,94.1,0.8,5
E00070192,87.7,1.4,10.9
E00099368,97.6,0.6,1.8
E00099369,99.2,0.4,0.4
E00099370,96.2,1.7,2
E00099371,98.2,0,1.8
E00099372,97.2,2.4,0.4
E00099373,97,2.7,0.4
E00099374,98.5,0.5,1
E00099375,98.1,0,1.9
E00099376,97.7,0.4,1.9
E00099377,98.1,1.1,0.8
E00099378,98.2,1.2,0.6
E00099379,97.5,0.8,1.7
E00099380,97,0.4,2.6
E00099381,98.5,0,1.5
E00099382,98.4,0,1.6
E00099383,93.5,1.7,4.8
E00099400,95.9,1.9,2.2
E00099401,95.5,0.9,3.6
E00099402,91.9,2.5,5.7
E00099403,92.1,2.6,5.3
E00099404,86.2,1.8,12
E00099405,95.6,0,4.4
E00099406,86.8,2.3,10.9
E00099407,92.2,0.8,7
E00099408,93.3,2.5,4.2
E00099409,94.4,2.8,2.8
E00099414,94.3,0.4,5.3
E00099415,95.1,0.8,4.1
E00099416,91.3,0.8,8
E00099417,96.3,1.1,2.6
E00099418,94.4,1.6,3.9
E00099419,95.8,1.4,2.8
E00099420,92.5,3.6,3.9
E00099421,93.1,1.2,5.6
E00099425,96.5,0.4,3.2
E00099426,96,0,4
E00099427,93.4,0,6.6
E00099428,91.9,1.9,6.2
E00099429,91.9,3.9,4.2
E00099430,93.7,1.1,5.2
E00099431,96,1.2,2.9
E00099432,94.1,1.3,4.6
E00099433,91.9,0.9,7.2
E00099434,94,1.4,4.6
E00099435,91.1,1,7.8
E00099436,95.4,0.3,4.3
E00099437,88.8,2.2,9
E00099439,96.4,0.4,3.2
E00099440,94.9,1.2,3.9
E00099441,95.7,1.4,2.9
E00099442,98,0.6,1.4
E00099443,97.7,1.1,1.1
E00099444,100,0,0
E00099445,96,1.1,2.9
E00099446,95.7,1.4,2.9
E00099544,92.4,1,6.6
E00099545,98.1,0.9,0.9
E00099546,95.6,1.2,3.2
E00099547,91.1,0.7,8.2
E00099548,93.6,0.9,5.5
E00099549,93.5,0.8,5.7
E00099550,96.6,0.4,3
E00099551,96.1,0,3.9
E00099552,91.8,1.4,6.8
E00099553,96.3,0.4,3.3
E00099554,93.3,0.9,5.8
E00099555,91,3.5,5.5
E00099556,93.8,1.2,4.9
E00099557,92.4,0.3,7.3
E00099558,93.1,1.8,5.1
E00099559,96.7,0.5,2.8
E00099560,94.3,0.4,5.3
E00099561,95.6,0,4.4
E00099562,95.4,1.1,3.4
E00099563,92.9,0.3,6.8
E00099564,98.1,1.4,0.5
E00099565,95.7,0.8,3.5
E00099566,95,0.7,4.3
E00099567,91.4,1.7,6.9
E00099568,96.9,1.6,1.6
E00099569,97.1,1.8,1.1
E00099570,95.3,0.9,3.9
E00099571,96,0.8,3.1
E00099573,85,0.3,14.7
E00099574,91.6,0.7,7.7
E00099575,95.6,1.8,2.6
E00099576,98.9,0.4,0.7
E00099577,92.8,2,5.3
E00099578,94.8,0,5.2
E00099579,90.4,1,8.6
E00099580,95.3,0,4.7
E00099581,91.9,1.8,6.3
E00099582,98.7,0.3,1
E00099583,88.6,2.4,9
E00099584,96.1,1.6,2.3
E00099585,94.3,2.7,3.1
E00099586,92.2,2,5.9
E00099587,97.7,0.3,1.9
E00099590,96.4,0.8,2.8
E00099591,96.6,0,3.4
E00099601,99,0.3,0.7
E00099602,97.5,0.6,1.9
E00099603,98.3,0,1.7
E00099604,98.6,1.1,0.4
E00099605,94.1,2,3.9
E00099606,94.2,3.5,2.3
E00099607,98.6,0,1.4
E00099608,95.6,0.3,4.1
E00099609,98.6,0.7,0.7
E00099654,99.3,0,0.7
E00099655,96.4,1.5,2.2
E00099656,96.9,0,3.1
E00099657,96,0.6,3.3
E00099658,97.1,0.4,2.5
E00099659,96.1,0,3.9
E00099660,96.3,0,3.7
E00099661,94,1.3,4.7
E00099662,95.1,1.6,3.2
E00099663,95.8,1.3,3
E00099664,95.4,0.4,4.2
E00099665,97.9,0.4,1.7
E00099666,98.3,0.7,1
E00099667,98.5,0,1.5
