geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00070108,35.4,40.8,16.2,7.7
E00070109,40.5,42,12.2,5.3
E00070110,39.3,44.4,13.7,2.6
E00070129,24.1,45.3,22.6,8
E00070132,20.2,50.9,22.8,6.1
E00070135,34.1,38.8,18.6,8.5
E00070136,43.8,37.5,14.3,4.5
E00070137,39.4,45.5,11.4,3.8
E00070138,40.2,39.2,18.6,2.1
E00070139,41.8,44.7,12.1,1.4
E00070140,34.7,34.7,23.4,7.3
E00070141,45.9,41.8,11.5,0.8
E00070146,36.1,35.1,22.7,6.2
E00070147,25.2,48,20.5,6.3
E00070148,28.7,41.7,23.5,6.1
E00070149,29.2,49,17.7,4.2
E00070150,23.6,49.3,20,7.1
E00070151,28.3,44.6,22.3,4.8
E00070152,70.9,25.2,3.9,0
E00070153,38.5,47.5,9.8,4.1
E00070154,32.8,40.3,18.7,8.2
E00070155,30.8,47.7,16.9,4.6
E00070156,32.6,40.7,22.2,4.4
E00070157,35.5,38,20.7,5.8
E00070158,32.8,41.2,23.5,2.5
E00070159,46.7,33.6,16.8,2.8
E00070160,68.1,28.6,3.4,0
E00070161,56.7,34.8,6.7,1.8
E00070162,23.2,49.6,16.8,10.4
E00070163,28.8,38.1,29.7,3.4
E00070164,48.9,39.8,9.8,1.5
E00070165,22.6,43.5,23.4,10.5
E00070166,31.7,46,17.5,4.8
E00070167,33.6,43.4,20.5,2.5
E00070168,33.3,39.4,22.7,4.5
E00070169,31.1,46.2,16.7,6.1
E00070170,25.8,48.3,21.7,4.2
E00070172,51,41.2,5.2,2.6
E00070173,31.6,45.3,20.5,2.6
E00070174,40.3,37.8,19.3,2.5
E00070175,32.8,41,18.9,7.4
E00070176,30,45,22.1,2.9
E00070177,35.7,46.4,13.4,4.5
E00070178,50.9,39.6,8.5,0.9
E00070179,33.1,40.7,21.2,5.1
E00070180,41.1,47.4,8.4,3.2
E00070181,41.8,39.3,13.9,4.9
E00070182,34.4,42,15.3,8.4
E00070183,33.3,45.9,18,2.7
E00070184,46.7,38.5,13.1,1.6
E00070186,9,37.6,42.9,10.5
E00070187,15.2,56,24.8,4
E00070188,27.8,43.5,20.9,7.8
E00070189,38.8,38.8,18.2,4.1
E00070190,41.7,41.7,13.4,3.1
E00070191,36.5,40.4,15.4,7.7
E00070192,34,42.9,20.4,2.7
E00099368,21.7,33.3,31.8,13.2
E00099369,26.7,36.6,27.5,9.2
E00099370,9.6,42.4,34.4,13.6
E00099371,14.4,49.2,28.8,7.6
E00099372,5,44.5,38.7,11.8
E00099373,9.1,47.1,36.4,7.4
E00099374,17.4,29.1,38.4,15.1
E00099375,13.4,42.9,32.8,10.9
E00099376,8.1,44.7,34.1,13
E00099377,7.2,34.9,40.1,17.8
E00099378,12.6,31.9,37.8,17.8
E00099379,18.9,35.1,31.5,14.4
E00099380,6.6,37.2,44.6,11.6
E00099381,14.2,44.8,32.1,9
E00099382,11.6,41.3,38.8,8.3
E00099383,9.2,30.8,46.7,13.3
E00099400,12.9,44.7,36.4,6.1
E00099401,30.4,41,26.7,1.9
E00099402,31.7,47.5,18,2.9
E00099403,20.1,60.4,16.9,2.6
E00099404,44.4,40.8,12.7,2.1
E00099405,24.8,46.8,24.8,3.7
E00099406,27.4,43.6,20.5,8.5
E00099407,49.1,44.4,5.9,0.6
E00099408,34,46.4,15,4.6
E00099409,54.6,29.1,13.8,2.6
E00099414,14.9,45.6,28.9,10.5
E00099415,29.3,48.8,21.1,0.8
E00099416,47.4,40,10.4,2.2
E00099417,45.8,29.8,17.6,6.9
E00099418,23.7,46.6,22.9,6.9
E00099419,17.8,61.2,17.1,3.9
E00099420,5.4,38.8,44.2,11.6
E00099421,4.4,35.2,45.1,15.4
E00099425,36.8,44,13.6,5.6
E00099426,22,50.8,20.3,6.8
E00099427,53,30.4,14.8,1.7
E00099428,20.4,45.9,28.6,5.1
E00099429,12.4,48.3,30.3,9
E00099430,21.8,44.5,27.7,5.9
E00099431,10.3,39.7,37.7,12.3
E00099432,7.9,47.2,29.9,15
E00099433,16.7,50,28.3,5
E00099434,13,43.5,33,10.4
E00099435,15.2,44.1,31,9.7
E00099436,4.8,44.4,41.3,9.5
E00099437,7.8,33.6,40.5,18.1
E00099439,13.7,42,29.8,14.5
E00099440,22.5,45.7,25.6,6.2
E00099441,3.3,43.4,33.5,19.8
E00099442,10.4,50.3,27.7,11.6
E00099443,12.6,43.3,37.8,6.3
E00099444,13.2,43.4,31.6,11.8
E00099445,20.8,47.7,30.2,1.3
E00099446,10.8,44.6,29.2,15.4
E00099544,11.8,39.6,43.4,5.2
E00099545,4.9,39.4,38.7,16.9
E00099546,20,40.9,32.2,7
E00099547,23.4,52.6,19.7,4.4
E00099548,19.9,47.8,26.7,5.6
E00099549,21,58.8,16.8,3.4
E00099550,7,54.4,25.4,13.2
E00099551,17.5,49,24.5,9.1
E00099552,4.5,57.5,31.3,6.7
E00099553,6.9,36.2,44.8,12.1
E00099554,55.5,34.2,10.3,0
E00099555,27.5,49.7,19.6,3.3
E00099556,21.7,42,29,7.2
E00099557,20.3,51.4,21.7,6.5
E00099558,30.1,48.9,15.8,5.3
E00099559,21.5,51.6,20.4,6.5
E00099560,28.9,48.2,18.4,4.4
E00099561,16.9,46.9,29.2,6.9
E00099562,46.5,33.1,16.5,3.9
E00099563,9.2,55.5,23.5,11.8
E00099564,15.5,41.2,34,9.3
E00099565,19.2,44.8,26.4,9.6
E00099566,22.2,46.2,23.9,7.7
E00099567,28.8,46,21.6,3.6
E00099568,12.5,43.8,35.2,8.6
E00099569,11.7,42.9,34.4,11
E00099570,26.2,46.6,21.4,5.8
E00099571,20.1,35.1,35.8,9
E00099573,59.2,33.7,6,1.1
E00099574,48.5,37.6,11.5,2.4
E00099575,12.6,48.8,28.3,10.2
E00099576,18.2,42.1,31.4,8.3
E00099577,15.5,51.2,26.4,7
E00099578,20.2,51.3,21,7.6
E00099579,47.3,42.9,7.7,2.2
E00099580,21.2,45.5,27.3,6.1
E00099581,47.2,35.8,15.1,1.9
E00099582,8.5,43,35.2,13.4
E00099583,22.7,50.4,17.6,9.2
E00099584,13.6,53,28,5.3
E00099585,25.2,50.4,20,4.4
E00099586,26.3,49.1,19.3,5.3
E00099587,1.6,26.2,48.4,23.8
E00099590,9.6,36.3,37.7,16.4
E00099591,16.1,41.9,30.6,11.3
E00099601,16.7,47.4,23.7,12.3
E00099602,10.4,30.4,45.6,13.6
E00099603,17.6,40.5,37.4,4.6
E00099604,12.9,41.7,33.8,11.5
E00099605,23.1,40.8,28.5,7.7
E00099606,7.5,41,42.8,8.7
E00099607,15.6,43,34.4,7
E00099608,13,38.3,37,11.7
E00099609,10,37.5,39.2,13.3
E00099654,7.6,43.9,34.8,13.6
E00099655,39.9,41.3,17.5,1.4
E00099656,13.8,55.3,22,8.9
E00099657,29.3,45.1,24.1,1.5
E00099658,12.4,42.6,32.6,12.4
E00099659,14.3,33.9,42,9.8
E00099660,13.8,50.8,26.9,8.5
E00099661,25.9,38.3,27.2,8.6
E00099662,10.5,40.4,34.2,14.9
E00099663,21.7,40.9,27,10.4
E00099664,22.7,42.9,26.9,7.6
E00099665,17.8,37.4,33.6,11.2
E00099666,9.2,37.4,34.4,19.1
E00099667,12.4,33.9,40.5,13.2
E00099668,17.6,41.2,35.3,5.9
E00099669,6.5,40,41.3,12.3
E00099670,31.8,45.8,19.6,2.8
E00099671,16.1,42.4,33.1,8.5
E00099672,14,47.1,28.1,10.7
E00099673,22.4,39.7,26.9,10.9
E00099674,22.6,47.4,23.3,6.8
E00099675,48.2,38.1,11.5,2.2
E00099676,17.3,41.7,29.9,11
E00099700,20.4,38.1,33.6,8
E00099701,17.8,47.5,23.7,11
E00099702,9.7,42.7,38.7,8.9
E00099703,6.6,39.7,41.2,12.5
E00099704,8.2,41.8,33.6,16.4
E00099706,20,44.3,30.4,5.2
E00099708,13.4,41.4,33.8,11.5
E00099709,13.5,39.7,35.7,11.1
E00099710,14,49.7,29.9,6.4
E00099711,35.6,39.8,19.5,5.1
E00099712,10.7,52.9,24.8,11.6
E00099713,18.3,48.1,26.7,6.9
E00099714,8.7,39.8,35.9,15.5
E00099715,14.8,43,30.5,11.7
E00099716,13.9,42.4,31.8,11.9
E00099717,17.6,38.2,32.1,12.2
E00099718,23.1,52.4,20.4,4
E00099719,8.9,42.7,33.9,14.5
E00099720,11,51.4,29.8,7.7
E00099721,13.6,34.7,40.7,11
E00100359,4.3,30.7,41.4,23.6
E00100360,4.8,36.3,37.9,21
E00100361,9.3,32.3,37.9,20.5
E00100362,8.8,36.8,39,15.4
E00100363,5.6,36.5,45.2,12.7
E00100368,1,20.8,49,29.2
E00100369,0.9,47,42.6,9.6
E00100371,9.4,42.1,42.8,5.7
E00100372,7.8,39.8,35,17.5
E00100373,3.6,45.2,36.3,14.9
E00100374,9.6,41.8,34.9,13.7
E00100377,5.5,30.9,37.6,26.1
E00100378,12.6,33.5,39.5,14.4
E00130276,16.3,48.8,24.4,10.6
E00130278,4.8,34.9,42.9,17.5
E00130279,9.5,42.3,34.8,13.4
E00130280,14.6,41.7,35.4,8.3
E00130281,32.7,44.6,19.8,3
E00130282,4.2,40.5,33.9,21.4
E00130283,11.6,51,28.4,9
E00130284,9.9,54.9,28.9,6.3
E00130285,7.7,37.8,40.6,14
E00130286,10.8,40.8,35.4,13.1
E00130288,8.9,33.9,42.7,14.5
E00130289,21.1,42.9,28.6,7.5
