geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00070108,21.1,48.7,3.4,22.6,4.2
E00070109,25.3,52.3,5.1,15.2,2.1
E00070110,27.8,48.3,6.2,17.2,0.5
E00070129,24.7,48.3,4.8,16.2,5.9
E00070132,24.9,50.6,5,17.6,1.9
E00070135,30.2,43.1,4.6,20.2,1.9
E00070136,25.8,46.4,5.7,17.5,4.6
E00070137,26.6,46,4.6,21.1,1.7
E00070138,21,55,4.5,19.5,0
E00070139,33.3,39.6,4,21.3,1.8
E00070140,30.8,38.8,3.6,24.4,2.4
E00070141,28.4,41.1,10.7,17.3,2.5
E00070146,26.3,48.6,4.5,18.4,2.2
E00070147,23,48.7,3.8,19.2,5.3
E00070148,28.5,48.4,5.9,13.6,3.6
E00070149,20.8,44.3,8.7,21.3,4.9
E00070150,22.7,47.1,7.1,19.3,3.8
E00070151,31.5,43.2,6.9,16.1,2.2
E00070152,31.5,38.5,6.2,21.5,2.3
E00070153,21.7,46.8,7.4,21.7,2.5
E00070154,23.2,53.2,7.2,14,2.4
E00070155,28.2,45.8,6.9,15.6,3.4
E00070156,22.4,48.8,5.6,20.4,2.8
E00070157,23.7,47,3.4,22,3.9
E00070158,22.2,52.5,5.4,17.6,2.3
E00070159,24.6,45.3,7.8,17.9,4.5
E00070160,51.8,21.3,9.8,12.2,4.9
E00070161,33.7,32.9,8.1,20.5,4.7
E00070162,25.5,45.3,6.5,20.2,2.4
E00070163,21.3,49.6,9.1,16.1,3.9
E00070164,26.9,46.3,7,15.9,4
E00070165,27.4,47.9,4.5,18.1,2.1
E00070166,19.1,50.2,6.4,20.4,3.8
E00070167,30.4,43,5.2,17.4,4.1
E00070168,24.9,41.6,5.4,24.9,3.1
E00070169,22,49.2,5.6,20.4,2.8
E00070170,21.7,40.6,4.8,27.7,5.2
E00070172,32.8,37.9,6.3,16.7,6.3
E00070173,29.1,43.9,3.9,19.1,3.9
E00070174,20.5,45.9,7,21.4,5.2
E00070175,30,44.3,6.1,17.8,1.7
E00070176,28.7,44.3,4.5,18.4,4.1
E00070177,32.2,37.7,5.5,19.6,5
E00070178,39,34.6,6.9,18.9,0.6
E00070179,26.6,48.5,6,16.7,2.1
E00070180,27.4,46.4,5.4,18.5,2.4
E00070181,24.5,47.2,5.2,20.2,3
E00070182,36.7,40.1,4.6,16.5,2.1
E00070183,20.8,50.8,7.6,19.3,1.5
E00070184,28.1,40.2,6.5,19.6,5.5
E00070186,12.5,46.5,6.3,32.8,1.8
E00070187,21.8,40,9.5,24.5,4.1
E00070188,18.7,48.5,1.2,27.8,3.7
E00070189,25.4,51.8,7,15.8,0
E00070190,20.8,49.8,5.4,22.6,1.4
E00070191,37.1,32.3,8.6,22,0
E00070192,23.3,47.3,6.2,21.7,1.6
E00099368,14.5,48,10.4,23,4.1
E00099369,25.9,38.2,3.6,29.1,3.2
E00099370,7.9,36.3,7.9,45.4,2.5
E00099371,24.1,38.8,8.2,27.6,1.3
E00099372,12.7,37.3,9.5,37.3,3.2
E00099373,13,36.1,7,41.7,2.2
E00099374,18.8,35.3,7.6,35.3,2.9
E00099375,19.7,46.9,6.6,25.8,0.9
E00099376,12,35.5,11.5,37.6,3.4
E00099377,11.6,37.2,8.6,39.5,3
E00099378,11.2,37.1,6.8,41.4,3.6
E00099379,26.2,34.5,10.7,26.2,2.4
E00099380,12.9,39.9,8.2,36.5,2.6
E00099381,17.7,39,8.2,33.3,1.7
E00099382,14.9,41.9,8.4,33.5,1.4
E00099383,12.6,34.3,3.3,47.3,2.5
E00099400,17.5,41,7.6,32.3,1.6
E00099401,15.1,44.3,5.9,32.1,2.6
E00099402,14.3,48.3,3.9,29.1,4.3
E00099403,13.5,48.6,4.9,32.6,0.3
E00099404,20,47.4,5.6,25.6,1.4
E00099405,14.5,46.9,5.6,30.2,2.8
E00099406,16.9,37,4.6,40.2,1.4
E00099407,31.5,40.8,6.3,16.8,4.6
E00099408,19.2,43.9,6.7,28,2.1
E00099409,32.3,41.2,5.4,19.5,1.6
E00099414,13.9,45.4,6,31.9,2.8
E00099415,13.6,50.5,6.3,29.6,0
E00099416,21,51.4,5.2,18.6,3.8
E00099417,22.4,49.8,4.6,21,2.3
E00099418,25.9,47,8.1,15.8,3.2
E00099419,24.2,42.9,7.6,22.2,3
E00099420,13.1,40,5.8,40,1.2
