areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00110701,55.1,35.4,3.9,5.5
E00110702,66.2,30.8,0.8,2.3
E00110706,45.4,36.9,0.7,17
E00118325,47.4,39.8,1.5,11.3
E00118326,39.8,56.3,0.8,3.1
E00118327,33.6,31.4,8.6,26.4
E00118328,32.1,26.7,6.1,35.1
E00118329,54,37.1,1.6,7.3
E00118330,48.9,43.6,0.8,6.8
E00118331,48.6,47.9,1.4,2.1
E00118332,48.3,46.7,0.8,4.2
E00118333,49.6,34.2,2.6,13.7
E00118334,56.4,42.1,0.8,0.8
E00118335,46.1,44.7,0,9.2
E00118336,56.2,34.6,2.3,6.9
E00118337,61.3,34.5,0.8,3.4
E00118338,59.3,27.1,1.7,11.9
E00118339,29.9,37.1,2.4,30.5
E00118340,58.5,41.5,0,0
E00118341,49.2,39.1,5.5,6.3
E00118342,46.2,41.9,1.7,10.3
E00118343,19.3,26.3,33.3,21.1
E00118453,43.1,49.2,0.8,6.9
E00118454,60.1,31.5,0.7,7.7
E00118455,61.4,35.4,0.8,2.4
E00118456,43.1,32.1,21.1,3.7
E00118457,54,37.1,2.4,6.5
E00118458,51.2,33.3,7.8,7.8
E00118459,52,37.8,0,10.2
E00118460,48.7,48.7,1.7,0.9
E00118461,46.9,46.2,0,6.9
E00118462,55.3,34.8,1.5,8.3
E00118463,49.6,40.7,0.8,8.9
E00118465,35.9,37.4,5.3,21.4
E00118466,52.6,33.6,2.6,11.2
E00118467,35.3,42,3.4,19.3
E00118468,48.1,35.7,3.9,12.4
E00118469,54.4,40.4,0,5.3
E00118470,38.2,46.6,5.3,9.9
E00118471,51.2,39.2,1.6,8
E00118472,19.2,19.2,54.6,6.9
E00118473,21.8,32.4,26.1,19.7
E00118474,12.9,24.3,15,47.9
E00118476,40,44.3,0.9,14.8
E00118477,37.1,34.7,5.6,22.6
E00118478,27.5,39.9,13.5,19.2
E00118479,17.9,38.2,3.3,40.7
E00118480,22.8,52.8,7.1,17.3
E00118481,4.3,19.8,69,6.9
E00118482,34.4,46.7,13.9,4.9
E00118483,8.5,11.9,49.2,30.5
E00118484,22.4,23.7,26.3,27.6
E00118485,39.1,30.8,0,30.1
E00118486,41.1,37.9,10.5,10.5
E00118488,20,26.7,1.3,52
E00118489,36.9,29.7,7.2,26.1
E00118490,52.7,26,2,19.3
E00118491,34.7,20.1,3.5,41.7
E00118492,42.5,34.3,0,23.1
E00118493,50,11.4,28.9,9.6
E00118494,44.7,33.3,1.4,20.6
E00118509,39.7,45.7,5.2,9.5
E00118510,14.4,22,51.5,12.1
E00118512,29.9,44.4,17.9,7.7
E00118513,23,36.5,28.6,11.9
E00118515,33.3,52,6.5,8.1
E00118516,23.5,32.6,35.6,8.3
E00118517,25.8,52.9,1.9,19.4
E00118518,42.7,34.4,10.7,12.2
E00118519,40.5,44.6,11.6,3.3
E00118521,45.3,28.9,12.5,13.3
E00118522,29.5,47.5,13.1,9.8
E00118523,53.9,34.4,0,11.7
E00118524,27.9,45.7,7,19.4
E00118525,43.6,40.6,0.8,15
E00118526,25.4,34.8,8.7,31.2
E00118528,29.3,26.8,35.8,8.1
E00118529,34.2,50,3.4,12.3
E00118530,31,47.4,0,21.6
E00118576,24.5,34.8,27.7,12.9
E00118578,26.4,37.2,15.7,20.7
E00118579,41.5,45.8,6.8,5.9
E00118580,22.8,29.1,25.2,22.8
E00118581,55.8,35.1,2.6,6.5
E00118582,38.6,38.6,15.7,7.1
E00118583,34.3,35,4.9,25.9
E00118584,38.7,29.8,10.5,21
E00118585,22.2,36.1,1.9,39.8
E00118586,36.5,36.5,3.2,23.8
E00118587,41.4,50.8,3.1,4.7
E00118588,33.1,39.8,9.8,17.3
E00118589,34.1,42.1,13.5,10.3
E00118590,15.9,18.2,43.2,22.7
E00118591,55.2,40.7,0,4.1
E00118592,7.9,30.7,55.9,5.5
E00118593,8.8,16.9,55.4,18.9
E00119199,51.5,40.2,0.8,7.6
E00119200,55.9,40.9,0,3.1
E00119201,20.1,41.6,1.9,36.4
E00119202,12.1,22.8,61.1,4
E00119203,50.8,35.9,7.8,5.5
E00119204,25.8,20.3,53.1,0.8
E00119206,45.7,45.7,0.8,7.8
E00119207,52.2,41.8,1.1,4.9
E00119208,68.6,25.4,0,5.9
E00119209,45,42.9,2.1,10
E00119210,20.7,60.7,1.5,17
E00119211,30.9,28.7,2.2,38.2
