areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00110701,10.2,34.6,39.4,15.7
E00110702,4.7,31,40.3,24
E00110706,12.1,29.1,32.6,26.2
E00118325,12.1,34.8,32.6,20.5
E00118326,2.4,18.3,49.2,30.2
E00118327,12.1,49.3,27.1,11.4
E00118328,28,49.2,15.2,7.6
E00118329,5.6,27.4,42.7,24.2
E00118330,3.8,32.6,43.9,19.7
E00118331,4.1,19,42.2,34.7
E00118332,3.3,35.8,44.2,16.7
E00118333,9.6,44.3,29.6,16.5
E00118334,6.8,31.8,31.8,29.5
E00118335,10.6,42.6,33.3,13.5
E00118336,4.7,45.7,37.2,12.4
E00118337,4.2,37.8,42,16
E00118338,16.9,35.6,33.1,14.4
E00118339,15,47.3,27.5,10.2
E00118340,5.9,24.4,46.2,23.5
E00118341,10.1,30.2,45,14.7
E00118342,6.8,35,36.8,21.4
E00118343,27.1,47.5,19.5,5.9
E00118453,6.2,31.8,38.8,23.3
E00118454,5.7,33.3,41.8,19.1
E00118455,7.1,28.6,46,18.3
E00118456,5.5,42.7,33.6,18.2
E00118457,9.1,36.4,36.4,18.2
E00118458,14.2,38.6,34.6,12.6
E00118459,8.9,34.7,42.7,13.7
E00118460,6.1,33.3,38.6,21.9
E00118461,5.4,25.4,50.8,18.5
E00118462,11.3,35.3,33.8,19.5
E00118463,8.3,29.8,46.3,15.7
E00118465,10.6,47,31.8,10.6
E00118466,13.8,29.3,40.5,16.4
E00118467,10.9,51.3,23.5,14.3
E00118468,6.9,41.5,36.2,15.4
E00118469,6.1,34.2,43.9,15.8
E00118470,6.3,39.8,35.9,18
E00118471,11.2,36,38.4,14.4
E00118472,29,47.3,14.5,9.2
E00118473,16.4,44.1,30.7,8.8
E00118474,25.9,56.1,16.5,1.4
E00118476,6.1,53.5,26.3,14
E00118477,8.9,46.8,37.1,7.3
E00118478,10.7,41.8,34.2,13.3
E00118479,21.8,47.6,18.5,12.1
E00118480,15.7,49.6,26.8,7.9
E00118481,37.8,41.4,17.1,3.6
E00118482,13.1,32,36.9,18
E00118483,38.1,51.7,8,2.3
E00118484,26.1,38.6,24.2,11.1
E00118485,14.9,47.8,17.2,20.1
E00118486,15.3,35.5,34.7,14.5
E00118488,18.1,52.3,22.8,6.7
E00118489,19.8,55,15.3,9.9
E00118490,6,45.6,34.9,13.4
E00118491,30.8,51.7,16.1,1.4
E00118492,15,48.9,27.8,8.3
E00118493,51.3,28.7,14.8,5.2
E00118494,14.3,50.7,27.9,7.1
E00118509,6.9,41.4,34.5,17.2
E00118510,23.5,39.4,28,9.1
E00118512,10.1,38.7,30.3,21
E00118513,18.4,36,28,17.6
E00118515,11.5,37.7,32.8,18
E00118516,20.5,40.2,28.8,10.6
E00118517,13.2,37.5,35.5,13.8
E00118518,18.8,35.2,31.3,14.8
E00118519,9,32.8,36.1,22.1
E00118521,18.8,35.9,28.9,16.4
E00118522,17.4,44.6,23.1,14.9
E00118523,12.4,33.3,40.3,14
E00118524,10.9,33.3,42.6,13.2
E00118525,11.4,32.6,40.2,15.9
E00118526,11.8,40.4,31.6,16.2
E00118528,11.3,41.1,34.7,12.9
E00118529,10.5,44.1,31.5,14
E00118530,11.3,38.3,39.1,11.3
E00118576,24,28.6,39,8.4
E00118578,6.6,56.2,28.9,8.3
E00118579,8.9,47.6,33.1,10.5
E00118580,14.2,48,26,11.8
