areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00110701,91.9,4.4,1.4,2.4
E00110702,88.3,6.7,1,4
E00110706,88.3,5.8,2.5,3.3
E00118325,89.5,5.4,2.2,2.9
E00118326,88.6,8.9,1,1.5
E00118327,94.5,3.8,0.3,1.4
E00118328,89,4.9,3.7,2.4
E00118329,88.8,5.4,2.4,3.3
E00118330,92.3,4.1,1.4,2.2
E00118331,93.4,4.2,1.2,1.2
E00118332,93.8,3.6,1.3,1.3
E00118333,92.6,4.2,0.7,2.5
E00118334,93.2,3.8,0.3,2.7
E00118335,94.3,3.7,1.1,0.9
E00118336,89.6,6.4,0.7,3.4
E00118337,92.2,5.6,1.3,0.9
E00118338,90.2,4.2,2.6,3
E00118339,90.4,6.3,0.5,2.7
E00118340,89.1,6.5,1.6,2.8
E00118341,90.4,5.5,0.6,3.5
E00118342,91.9,5.2,1.3,1.6
E00118343,93.8,2.6,0.4,3.1
E00118453,93.4,3.7,1.1,1.7
E00118454,90.5,3.3,2.4,3.8
E00118455,90,5.5,1.9,2.6
E00118456,88.6,5.1,2.8,3.5
E00118457,94.9,2.7,0.3,2
E00118458,92.6,2.7,2.3,2.3
E00118459,90.7,4.5,2.1,2.8
E00118460,92.6,2.7,3,1.7
E00118461,90.9,6.8,0,2.3
E00118462,90.9,4.7,1.3,3.1
E00118463,92.3,4.2,1.3,2.2
E00118465,88.3,4.9,3.3,3.6
E00118466,90.1,2.8,4.2,2.8
E00118467,92.9,3.5,1.3,2.3
E00118468,91.5,4.4,1.6,2.5
E00118469,91.9,5.6,1.1,1.4
E00118470,94.7,3.3,0.6,1.5
E00118471,88.2,6.9,1.6,3.3
E00118472,94.3,1.4,2.1,2.1
E00118473,91.7,2.6,2.1,3.6
E00118474,95.8,0.8,1.7,1.7
E00118476,91.4,4.5,0.8,3.4
E00118477,90.7,3.3,2.2,3.7
E00118478,91.9,4.3,2,1.8
E00118479,93,1.2,0.4,5.3
E00118480,94.4,4.5,0.4,0.7
E00118481,92,2.7,1.8,3.6
E00118482,92.1,4.6,1.5,1.8
E00118483,93.9,2.5,1.8,1.8
E00118484,90.2,2.5,2.5,4.7
E00118485,92.3,5.4,1.3,1
E00118486,89.9,5,0.7,4.3
E00118488,91.9,4.9,1.8,1.4
E00118489,92.4,4.8,1.4,1.4
E00118490,90.7,5.9,0.3,3.1
E00118491,91.2,4.2,0.8,3.8
E00118492,92,3.3,2,2.7
E00118493,90.1,6.2,1.2,2.5
E00118494,92.8,5.3,1.5,0.4
E00118509,91.9,3.4,2.7,2
E00118510,92.2,2.9,1.6,3.2
E00118512,89.5,5.9,1.6,2.9
E00118513,91.9,2.9,2.6,2.6
E00118515,87.9,6.5,2.5,3.1
E00118516,87.9,5.1,2.5,4.5
E00118517,91.4,6.6,0.8,1.1
E00118518,92.1,3.6,1.3,3
