geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00012174,20.6,41.5,4.8,30.2,2.8
E00012175,12.9,46.3,4.8,32,4
E00012177,20.1,32.2,2.5,41,4.3
E00012179,29.6,31.1,3.1,33.5,2.7
E00012181,26.6,42.4,5.1,23.9,2.1
E00012183,20.2,31.6,9,34.6,4.5
E00012184,26.2,37.7,7,26.8,2.3
E00012185,28.1,37.7,6.4,25.3,2.5
E00012188,20.7,36.7,3.8,31.1,7.8
E00012190,28.1,37,3.6,26.4,5
E00012191,18,36.3,4.4,32,9.3
E00012192,20.1,39.4,3.4,32,5.1
E00012194,14.7,38.8,6.7,35.6,4.2
E00012198,27.8,38.6,4.1,25.4,4.1
E00012202,18.5,36.1,4.3,34.1,7
E00012203,21.4,36.8,6.1,32.2,3.5
E00012204,26.2,44.4,6.5,19.2,3.7
E00012205,25.2,34,5.7,32.1,3.1
E00012206,22,37.6,6.1,28.4,5.8
E00012207,22,46,4.5,25.4,2.1
E00012208,21.8,46.3,3.2,22.9,5.9
E00012388,19.8,38.5,2.9,32.5,6.2
E00012389,22.8,41.5,2,29.8,3.8
E00012395,24.2,39.5,6.4,24.5,5.4
E00012566,26.6,37.1,5.2,27.3,3.7
E00012567,33.1,33.1,5,25.1,3.6
E00012568,23.1,34.1,3.4,35.1,4.3
E00012569,32.2,30.6,5.4,28.1,3.8
E00012570,16,35.2,5.3,41.6,1.8
E00012571,18.7,39.8,2.9,35.2,3.5
E00012572,27.8,37.8,3.8,27.2,3.4
E00012573,22.1,38,5.5,30.2,4.2
E00012574,13.7,32.3,3.7,46.9,3.4
E00012575,26.6,36.8,3.7,29.2,3.7
E00012576,28,35.8,4.3,29.4,2.5
E00012577,25.9,40.9,2.7,27.8,2.7
E00012578,23.1,39.2,3.8,31.1,2.8
E00012579,21.3,46.4,6.7,22.6,2.9
E00012580,26.2,46.9,3,21,3
E00012581,42.3,26.9,10.8,16.2,3.8
E00012584,17.5,34,5.5,39.8,3.2
E00012585,16.1,33.2,3.2,44.7,2.8
E00012587,17,38.5,5.2,36.3,3
E00012590,9.8,36.8,3.3,47.1,3
E00012591,24.4,41.5,4.2,26.5,3.5
E00012592,14.5,25.8,5.6,50,4
E00012593,23.4,39.8,6.3,27,3.5
E00012594,16.5,34.8,3.7,42.1,2.9
E00012595,18.8,35.3,7.3,35.6,3
E00012596,18.4,35.9,3.5,40.2,2
E00012597,17.2,45.2,2.8,30.7,4.1
E00012599,21.6,28,4.3,40.5,5.5
E00012600,11.3,29.8,3.4,50.8,4.6
E00012601,26.5,45.1,3.9,21.6,2.9
E00012602,25.3,33.4,4.5,33.7,3
E00012603,27.4,35.5,5,28.2,3.9
E00012736,22,37.3,5.5,31,4.2
E00083215,11.4,37.4,7.1,40.8,3.3
E00083216,27.6,35.9,4.6,26.6,5.3
E00083221,20.4,41.6,4.5,29.4,4.1
E00083224,17.3,33.7,5.4,34.7,8.9
E00083225,17.4,37.5,5.7,33.1,6.4
E00083226,13.6,41.5,2.9,37.1,4.8
E00083227,16.8,41.8,4.8,31.5,5.1
E00083228,18.7,34.7,9.6,31.1,5.9
E00083229,20,40,10.4,25.8,3.8
E00083230,16.6,42.9,3.8,31.1,5.5
E00089956,10.9,27.3,4.5,53.8,3.6
E00089958,11.4,37.8,3.8,43.2,3.8
E00089959,13.6,34.1,4.1,46.6,1.6
E00089960,10.8,30.4,4.9,52.3,1.6
E00089961,12,31.4,3.8,48.7,4.1
E00156776,24,37.3,3.2,31.3,4.1
E00156781,24.9,39.2,4.5,28.6,2.9
E00156782,18,36,4.3,38.3,3.3
E00156783,21.1,41.4,7.9,25,4.6
E00156784,21.6,40.5,4.3,30.2,3.4
E00156785,29,38.9,3.1,20.6,8.5
E00156786,22.1,46.3,6,22.8,2.7
E00156787,15.3,39.5,8.3,31.8,5.1
E00156788,25.2,38,4.4,26.6,5.8
E00156789,24.8,38.7,4.6,26.1,5.9
E00156793,18,44.4,9.4,24.1,4.1
E00156795,14.8,47.8,4.4,29.6,3.3
E00156796,25.2,37.1,4.3,29.1,4.3
E00156797,15.7,46.8,3.8,31.7,2
E00156798,20.1,42.1,4.3,31.9,1.6
E00156799,29.5,33.9,6.7,24.8,5.1
E00156800,19.3,41.6,9.9,26.3,2.9
E00156801,16.9,44.1,4,30.5,4.4
E00176471,24.3,40.9,5,26.6,3.3
E00176472,20.5,34.4,3.1,35.1,6.9
E00176473,10.1,31.4,2.9,53.6,1.9
E00184388,6.5,21.6,0,67.8,4.1
E00184396,8.8,15.5,1.7,72.4,1.7
E00184405,11.8,22.4,4.3,59.2,2.4
E00184412,3.8,13.5,0,80.5,2.3
E00184419,3.5,21.6,1.3,71.8,1.8
E00184423,34.4,27.7,3.6,28.7,5.6
E00184425,15.7,30.7,3.6,45,5
E00184444,16.7,36.3,3.3,37,6.6
E00184458,9.5,21.8,2.1,64.7,1.9
E00184463,11.1,36.6,7.2,43.1,2
E00184465,11.3,29.6,3.3,55.4,0.5
E00184507,17.5,36.4,2.6,42.4,1.2
E00184524,22.6,39.5,4.9,26.7,6.2
