geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00012174,92.1,3.1,2.8,1.9
E00012175,91.7,6.2,0.9,1.2
E00012177,93.9,2.7,2,1.4
E00012179,92.6,4.8,0.7,1.9
E00012181,92.3,2.6,2.1,3
E00012183,93.8,4.2,0.5,1.5
E00012184,90.1,4.7,2.6,2.6
E00012185,90,3.6,3,3.3
E00012188,94.5,2.2,2.3,1
E00012190,94.9,2.6,1.4,1.1
E00012191,94.2,2.1,1.4,2.3
E00012192,94,2.6,1.7,1.7
E00012194,94.7,2.2,2.2,0.8
E00012198,93.5,3.2,0.9,2.3
E00012202,93.9,2,2.3,1.7
E00012203,92.2,4.5,2.8,0.5
E00012204,92.3,3.3,2.6,1.8
E00012205,94.9,1.9,1.3,1.9
E00012206,92.4,5.2,1.8,0.5
E00012207,90.4,3.5,1.8,4.3
E00012208,91.4,3,3,2.6
E00012388,91.7,3.5,2.6,2.2
E00012389,93.8,2.4,2.2,1.7
E00012395,92,2.1,2.1,3.7
E00012566,90.1,2.7,3.6,3.6
E00012567,89.2,3.3,3.5,4
E00012568,88.9,6,3,2.1
E00012569,96.2,2.2,0.5,1.1
E00012570,90.4,4.8,2.7,2.1
E00012571,92.1,5,1.2,1.7
E00012572,91.6,3.5,2,2.8
E00012573,90.2,3.7,2.6,3.5
E00012574,95.4,3.9,0.2,0.5
E00012575,87.4,4.5,2.3,5.9
E00012576,92.6,3.5,1.5,2.4
E00012577,96.5,0.9,1.2,1.5
E00012578,88.2,4.4,3.8,3.5
E00012579,90.3,4.2,1.7,3.8
E00012580,88,6.3,2.3,3.4
E00012581,86.5,7.8,2.1,3.5
E00012584,92.4,6.2,1.1,0.3
E00012585,94.7,1.5,3.1,0.8
E00012587,91.9,3,3,2
E00012590,93.9,3.5,1.1,1.5
E00012591,90,2.4,2.1,5.4
E00012592,95.3,1.9,0.6,2.2
E00012593,92.4,2.9,2.5,2.2
E00012594,91.5,4.5,1.8,2.1
E00012595,93.5,2.8,1.1,2.6
E00012596,93.2,1.7,3.1,2.1
E00012597,92.8,3.6,1.2,2.4
E00012599,92.6,4.3,0.6,2.6
E00012600,93.5,2.9,1.8,1.8
E00012601,88.2,4.2,2.8,4.8
E00012602,92.5,4.5,1.3,1.8
E00012603,92.2,1.7,1.7,4.4
E00012736,92.6,2.6,1.3,3.5
E00083215,97,2.1,0.9,0
E00083216,91,2.1,2.4,4.5
E00083221,92.7,3.6,2.8,0.8
E00083224,97.8,0.9,0,1.3
E00083225,95.2,1.4,1.4,2
E00083226,93.9,3.4,0.9,1.8
E00083227,93.9,3.2,2.4,0.5
E00083228,92.6,2.9,2.5,2
E00083229,94.2,4.3,0.4,1.1
E00083230,92.1,3,2.4,2.4
E00089956,90,6.7,1.2,2
E00089958,92.5,4,1.6,1.9
E00089959,88.5,7.2,2.4,1.9
E00089960,90,4.7,2.8,2.4
E00089961,88.2,8.7,1.3,1.8
E00156776,94.2,2.7,0,3.1
E00156781,88,4.4,2.6,5.1
E00156782,90,3.5,2.1,4.4
E00156783,95.1,1.8,1.2,1.8
E00156784,93,6.1,0,0.9
E00156785,88.7,4.3,3.1,3.8
E00156786,94,4,0.7,1.3
E00156787,91.4,3.8,3,1.9
E00156788,91.8,4.2,1.2,2.8
E00156789,93.9,2.5,1.8,1.8
E00156793,90.6,4.6,0.9,4
E00156795,93.1,4,1.7,1.3
E00156796,89.7,4.2,2.9,3.2
E00156797,92.5,4.2,0.6,2.7
E00156798,92.4,2.8,2,2.8
E00156799,91,4.5,1.4,3.1
E00156800,94.5,1.8,1.1,2.6
E00156801,92.7,4.8,0.6,1.9
E00176471,93,3,1.6,2.4
E00176472,90.3,4.7,2.2,2.8
E00176473,96.8,1.8,0.7,0.7
E00184388,97.8,1.2,0,0.9
E00184396,95.4,4.3,0,0.4
E00184405,96,1.7,1.3,1
E00184412,97.1,2.9,0,0
E00184419,96.8,2.8,0.4,0
E00184423,98.2,0.4,0,1.3
E00184425,91.8,2.2,2.7,3.3
E00184444,92,2.9,3.7,1.4
E00184458,96.2,1.5,1,1.3
E00184463,84,6.9,6.4,2.7
E00184465,94.1,2.2,1.5,2.2
E00184507,93.7,3.3,1.1,1.9
E00184524,93,2,2.9,2
