geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00012174,61.2,23.3,9.9,3.6,2.1
E00012175,59.9,19.6,8,8.8,3.7
E00012177,30.7,29.7,16.3,15.5,7.8
E00012179,30,26.1,10.2,16.6,17
E00012181,62.2,23.5,5.3,4.6,4.4
E00012183,43.4,30,13.8,7.3,5.4
E00012184,67.5,21.8,6.3,3,1.4
E00012185,74.1,17.6,4.6,2,1.7
E00012188,35.6,28,14.4,13.2,8.8
E00012190,40,30.1,11.9,12.5,5.5
E00012191,41.7,24.2,15.1,10.9,8.1
E00012192,39.6,32.7,12.8,10.3,4.6
E00012194,36.9,27.8,17,10.1,8.2
E00012198,54.3,21.8,10.6,7.6,5.6
E00012202,48.5,22.6,11,9.9,8
E00012203,55.7,26.7,9.1,4,4.4
E00012204,68.9,20.1,3.7,4.3,3
E00012205,58.3,24.5,8.5,4.5,4.2
E00012206,55.2,26.9,5.7,6.7,5.5
E00012207,68.6,23.6,4,1.9,1.9
E00012208,70.8,21.3,3.8,2.4,1.7
E00012388,49.6,35,6,5.5,3.9
E00012389,59.1,24.1,9.7,4.6,2.4
E00012395,58.7,28.7,6,4.1,2.4
E00012566,72.7,24.3,1.9,0.3,0.8
E00012567,64.3,26.1,3.1,3.6,2.9
E00012568,67.8,17.8,8.7,3.8,1.9
E00012569,79.7,13.4,2.6,1.6,2.6
E00012570,68.1,16.2,7.1,6.3,2.3
E00012571,73.8,16.4,5.7,2.7,1.4
E00012572,70.5,22,3.5,1.9,2.1
E00012573,63.1,21.4,7,2.6,5.8
E00012574,59.3,28.4,7.2,2.2,2.9
E00012575,63.9,23.7,4.8,2.2,5.4
E00012576,62.9,27.5,6,1.1,2.5
E00012577,71.3,22,2.9,2.9,0.8
E00012578,68.4,22.6,4.6,3.3,1.1
E00012579,68.8,17.1,6.9,4.6,2.6
E00012580,68.6,22.3,4.8,4.3,0
E00012581,86.6,12.8,0.7,0,0
E00012584,63.2,27.2,4.5,1.6,3.4
E00012585,55.6,19.8,12.2,10.1,2.4
E00012587,71,19.7,4.5,2.9,1.9
E00012590,53.8,22.3,7.9,11.7,4.3
E00012591,79.7,17.8,2,0,0.6
E00012592,60.6,21,6.7,7,4.7
E00012593,70.7,21.8,3,1.8,2.7
E00012594,49.2,20.1,8.8,11.8,10.2
E00012595,52.9,21.1,14.5,7.9,3.7
E00012596,57.7,24.4,6.5,5.2,6.2
E00012597,67.8,19.3,5.6,3.4,3.9
E00012599,60.3,24.6,5.4,4.6,5.1
E00012600,53.2,21.7,12.7,5.7,6.7
E00012601,76.6,17,3.6,1.7,1.1
E00012602,59.4,26.1,5.9,4.8,3.8
E00012603,70.1,21.4,4.2,2,2.2
E00012736,64.3,29.1,2.7,2.1,1.8
E00083215,51,22.7,14.9,7.8,3.5
E00083216,71.3,18.6,5,4.5,0.7
E00083221,69,18.4,5.4,4.6,2.7
E00083224,52.7,22.6,13.2,4.9,6.6
E00083225,57.1,25.5,8,7.8,1.6
E00083226,58.5,24.5,8.4,5.2,3.5
E00083227,58.2,27,6.7,6.2,1.8
E00083228,51.1,24.1,13.5,6.8,4.5
E00083229,55.1,21.8,13.9,5.1,4.1
E00083230,60.8,23,9.9,3.7,2.6
E00089956,77.6,20,0.4,0,2
E00089958,69.5,18.5,6.9,2.3,2.8
E00089959,75.2,24.5,0.2,0,0
E00089960,75.6,22.6,0.9,0.2,0.7
E00089961,67.6,28.2,1.5,1,1.7
E00156776,55.1,24.9,9.4,7.8,2.9
E00156781,74.5,20.1,3.4,1,1
E00156782,66.3,23.6,3.9,4.5,1.7
E00156783,63.6,17.6,10.2,4.8,3.7
E00156784,70.2,17.4,6.6,4.1,1.7
E00156785,73.2,17.8,5.5,2.2,1.3
E00156786,73,12.9,9.8,3.1,1.2
E00156787,63.5,24.1,7.3,3.3,1.8
E00156788,60.1,23.5,6.6,6.4,3.4
E00156789,60.3,23.5,9.4,4.6,2.3
E00156793,77.4,19.1,0.3,0.9,2.3
E00156795,73.6,20.7,2.1,1.8,1.8
E00156796,68.9,21.9,6.2,0.7,2.2
E00156797,79.3,15.7,2.2,1.1,1.7
E00156798,73.7,18.9,5.3,0.8,1.3
E00156799,68.3,16.5,5.4,6.7,3.2
E00156800,61.6,22.8,4.8,6.5,4.4
E00156801,65.5,21.5,6.8,4.4,1.8
E00176471,62.3,25.8,5.6,3.8,2.5
E00176472,58.9,20.1,7.4,8,5.6
E00176473,42.6,24.7,6.2,17.3,9.3
E00184388,46.4,32.5,10.7,5.3,5.1
E00184396,38.1,20.1,12.6,15.9,13.2
E00184405,39.4,19.5,7.3,19.2,14.6
E00184412,39.6,22.6,15.2,12.8,9.8
E00184419,47.2,26,14.6,6.3,5.9
E00184423,63.6,25,9.7,0.4,1.3
E00184425,55,21.8,4.3,11.4,7.6
E00184444,48.1,19.5,9.3,16.1,7
E00184458,30.5,13.9,8.9,30.9,15.8
E00184463,56.6,30.1,7.1,2,4.1
E00184465,47,30.3,8.7,8.7,5.3
E00184507,55.3,25.8,8.6,6.1,4.3
E00184524,62.1,26.7,3.1,6.4,1.8
