geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00139209,49,5.5,45.5
E00139210,42.2,5.9,51.9
E00139211,51.2,1.4,47.5
E00139212,43.1,0,56.9
E00139213,39.7,1.4,58.9
E00139214,39.6,2.4,58
E00139215,56.5,4.7,38.9
E00139216,54.5,7.9,37.7
E00139218,53.6,6.6,39.8
E00139219,44.8,4.3,50.9
E00139220,46.8,1.2,52
E00139221,42.8,2.2,55
E00139222,28.8,5.8,65.4
E00139223,53.4,3.8,42.8
E00139224,53.9,3.2,42.9
E00139225,42.8,0.5,56.7
E00139226,61,2.6,36.4
E00139227,38.2,0.9,60.9
E00139228,51.9,2.6,45.5
E00139229,53.8,6.5,39.7
E00139230,56.1,2,41.9
E00139231,53.9,0.9,45.2
E00139269,56,1.3,42.6
E00139270,46,2.4,51.6
E00139271,59,2.1,38.9
E00139272,44.2,1.5,54.2
E00139273,39.7,2.9,57.4
E00139274,48.6,2.1,49.3
E00139275,51.1,1.4,47.5
E00139276,57.4,3.5,39.1
E00139278,57.7,1.8,40.5
E00139279,63,4.2,32.8
E00139280,52.5,2.5,45
E00139281,52.9,2.3,44.7
E00139282,31.7,1.7,66.6
E00139283,43.6,1.4,55
E00139284,31.4,0.3,68.3
E00139285,44.3,1.5,54.2
E00139286,59.7,1.3,39
E00139287,39,1.9,59.2
E00139672,48.6,2.1,49.3
E00139673,62.3,3.9,33.8
E00139674,53.2,5.5,41.4
E00139675,49,7.3,43.6
E00139676,40.7,5.6,53.7
E00139678,53.4,3.2,43.4
E00139679,45.6,1.6,52.8
E00139680,57.5,3.7,38.8
E00139681,50,4.4,45.6
E00139682,59.7,1.9,38.4
E00139684,56,4.7,39.4
E00139685,53.2,1.4,45.5
E00139686,46.4,1.9,51.7
E00139687,54.1,2,43.9
E00139688,44.2,0,55.8
E00139696,44.5,0,55.5
E00139709,51,1.3,47.7
E00139710,60.1,1.5,38.4
E00139711,59.3,3.2,37.6
E00139712,47.7,5.6,46.7
E00139713,43.1,5.1,51.9
E00139714,46.2,3.2,50.6
E00139715,43.8,3.3,52.9
E00139716,53.9,5.6,40.5
E00139717,33.5,0.5,66
E00139766,54.3,2.3,43.4
E00139767,66.1,1.7,32.2
E00139768,58.4,4.1,37.4
E00139769,55.6,2.1,42.3
E00139770,53.5,0.5,46
E00139771,48.9,1.8,49.3
E00139772,70,5.1,24.9
E00139773,55.4,3.5,41.1
E00139777,58,1.7,40.3
E00139824,43.6,2.1,54.3
E00139825,47,2,51
E00139826,41.5,0.7,57.8
E00139827,57.2,2.8,40
E00139828,55.5,4.5,40.1
E00139829,57.4,0.5,42.2
E00139830,43.8,4.5,51.7
E00139831,56,6.1,37.9
E00139833,47.8,3.4,48.8
E00140086,47.5,5,47.5
E00140087,49.5,2.9,47.6
E00140088,64.8,3.7,31.5
E00140089,22.2,2.2,75.6
E00140091,58,1.6,40.4
E00140097,40.6,6.3,53.1
E00140098,31.8,8.1,60.1
E00140099,59.9,4.1,36
E00140100,50.2,3.7,46.1
E00140102,56.2,3.6,40.2
E00140103,47.5,4.5,48
E00140104,53.4,2.6,44
E00140106,66.7,0.9,32.4
E00140107,48.5,5.6,46
E00140109,31.1,4.4,64.5
E00140112,46.4,7.7,45.9
E00140113,59.4,5,35.6
E00140165,46.4,4.8,48.8
E00140166,31.5,6.5,62
E00140167,46.3,5.3,48.4
E00140168,40.6,10.6,48.9
E00140169,47.4,6.3,46.3
E00140170,45.7,8.5,45.7
E00140171,46.8,8.4,44.8
E00140172,48.5,5.4,46
E00140173,27.4,1.5,71.1
E00140175,41.3,10.3,48.4
E00140176,47.5,3.9,48.6
E00140177,34.6,4.3,61.2
E00140178,50.6,4.4,45
E00140179,39.1,2.5,58.4
E00140180,36.1,2.8,61.1
E00140181,41.8,7.9,50.3
E00140182,41.6,3.4,55
E00140183,43.6,2.7,53.7
E00140184,40.1,4.3,55.6
E00140185,37.4,7.4,55.2
E00140186,44.8,1.6,53.6
E00140187,43.3,5.1,51.6
E00140188,52.7,4.7,42.6
E00140189,45.3,4.7,50
E00140190,45.9,3.9,50.2
E00140191,48.1,4.2,47.7
E00140192,52.2,4.3,43.5
E00140193,54.9,1.5,43.6
E00140195,44.1,9.3,46.6
E00140196,54,3.2,42.8
E00140197,47.6,5.9,46.5
E00140198,46.3,4.1,49.7
E00140199,58.9,6.9,34.2
E00140200,56.2,7.9,36
E00140201,36.4,7.9,55.7
E00140202,34.2,10.1,55.7
E00140204,46.3,7.9,45.7
E00140210,41.5,8.3,50.3
E00140219,54.7,2.5,42.8
E00176344,47.8,8.3,43.9
E00176345,50.7,3.2,46.2
E00176353,59.3,2.1,38.6
E00176354,67.7,2.1,30.2
E00176357,68.6,2.4,29
E00176358,52.7,3.8,43.5
E00176360,74.7,0,25.3
