geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00139209,96.4,0,3.6,0
E00139210,95.5,0,4.5,0
E00139211,97,0.4,1.7,0.9
E00139212,90.8,0,8.3,0.9
E00139213,93.3,0,6.1,0.6
E00139214,94,0.5,5.5,0
E00139215,96.2,0,2.4,1.4
E00139216,94.5,0,5.1,0.4
E00139218,91.5,0,8.5,0
E00139219,94.6,0,5.4,0
E00139220,93,0,6.7,0.3
E00139221,96.7,0.7,2.6,0
E00139222,92.6,0,7.4,0
E00139223,94,0.4,4.3,1.3
E00139224,90.2,0,9.8,0
E00139225,92.2,0.9,6.9,0
E00139226,85,0,15,0
E00139227,92.5,0,7.1,0.4
E00139228,90.5,0,8.7,0.8
E00139229,93.1,0,6.9,0
E00139230,91.2,0,8.3,0.5
E00139231,94,0,5.6,0.4
E00139269,94,0.6,4.5,0.9
E00139270,94.8,0.2,4.6,0.4
E00139271,90.7,0,9.3,0
E00139272,93.4,0.7,5.6,0.3
E00139273,91,0,8.4,0.6
E00139274,83.1,0.3,16.6,0
E00139275,93.4,0,6.6,0
E00139276,94.3,0,5.7,0
E00139278,95.8,0.4,3.8,0
E00139279,93.4,0,6,0.6
E00139280,88.8,0,11.2,0
E00139281,93.4,0,6.3,0.3
E00139282,89.5,0,9.5,1
E00139283,96.5,0,3.5,0
E00139284,92.1,0,6.2,1.8
E00139285,92.7,0,6.7,0.7
E00139286,93,0.3,5.9,0.8
E00139287,91.7,0.9,7.4,0
E00139672,95.6,0,4.4,0
E00139673,91.6,0.3,8.2,0
E00139674,96.7,0,3.3,0
E00139675,96.1,0,3.9,0
E00139676,91.2,0,8.8,0
E00139678,94.1,0.3,5.5,0
E00139679,91.1,0.9,8,0
E00139680,93.4,0,6.6,0
E00139681,96.9,0,3.1,0
E00139682,94.4,0,5.6,0
E00139684,92.6,0,7.4,0
E00139685,95.9,0,4.1,0
E00139686,89,0.3,10.3,0.3
E00139687,94.9,0.3,4.7,0
E00139688,89.6,0.4,10,0
E00139696,78,0,20.8,1.2
E00139709,90.4,0,9.6,0
E00139710,88.3,0,11.7,0
E00139711,92.9,0.4,5.9,0.8
E00139712,94,0.4,5.6,0
E00139713,94.5,0.4,5.1,0
E00139714,94.8,0,4.5,0.7
E00139715,93.9,0,6.1,0
E00139716,91.3,0,8.7,0
E00139717,95.8,0,4.2,0
E00139766,90.5,0.5,8.8,0.2
E00139767,91.7,0,8.3,0
E00139768,89.8,0,9.9,0.4
E00139769,95.2,0,4.8,0
E00139770,90.5,0,9.5,0
E00139771,95.5,0,4.5,0
E00139772,89.5,0.7,9.5,0.3
E00139773,95.5,0,4.5,0
E00139777,79.5,0,19.7,0.8
E00139824,93.2,0,6,0.9
E00139825,94.8,0,4.6,0.6
E00139826,98.3,0,1.7,0
E00139827,92.1,0,7.9,0
E00139828,91.5,0,8.5,0
E00139829,93.1,0,6.9,0
E00139830,93.1,0,6.9,0
E00139831,90.5,0.3,8.9,0.3
