geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00139209,97,0,3
E00139210,98.2,0,1.8
E00139211,99.1,0.4,0.4
E00139212,100,0,0
E00139213,98.8,0.6,0.6
E00139214,99.5,0,0.5
E00139215,94.3,2.4,3.3
E00139216,97.5,2.1,0.4
E00139218,99,0.2,0.7
E00139219,98.7,0,1.3
E00139220,97.3,2,0.7
E00139221,98.9,0,1.1
E00139222,98.8,0.4,0.8
E00139223,98.3,1.3,0.4
E00139224,99.2,0.5,0.3
E00139225,100,0,0
E00139226,99.2,0,0.8
E00139227,98.8,0.8,0.4
E00139228,98.6,0.3,1.1
E00139229,97.7,1.4,0.9
E00139230,97.7,0.9,1.4
E00139231,96.8,0,3.2
E00139269,96.1,1.2,2.7
E00139270,97.8,0.2,1.9
E00139271,97.3,1.7,1
E00139272,96.9,2.4,0.7
E00139273,97.7,0.9,1.4
E00139274,97.2,1.5,1.2
E00139275,97.7,0,2.3
E00139276,100,0,0
E00139278,98.1,0.8,1.1
E00139279,98.5,1.2,0.3
E00139280,99.6,0.4,0
E00139281,98.3,0,1.7
E00139282,96.7,1,2.3
E00139283,96.1,2.6,1.3
E00139284,96.5,2,1.5
E00139285,98.7,0.3,1
E00139286,97.8,0,2.2
E00139287,96.5,0,3.5
E00139672,98.5,0.6,0.9
E00139673,97.8,1.1,1.1
E00139674,98,0.8,1.2
E00139675,99.4,0.3,0.3
E00139676,98.2,0.4,1.4
E00139678,99,0,1
E00139679,97.7,0.5,1.9
E00139680,100,0,0
E00139681,100,0,0
E00139682,99.6,0,0.4
E00139684,98.7,0,1.3
E00139685,97.5,0.8,1.6
E00139686,99,0,1
E00139687,99.4,0,0.6
E00139688,99.6,0.4,0
E00139696,98.8,0,1.2
E00139709,90,6.7,3.3
E00139710,95.8,0.8,3.4
E00139711,99.2,0,0.8
E00139712,96,2.4,1.6
E00139713,98.4,0,1.6
E00139714,99.7,0,0.3
E00139715,98.7,0,1.3
E00139716,97.7,0.3,2
E00139717,96.7,0,3.3
E00139766,97.5,1.1,1.4
E00139767,97.8,1.4,0.8
E00139768,99.7,0,0.3
E00139769,97.6,1.4,0.9
E00139770,100,0,0
E00139771,98.6,1.4,0
E00139772,98,0.7,1.3
E00139773,99,0,1
E00139777,99.2,0,0.8
E00139824,96.9,0.6,2.6
E00139825,94.3,0,5.7
E00139826,95.6,1,3.4
E00139827,97.6,0.3,2.1
E00139828,98,0.7,1.4
E00139829,97.9,0.9,1.3
E00139830,100,0,0
E00139831,97.2,0.6,2.3
E00139833,98.8,0,1.2
E00140086,99.5,0,0.5
E00140087,98.4,0.5,1
E00140088,98.1,1,1
E00140089,99.5,0,0.5
E00140091,99,0.7,0.3
E00140097,97.9,2.1,0
E00140098,98.9,0,1.1
E00140099,99.6,0,0.4
E00140100,99.3,0,0.7
E00140102,97.7,0.8,1.6
E00140103,97.1,0,2.9
E00140104,97.5,0.4,2.1
E00140106,95.6,1.4,3.1
E00140107,98.8,0.4,0.8
E00140109,99.1,0.3,0.6
E00140112,98.7,0,1.3
E00140113,94.3,0.4,5.4
E00140165,97.7,0,2.3
E00140166,92.8,0.7,6.5
E00140167,96.1,1.4,2.5
E00140168,98.7,0,1.3
E00140169,97.6,0.4,2
E00140170,92.1,0,7.9
E00140171,93,4.1,3
E00140172,96.9,1.6,1.6
E00140173,96.9,1.2,1.9
E00140175,92.3,0,7.7
E00140176,99.4,0,0.6
E00140177,99.5,0.5,0
E00140178,99.6,0,0.4
E00140179,99.6,0,0.4
E00140180,98.6,0,1.4
E00140181,98.5,0.4,1.1
E00140182,99.3,0,0.7
E00140183,98.9,0.7,0.4
E00140184,97.6,1.2,1.2
E00140185,98.9,0,1.1
E00140186,98.7,0,1.3
E00140187,97.2,0,2.8
E00140188,98.7,0.3,1
E00140189,97.6,0.5,1.9
E00140190,97.8,0.9,1.3
E00140191,99.1,0.4,0.4
E00140192,99.7,0.3,0
E00140193,99.1,0.5,0.5
E00140195,100,0,0
E00140196,100,0,0
E00140197,99.1,0,0.9
E00140198,93,1.6,5.4
E00140199,98.4,1.6,0
E00140200,99.2,0,0.8
E00140201,97.9,0,2.1
E00140202,97.4,0,2.6
E00140204,99.5,0.5,0
E00140210,98.4,0.4,1.2
E00140219,98.3,1.7,0
E00176344,100,0,0
E00176345,96.6,0.4,3
E00176353,96,2,2
E00176354,96.7,0,3.3
E00176357,98.6,0.3,1.1
E00176358,96.9,0.9,2.2
E00176360,95.4,0.4,4.2
E00176362,99.6,0,0.4
E00176363,98.3,0,1.7
E00190022,98.9,0.3,0.8
E00190029,98.2,1.2,0.6
E00190033,99.4,0,0.6
E00190040,96.1,0.9,3
E00190043,99.3,0,0.7
E00190044,96.4,0.5,3.1
E00190054,100,0,0
E00190059,99,0.3,0.7
E00190065,94.1,3.3,2.5
E00190071,99.5,0.5,0
E00190072,98.4,0.3,1.3
E00190077,95.9,1,3.1
E00190096,95.7,1.6,2.8
E00190100,98.9,0,1.1
E00190111,99.6,0,0.4
E00190118,99.3,0,0.7
E00190120,98.3,0.4,1.3
E00190131,98.1,0.3,1.5
E00190135,97.3,1.8,0.9
E00190136,100,0,0
E00190140,97.2,0.3,2.6
E00190141,96.7,0.8,2.4
