areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00067918,79.4,15,5.5
E00067919,84.3,12.3,3.3
E00067920,80.6,15.4,4
E00067921,74.6,21.3,4.1
E00067922,75.5,16.9,7.6
E00067923,85.9,9.6,4.5
E00067926,70.2,24.3,5.5
E00067927,82.2,14.3,3.5
E00067928,85.1,12.1,2.8
E00067929,88.4,9.6,2
E00067930,79.8,16.3,3.9
E00067931,76.7,19,4.3
E00067932,90,9.3,0.6
E00067933,91.1,8.4,0.6
E00067934,77.3,19.5,3.2
E00067935,78.9,17.6,3.4
E00067942,85.6,10.1,4.3
E00067943,70.4,24.8,4.8
E00067945,84.5,10.1,5.4
E00067946,83.9,12.2,3.9
E00067947,80.8,15.1,4.1
E00067948,74.8,23.2,2
E00067949,70.9,23.5,5.6
E00067950,86.5,10.3,3.2
E00067952,81.5,12.7,5.8
E00067953,74.5,17.7,7.8
E00067954,74.6,20.2,5.2
E00067955,75.2,20,4.8
E00067956,84.5,12.4,3.1
E00067957,75.3,20.5,4.2
E00067958,85.8,11.2,3.1
E00067959,79.1,16.4,4.5
E00067960,96.2,3.1,0.8
E00067961,98.9,1.1,0
E00067962,99.6,0.4,0
E00067963,94.1,5.2,0.7
E00067964,95.5,4.5,0
E00067965,97,2.6,0.3
E00067966,98.8,1.2,0
E00067967,99,1,0
E00067968,98.7,1,0.3
E00067969,98.2,0.7,1.1
E00067970,97.5,1.8,0.7
E00067971,97.2,1.8,1.1
E00067972,97.6,1.5,0.9
E00067973,98.8,0.9,0.3
E00067974,98.3,1.7,0
E00067975,95,4.2,0.8
E00067976,97,2.1,0.9
E00067977,97.3,2.7,0
E00067978,99.6,0.4,0
E00067979,96.5,3.5,0
E00067980,98.6,1.4,0
E00067981,99.7,0.3,0
E00067982,96.8,2.8,0.4
E00067983,97.8,1.4,0.7
E00067985,94.1,5.9,0
E00067987,95.7,3.5,0.9
E00067988,93.9,3.6,2.4
E00067989,98.7,0.6,0.6
E00067990,98.5,0.6,0.9
E00067991,97.1,1.5,1.5
E00067992,98.1,1.9,0
E00067993,97.7,1.3,1
E00067994,99,1,0
E00067995,99.3,0.7,0
E00067996,100,0,0
E00067997,99,1,0
E00067998,98.5,1.1,0.4
E00067999,96.9,3.1,0
E00068000,98.1,1.5,0.5
E00068001,100,0,0
E00068002,94.8,3.7,1.5
E00068003,99.3,0.7,0
E00068004,97.5,1.7,0.8
E00068005,98.8,0.8,0.4
E00068055,71.9,21.6,6.6
E00068056,59.1,30.4,10.5
E00068057,78.8,12,9.1
E00068058,66.8,19.6,13.6
