areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00067918,69.7,30.3
E00067919,76.2,23.8
E00067920,72.9,27.1
E00067921,62.7,37.3
E00067922,63,37
E00067923,74.2,25.8
E00067926,58.4,41.6
E00067927,67,33
E00067928,78.7,21.3
E00067929,75.8,24.2
E00067930,68,32
E00067931,66.2,33.8
E00067932,78.9,21.1
E00067933,83.1,16.9
E00067934,67.6,32.4
E00067935,62.7,37.3
E00067942,79.6,20.4
E00067943,59.1,40.9
E00067945,75.3,24.7
E00067946,70.1,29.9
E00067947,70.4,29.6
E00067948,60.1,39.9
E00067949,61,39
E00067950,79.8,20.2
E00067952,77.5,22.5
E00067953,64.6,35.4
E00067954,69.1,30.9
E00067955,63.4,36.6
E00067956,68.1,31.9
E00067957,67.7,32.3
E00067958,78,22
E00067959,69.6,30.4
E00067960,92.5,7.5
E00067961,96.1,3.9
E00067962,96.8,3.2
E00067963,91.2,8.8
E00067964,92,8
E00067965,94.6,5.4
E00067966,96.1,3.9
E00067967,95.1,4.9
E00067968,94.8,5.2
E00067969,96.2,3.8
E00067970,92.3,7.7
E00067971,95.5,4.5
E00067972,96.2,3.8
E00067973,95.2,4.8
E00067974,96.3,3.7
E00067975,92.4,7.6
E00067976,94.2,5.8
E00067977,95.5,4.5
E00067978,93.4,6.6
E00067979,94.4,5.6
E00067980,93.8,6.2
E00067981,97.8,2.2
E00067982,91.4,8.6
E00067983,94,6
E00067985,87.6,12.4
E00067987,92.6,7.4
E00067988,92.8,7.2
E00067989,94.4,5.6
E00067990,92.8,7.2
E00067991,92.9,7.1
E00067992,93.2,6.8
E00067993,92.3,7.7
E00067994,92.6,7.4
E00067995,96,4
E00067996,97.5,2.5
E00067997,95.1,4.9
E00067998,95.7,4.3
E00067999,95.8,4.2
E00068000,93.3,6.7
E00068001,97.2,2.8
E00068002,88.4,11.6
E00068003,96.8,3.2
E00068004,94.1,5.9
E00068005,94.5,5.5
E00068055,61.2,38.8
E00068056,46.7,53.3
E00068057,69,31
E00068058,52.9,47.1
E00068059,44.9,55.1
E00068060,50.3,49.7
E00068062,58.5,41.5
E00068063,47.4,52.6
E00068065,63.4,36.6
E00068066,70.7,29.3
