areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00067918,23,28.4,48.6
E00067919,17.3,29.3,53.3
E00067920,11.1,56.2,32.7
E00067921,10.8,56.1,33.1
E00067922,10,62.7,27.3
E00067923,6.6,35.3,58.1
E00067926,4.6,57.5,37.9
E00067927,16.3,57.8,25.9
E00067928,13,24.4,62.6
E00067929,5.8,46.8,47.4
E00067930,14.7,33.8,51.5
E00067931,8.9,49.6,41.5
E00067932,7.5,34.9,57.5
E00067933,7.5,21.2,71.2
E00067934,13.6,26.5,59.8
E00067935,15.2,37.1,47.7
E00067942,14.4,53.8,31.8
E00067943,16.9,40.3,42.7
E00067945,7.5,43.8,48.8
E00067946,8,48.5,43.6
E00067947,11.8,55.1,33.1
E00067948,13.7,17.9,68.4
E00067949,16,27.8,56.2
E00067950,12.2,41.7,46
E00067952,3.5,49,47.6
E00067953,8.1,42.3,49.7
E00067954,9.4,39.4,51.3
E00067955,18.5,27.2,54.3
E00067956,10.4,35.1,54.5
E00067957,17.6,27.5,55
E00067958,4.5,33.1,62.3
E00067959,12.6,41.5,45.9
E00067960,0.8,36.6,62.6
E00067961,3.3,24.4,72.4
E00067962,2.3,22.1,75.6
E00067963,4.5,20.7,74.8
E00067964,3.1,40.9,55.9
E00067965,1.7,22.4,75.9
E00067966,4.6,20,75.4
E00067967,0.5,25.7,73.8
E00067968,0.7,27.4,71.9
E00067969,2.3,28.5,69.2
E00067970,2.4,32.3,65.3
E00067971,3.9,23.4,72.7
E00067972,1.4,21.3,77.3
E00067973,2.8,28,69.2
E00067974,1.7,35.8,62.5
E00067975,3.6,23.2,73.2
E00067976,0.8,21.8,77.4
E00067977,3.1,23.1,73.8
E00067978,3.6,42,54.5
E00067979,2.7,27,70.3
E00067980,1,37.1,61.9
E00067981,0.8,19.5,79.7
E00067982,0,33.1,66.9
E00067983,2.4,25.2,72.4
E00067985,6,65.6,28.5
E00067987,4.1,46.3,49.6
E00067988,0,43.9,56.1
E00067989,1.6,17.9,80.5
E00067990,3,19.5,77.4
E00067991,0.8,26.3,72.9
E00067992,0.9,22.5,76.6
E00067993,4,22.4,73.6
E00067994,0.8,24.6,74.6
E00067995,2.5,28.3,69.2
E00067996,0,22.1,77.9
E00067997,6.3,26.8,66.9
E00067998,1.8,26.3,71.9
E00067999,1.7,43.3,55
E00068000,1.8,42.2,56
E00068001,0,22.8,77.2
E00068002,0.9,29.9,69.2
E00068003,2.5,28.9,68.6
E00068004,2.1,21.1,76.8
E00068005,4.5,17.2,78.3
E00068055,7.7,70,22.3
E00068056,6,55.5,38.5
E00068057,22.4,37.3,40.3
E00068058,24,26,50
E00068059,24.6,12.3,63
E00068060,12.5,32.1,55.4
E00068062,19.4,31.2,49.4
E00068063,23.3,17.2,59.5
E00068065,10.6,33.3,56
E00068066,0.5,87.8,11.7
E00068068,9.6,66.2,24.2
E00068070,18.5,45,36.4
E00068071,2.8,60.5,36.7
E00068072,6.7,55.1,38.2
E00068073,9.7,52.2,38.1
E00068075,20.9,51.4,27.7
E00068076,9.8,51.5,38.7
E00068077,14.6,26.2,59.1
E00068078,21.7,27.5,50.8
E00068079,11.3,39.1,49.6
E00068080,19.6,27,53.4
E00068081,8.4,66.3,25.3
E00068082,26.5,29.9,43.6
E00068083,8.2,55.7,36.1
E00068084,21.5,18.1,60.4
E00068085,13.1,30.3,56.6
E00068086,10,29.4,60.6
E00068087,15.2,31.1,53.8
E00068088,11.3,36.3,52.4
E00068089,23.3,14.3,62.4
E00068188,4.5,30.1,65.4
E00068189,7.7,27.4,65
E00068190,7.4,16.5,76
E00068191,1.6,22.5,76
E00068192,2.3,30.8,66.9
E00068193,3.9,19.5,76.6
E00068194,6.8,23.3,69.9
E00068195,1.5,32.1,66.4
E00068196,5.8,34.6,59.6
E00068197,5.4,17.8,76.7
E00068198,3.1,22.9,74
E00068199,6.1,29.6,64.3
E00068200,7,21.7,71.3
E00068201,2.7,26.4,70.9
E00068202,6.7,30.3,63
E00068203,6.5,24.2,69.4
E00068204,4.8,44,51.2
E00068205,2.1,44.4,53.5
E00068206,5.2,20.1,74.6
E00068207,6,38.5,55.6
E00068208,6.8,20.4,72.8
E00068209,5.8,19.4,74.8
E00068210,6.7,29.1,64.2
E00068211,1.4,36.1,62.5
E00068212,5.6,21.7,72.7
E00068213,3.7,35.6,60.7
E00068214,4.8,23.4,71.8
E00068215,5.6,22.2,72.2
E00068216,2.9,29.2,67.9
E00068217,4.5,17.4,78
E00068218,5,23.4,71.6
E00068219,5.1,33.1,61.8
E00068220,6.3,27.3,66.4
E00068221,5,37.2,57.9
E00068222,7.6,22.1,70.2
E00068223,4.7,24.4,70.9
E00068224,2.9,31.4,65.7
