areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00067918,11.6,11,5.4,68.2,3.9
E00067919,2,6.1,4.7,84.3,2.9
E00067920,5.3,2.5,4.2,83.8,4.2
E00067921,12.2,12.2,8.6,63.9,3.1
E00067922,2.5,13.3,4.2,77.9,2.1
E00067923,20.7,9.3,0.3,64.4,5.3
E00067926,16.6,10,4.1,66,3.3
E00067927,7.9,6,6,77.2,3
E00067928,6.7,6,4.7,79.6,3
E00067929,15.8,2.5,5.3,72.3,4.2
E00067930,4.5,7.2,3.8,77.7,6.9
E00067931,21.1,8.8,7.3,60.5,2.3
E00067932,21.6,2.2,1.9,74.4,0
E00067933,11.7,5.7,4.6,74.4,3.5
E00067934,36.1,3.3,4.5,52.5,3.6
E00067935,42.1,4.6,3.5,43.4,6.4
E00067942,5.3,4.9,4.6,84.2,1.1
E00067943,11.1,7.7,7.2,70.2,3.8
E00067945,3.3,10.5,5.6,79.4,1.3
E00067946,9.4,9.7,3.1,76.7,1
E00067947,7.5,9.2,4.8,76.3,2.2
E00067948,20.1,7.8,3.9,65.4,2.8
E00067949,11.4,9.4,3.6,70.9,4.7
E00067950,6.7,7,5.4,75.8,5
E00067952,1.4,9.8,1.8,80.4,6.7
E00067953,15.8,5.4,7.8,64.2,6.9
E00067954,4.2,3.9,6.1,80.2,5.6
E00067955,6.5,8.1,6.2,78.8,0.5
E00067956,6.3,8.2,5.9,77,2.6
E00067957,13.3,6,3.9,74.7,2.1
E00067958,2.7,7.6,6.6,82.7,0.3
E00067959,5,7.4,2.1,80.5,5
E00067960,2.3,0,3,94.7,0
E00067961,3.6,0,1.8,91.8,2.9
E00067962,0.4,0,1.1,98.6,0
E00067963,5.5,0,1.7,92.5,0.3
E00067964,5.2,0,1.2,93.7,0
E00067965,3.2,1,3.2,92.7,0
E00067966,0.6,0.9,2.1,96.4,0
E00067967,2.9,1.5,1.2,94.4,0
E00067968,2.9,0,2.3,93.5,1.3
E00067969,3.8,0,1.7,94.5,0
E00067970,3.2,0,2.1,94.3,0.4
E00067971,0.7,0.7,1.4,96.9,0.3
E00067972,5,0,2.1,92.6,0.3
E00067973,2.7,0.6,3.9,91.6,1.2
E00067974,2.1,0,0.4,97.5,0
E00067975,3.3,1.5,1.8,90.8,2.6
E00067976,1.8,0,3.2,95,0
E00067977,2.9,0.3,1,95.5,0.3
E00067978,1.3,0,0.4,98.2,0
E00067979,2.6,0,2.2,94.1,1.1
E00067980,3.3,0,1.9,94.3,0.5
E00067981,2.5,0,0.6,95.6,1.3
E00067982,2.4,0,0,96.1,1.6
E00067983,4.5,1.4,3.8,90,0.3
E00067985,5.8,0.9,3.1,90.2,0
E00067987,1.7,0,0,96.9,1.3
E00067988,1.2,1.2,2.4,94.6,0.6
E00067989,6.2,1.2,2.5,88.8,1.2
E00067990,8.3,1.4,2,88.3,0
E00067991,6.4,0.4,0.4,92.9,0
E00067992,8.7,0,1.5,87.8,1.9
E00067993,3.5,3.5,1,92,0
E00067994,3.7,1,1.4,92.9,1
E00067995,1.5,0,0.7,97.1,0.7
E00067996,3.5,2.1,2.5,91.5,0.4
E00067997,2,1.3,0.3,96.4,0
E00067998,3.6,0,0.4,96.1,0
E00067999,1.7,0,3.4,93.2,1.7
E00068000,1.4,0,3.4,95.2,0
E00068001,2.8,0.3,1.3,95.6,0
E00068002,3.3,0,0.7,94.1,1.8
E00068003,0.7,0.7,0.7,97.8,0
E00068004,1.8,1.6,2.9,93.6,0
E00068005,3,1.2,2.8,93.1,0
E00068055,12.6,7.6,2.9,72.1,4.7
E00068056,21.4,5.3,8.5,54.6,10.2
E00068057,57.2,1.7,1.4,36.1,3.6
E00068058,60.1,10,3.2,20.7,6
E00068059,61.1,11.9,1.4,20.3,5.2
E00068060,55.4,19.5,3.5,18,3.7
E00068062,46.7,8,4.1,36.8,4.3
E00068063,39.6,5.3,4.9,43.2,7
E00068065,11.6,8.5,7.6,58.5,13.7
E00068066,12.7,18.2,7.3,60.1,1.7
E00068068,11.4,5.7,4.3,73.3,5.3
E00068070,10.3,5.3,10,72.4,1.9
E00068071,10.5,10.8,6.4,66.4,5.8
E00068072,4.4,5.7,4.4,81.7,3.9
E00068073,8.6,9,3,76.4,3
E00068075,18.5,7.3,4.5,62.9,6.7
E00068076,18.5,7.6,2.1,64.4,7.4
E00068077,46.4,4.3,7.8,35.9,5.7
E00068078,63.5,2.8,5.2,24.9,3.5
E00068079,44.7,4.9,6,41.2,3.3
E00068080,60.7,2.3,3.2,27.5,6.3
E00068081,14.9,8,2.8,70.1,4.2
E00068082,64.8,5,3.6,25.9,0.7
E00068083,12.7,13.4,7.2,57.8,8.8
E00068084,52.8,2.4,4.7,28,12
E00068085,36.7,6.8,5.3,48.5,2.7
E00068086,65.5,5.4,2.4,20.3,6.4
E00068087,49.1,8.5,4.9,28.7,8.8
E00068088,49.7,4.2,6.7,34.8,4.5
E00068089,71.2,2.1,2.7,16.6,7.3
E00068188,1,1.7,1.7,95.7,0
E00068189,0.4,0.4,1.1,98.1,0
E00068190,0.8,1.1,2,96,0
E00068191,1.7,2,1,94.4,1
E00068192,0,2.1,0.4,97.2,0.4
E00068193,1.2,0.9,3,94.3,0.6
E00068194,1.2,0,2.4,94.3,2.1
E00068195,2.5,0,3.5,93.7,0.4
E00068196,3.5,0,2.9,93.4,0.3
E00068197,3.4,0,1.1,95.1,0.3
E00068198,1.6,1,2.2,95.2,0
E00068199,2.4,0.8,1.6,95.3,0
E00068200,2.4,0.3,2.7,94.5,0
E00068201,0.8,0.8,0.4,98.1,0
E00068202,1.7,1.7,3.4,92.4,0.7
E00068203,3.7,0,2.8,93.5,0
E00068204,0.4,0.4,0.7,98.5,0
E00068205,1.8,3.3,1.1,93.8,0
E00068206,2.9,1.1,2.9,93.1,0
E00068207,0.4,2.3,1.9,95.4,0
E00068208,1.4,1,1.4,96.2,0
E00068209,0.3,0.3,3.1,96.3,0
E00068210,1.3,3.1,2.2,93.4,0
E00068211,1,0,3.8,94,1.3
E00068212,0.6,0.3,2.5,95.3,1.4
E00068213,0.4,0.4,1.8,97.5,0
E00068214,3.8,1.9,2.9,89.1,2.2
E00068215,1.4,1.1,0.6,97,0
E00068216,2.8,0,1.3,95,0.9
E00068217,0.6,0,2.6,96.8,0
E00068218,3.4,0,2.3,94.3,0
E00068219,2,2.9,2,91.4,1.7
E00068220,0.3,1,4.7,94,0
E00068221,1.2,5.5,4.3,89,0
E00068222,3.2,0.6,2.6,93.3,0.3
E00068223,3.6,0.6,1.9,93.5,0.3
E00068224,2,9.2,3.6,82.3,3
E00068225,1.9,5.8,2.3,90,0
E00068226,1.1,2.2,2.9,93.9,0
E00068227,0.3,4.4,0.5,94.8,0
E00068228,1.2,4,3.4,88.6,2.8
E00068229,0.3,1.2,5.2,93.3,0
E00068230,1,0.3,1,97.4,0.3
E00068272,6.8,1,2.9,89,0.3
E00068273,2.3,1.3,2,94.3,0
E00068274,1.7,1.4,2,94.9,0
E00068275,2.7,0,3.4,93.5,0.3
E00068276,0.7,5,3.5,89.4,1.4
E00068277,0,0.4,2.2,95.9,1.5
E00068278,1.4,4.2,0.7,92.7,1
E00068279,11,2.1,4.8,81.1,1.1
E00068280,0.3,1,2.3,94.2,2.3
E00068281,5.4,1.9,6,85.6,1.1
E00068282,2.9,0.3,2,94.8,0
E00068283,5.7,0,1.4,92.4,0.5
E00068284,1.5,2.2,4.5,91.8,0
E00068285,5,5,3.4,85.9,0.7
E00068286,2.5,2,4,91.5,0
E00068287,2.8,0.6,3.7,91.9,0.9
E00068288,1,2.1,3.1,93.5,0.3
E00068289,6,5.6,2.6,84.3,1.5
E00068290,4.7,2.8,3.6,88.3,0.6
E00068291,7.3,6,5.4,78.9,2.4
E00068292,8,4.2,7.3,79.6,1
E00068293,4.8,3.8,4.3,87.1,0
E00068294,6.6,7.4,1.8,81.2,3
E00068295,6.7,2.5,4.9,83.4,2.5
E00068296,1.8,4.4,1.8,89.3,2.7
E00068297,0.5,0.5,0.5,98.4,0
E00068298,9.5,7.1,3.7,77.5,2.2
E00068299,7.4,8,6.7,76.1,1.8
