areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00140262,9.1,18.2,72.7
E00140265,2.9,29,68.1
E00140266,4.2,25,70.8
E00140267,4.9,25.7,69.4
E00140269,5,25,70
E00140270,5.3,12.3,82.5
E00140290,0,22.6,77.4
E00140291,0.7,19,80.3
E00140292,3.7,38,58.3
E00140293,3.1,46.4,50.5
E00140294,2.2,24.5,73.4
E00140295,1.3,29.5,69.1
E00140298,6.9,25.5,67.6
E00140299,0.8,25,74.2
E00140300,2.3,23.5,74.2
E00140301,0.7,43.9,55.4
E00140302,4,56.1,39.9
E00140303,0,38.3,61.7
E00140307,0,16.7,83.3
E00140321,3.1,50,46.9
E00140322,2.3,41.5,56.2
E00140323,3,42.4,54.5
E00140324,3.2,43.5,53.2
E00140325,6.3,35.1,58.6
E00140326,3.7,30.1,66.2
E00140327,3.4,33.9,62.7
E00140366,2.5,27.9,69.7
E00140367,2.3,30.3,67.4
E00140368,1.5,26.7,71.8
E00140369,2.4,32.7,64.9
E00140370,3.1,29,67.9
E00140371,5.4,25,69.6
E00140372,1.6,17.5,81
E00140373,0,22.7,77.3
E00140374,3.5,38.9,57.6
E00140375,1.8,68.4,29.8
E00140376,3.4,22.7,73.9
E00140377,4.8,29.5,65.7
E00140378,3.9,29.8,66.3
E00140379,0,32.2,67.8
E00140380,3.4,48.8,47.8
E00140381,2.9,40.4,56.6
E00140382,1.9,13.6,84.6
E00140383,3.3,20.7,76
E00140384,1.6,34.8,63.6
E00140385,0,33.8,66.2
E00140386,4.4,31,64.6
E00140387,0.8,27.5,71.7
E00140388,3.8,57.9,38.3
E00140389,3.8,21,75.2
E00140390,6.6,43,50.4
E00140391,10.9,25.9,63.3
E00140392,4,41.3,54.8
E00140393,8.3,40,51.7
E00140394,4,46.8,49.2
E00140395,3.2,44.4,52.4
E00140396,3.3,32.5,64.2
E00140397,3.8,42,54.2
E00140398,2.6,51.6,45.8
E00140399,1.7,35,63.3
E00140404,3.1,32.1,64.9
E00140405,1.3,44.9,53.8
E00140406,5,47.2,47.8
E00140407,4,51.7,44.4
E00140408,8.8,32,59.2
E00140415,12.6,24.4,63
E00140416,5.2,46.5,48.4
E00140429,1.6,27,71.4
E00140431,1.8,15.8,82.5
E00140432,4.7,30.7,64.7
E00140434,4.5,34.2,61.3
E00140435,3.5,31.5,65
E00140436,5.3,43.7,51
E00141037,2.9,31.9,65.2
E00141038,3.8,25.8,70.3
E00141073,3.5,30.6,65.9
E00141075,4.4,42.6,52.9
E00141076,4.9,45.1,50
E00141081,3.9,32.6,63.6
E00141082,6.8,24.7,68.5
E00189796,4,28.9,67.1
E00189904,2.5,57.3,40.2
E00189907,2.5,73.4,24.1
