areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00140262,16.5,50.6,14.1,18.8
E00140265,29.4,44.1,14.7,11.8
E00140266,25,40.3,13.9,20.8
E00140267,25.5,42.8,20,11.7
E00140269,24.2,35.5,14.5,25.8
E00140270,10.2,50.8,15.3,23.7
E00140290,22.6,47.1,14.8,15.5
E00140291,19.1,39,14.9,27
E00140292,38.3,33.3,11.7,16.7
E00140293,45.9,26.5,15.3,12.2
E00140294,23.8,39.2,13.3,23.8
E00140295,29.5,51.7,6,12.8
E00140298,26.7,43.6,12.9,16.8
E00140299,24.6,50,13.8,11.5
E00140300,22.6,38.7,13.1,25.5
E00140301,44.9,43.4,8.1,3.7
E00140302,56.4,29.7,6.4,7.6
E00140303,37.1,39.7,11.3,11.9
E00140307,16.5,54.1,17.6,11.8
E00140321,49,35.7,9.2,6.1
E00140322,42.2,42.2,5.5,10.2
E00140323,41.7,31.1,13.6,13.6
E00140324,43.2,36.8,8,12
E00140325,35.7,40.2,8.9,15.2
E00140326,29.9,45.3,9.5,15.3
E00140327,33.3,41.7,8.3,16.7
E00140366,27.6,37.4,17.9,17.1
E00140367,29.8,44.3,13.7,12.2
E00140368,26.3,42.9,17.3,13.5
E00140369,32.2,42.3,11.3,14.2
E00140370,29.2,47.7,11.5,11.5
E00140371,25.2,42.9,15.6,16.3
E00140372,17.2,41.4,12.5,28.9
E00140373,22.9,47.7,17.6,11.8
E00140374,39.2,40.6,8.4,11.9
E00140375,68.4,23.7,2.6,5.3
E00140376,22.9,44.1,17.8,15.3
E00140377,30.2,38.7,12.3,18.9
E00140378,30.1,39.9,12.1,17.9
E00140379,32.5,38.3,15,14.2
E00140380,49,40.1,7.4,3.5
E00140381,39.9,39.9,13,7.2
E00140382,13.9,50,12,24.1
E00140383,21.7,39.2,14.2,25
E00140384,35.1,41.8,10.4,12.7
E00140385,33.3,41.3,11.3,14
E00140386,31,40.7,9.7,18.6
E00140387,26.4,40.5,12.4,20.7
E00140388,56.5,32.1,6.9,4.6
E00140389,21.2,46.2,18.3,14.4
E00140390,42.3,36.6,13.8,7.3
E00140391,24.5,30.1,23.8,21.7
E00140392,41.9,40.3,9.7,8.1
E00140393,40.7,34.7,14.4,10.2
E00140394,47.6,34.7,12.9,4.8
E00140395,44.4,33.1,14.5,8.1
E00140396,32.8,35.2,17.2,14.8
E00140397,41,23.9,17.2,17.9
E00140398,51.6,32,12.4,3.9
E00140399,34.5,31.9,16,17.6
E00140404,33.1,38.6,15.7,12.6
E00140405,45.5,32.1,11.5,10.9
E00140406,46.3,34,14.2,5.6
E00140407,51.6,26.1,11.1,11.1
E00140408,32.4,29.7,11,26.9
E00140415,24.8,24.1,12.8,38.3
E00140416,47.1,26.1,12.7,14
E00140429,23.7,54.2,5.1,16.9
E00140431,15.8,57.9,10.5,15.8
E00140432,30.4,48,10.8,10.8
E00140434,34.4,55.2,5.8,4.5
E00140435,31,40.1,12.7,16.2
E00140436,44.3,36.9,8.7,10.1
E00141037,31.7,41.7,15.1,11.5
E00141038,25.5,50,12.5,12
E00141073,30.5,45.1,8.5,15.9
E00141075,42.2,34.8,13.3,9.6
E00141076,44.7,37.4,8.9,8.9
E00141081,31,41.3,9.5,18.3
E00141082,25.4,46.5,19.7,8.5
E00189796,29.1,37.8,17.4,15.7
E00189904,56.5,37.5,4,2
E00189907,73.4,21.5,2.5,2.5
