areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00140262,98.5,1.5
E00140265,94.9,5.1
E00140266,96.4,3.6
E00140267,98.8,1.2
E00140269,95.4,4.6
E00140270,94.8,5.2
E00140290,95.5,4.5
E00140291,97.9,2.1
E00140292,95.9,4.1
E00140293,96.3,3.7
E00140294,96.7,3.3
E00140295,96.1,3.9
E00140298,95.6,4.4
E00140299,97.3,2.7
E00140300,97.6,2.4
E00140301,98.4,1.6
E00140302,96.6,3.4
E00140303,96.9,3.1
E00140307,97.4,2.6
E00140321,94.6,5.4
E00140322,97.1,2.9
E00140323,96.6,3.4
E00140324,95,5
E00140325,98.7,1.3
E00140326,95.9,4.1
E00140327,97.6,2.4
E00140366,98.9,1.1
E00140367,96.1,3.9
E00140368,95.8,4.2
E00140369,94,6
E00140370,97.4,2.6
E00140371,97,3
E00140372,95.5,4.5
E00140373,95,5
E00140374,94.9,5.1
E00140375,95.2,4.8
E00140376,95.9,4.1
E00140377,97,3
E00140378,93.8,6.2
E00140379,94.1,5.9
E00140380,85.1,14.9
E00140381,92.6,7.4
E00140382,95.5,4.5
E00140383,93.8,6.2
E00140384,96.1,3.9
E00140385,95.8,4.2
E00140386,96,4
E00140387,91.3,8.7
E00140388,89.8,10.2
E00140389,92.1,7.9
E00140390,87.4,12.6
E00140391,90.2,9.8
E00140392,88.5,11.5
E00140393,86.8,13.2
E00140394,88.2,11.8
E00140395,87.8,12.2
E00140396,92,8
E00140397,93.5,6.5
E00140398,91.5,8.5
E00140399,90.7,9.3
E00140404,91.2,8.8
E00140405,92.6,7.4
E00140406,88.6,11.4
E00140407,90,10
E00140408,81.6,18.4
E00140415,71.7,28.3
E00140416,88.4,11.6
E00140429,98.4,1.6
E00140431,96.3,3.7
E00140432,94.4,5.6
E00140434,99,1
E00140435,98.4,1.6
E00140436,97.5,2.5
E00141037,95.5,4.5
E00141038,93.1,6.9
E00141073,92.4,7.6
E00141075,97.7,2.3
E00141076,92.1,7.9
E00141081,93.5,6.5
E00141082,96.2,3.8
E00189796,95.6,4.4
E00189904,92.2,7.8
E00189907,85,15
