areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00140262,5.7,29.5,36.4,28.4
E00140265,2.9,37.1,45.7,14.3
E00140266,4.2,36.1,37.5,22.2
E00140267,3.5,31.9,46.5,18.1
E00140269,10,31.7,36.7,21.7
E00140270,1.7,25.9,46.6,25.9
E00140290,7.1,43.2,38.7,11
E00140291,5.7,35.5,46.1,12.8
E00140292,19.9,41,28.6,10.6
E00140293,10.3,51.5,23.7,14.4
E00140294,7.7,40.8,41.5,9.9
E00140295,11.2,46.7,34.2,7.9
E00140298,11,26,41,22
E00140299,6.1,38.9,45,9.9
E00140300,6.7,35.6,43.7,14.1
E00140301,13,52.9,28.3,5.8
E00140302,31,47.6,18.5,3
E00140303,14.9,49.3,29.7,6.1
E00140307,7.1,25,36.9,31
E00140321,19.2,54.5,23.2,3
E00140322,20,45.4,22.3,12.3
E00140323,17.5,48.5,27.2,6.8
E00140324,15.9,50,24.6,9.5
E00140325,15.1,36.8,34.9,13.2
E00140326,8.8,43.1,31.4,16.8
E00140327,10.2,40.7,32.2,16.9
E00140366,13.8,46.3,26.8,13
E00140367,10.6,46.2,31.8,11.4
E00140368,13,49.6,27.5,9.9
E00140369,12.6,51.3,26.9,9.2
E00140370,13.8,56.2,24.6,5.4
E00140371,4.8,50,36.3,8.9
E00140372,6.3,46.1,41.4,6.3
E00140373,10.4,50,33.8,5.8
E00140374,21.7,51,22.4,4.9
E00140375,47.8,38.1,11.5,2.7
E00140376,11.8,42.9,34.5,10.9
E00140377,14.3,45.7,24.8,15.2
E00140378,17.2,56.3,24.1,2.3
E00140379,18.2,52.9,22.3,6.6
E00140380,25.4,57.2,13.4,4
E00140381,34.8,42,18.8,4.3
E00140382,7.5,37.1,42.8,12.6
E00140383,5,42.1,39.7,13.2
E00140384,15.7,46.8,29,8.5
E00140385,18.2,33.8,37.8,10.1
E00140386,14.8,47.8,28.7,8.7
E00140387,14.3,39.5,37,9.2
E00140388,32.6,48.5,15.2,3.8
E00140389,13.5,55.8,23.1,7.7
E00140390,29.8,48.4,16.9,4.8
E00140391,24.1,44.8,26.9,4.1
E00140392,21.8,56.5,18.5,3.2
E00140393,32.8,46.2,17.6,3.4
E00140394,37.6,52.8,8,1.6
E00140395,25.8,56.5,16.9,0.8
E00140396,23,48.4,26.2,2.5
E00140397,34.3,38.8,20.1,6.7
E00140398,24.8,56.9,15,3.3
E00140399,26.4,53.7,11.6,8.3
E00140404,10.2,53.5,26.8,9.4
E00140405,25,53.1,17.5,4.4
E00140406,39.1,46,13,1.9
E00140407,41.7,43,13.2,2
E00140408,25.9,53.1,17.7,3.4
E00140415,24.3,38.2,27.9,9.6
E00140416,32.3,43,18.4,6.3
E00140429,6.8,39,35.6,18.6
E00140431,12.3,36.8,36.8,14
E00140432,6.8,43.9,33.1,16.2
E00140434,14.4,58.8,20.3,6.5
E00140435,4.3,49.6,28.1,18
E00140436,10.7,54,23.3,12
E00141037,11.6,39.1,37,12.3
E00141038,4.9,29.9,42.9,22.3
E00141073,1.2,51.2,36.9,10.7
E00141075,24.1,43.1,25.5,7.3
E00141076,15.6,54.1,21.3,9
E00141081,15.6,40.6,31.3,12.5
E00141082,2.7,31.5,45.2,20.5
E00189796,5.8,33.7,36.6,23.8
E00189904,37.9,54.9,6.2,1
E00189907,51.9,35.4,12.7,0
