areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00140262,7.8,38.9,9.4,40.6,3.3
E00140265,11.1,41,4.9,38.2,4.9
E00140266,5.3,43.4,3.9,44.7,2.6
E00140267,8,38.1,4.5,48.1,1.3
E00140269,10.4,42.4,2.4,43.2,1.6
E00140270,3.9,37.2,7,51.9,0
E00140290,8.7,35.2,6.3,48.8,1
E00140291,7.3,36,5.9,47.9,2.8
E00140292,11.1,36.1,6.4,45,1.4
E00140293,17.3,30.1,1.9,50.6,0
E00140294,12.3,33.5,4.5,49.8,0
E00140295,9.6,31.8,5.7,50.6,2.3
E00140298,10.2,41.6,5.6,40.1,2.5
E00140299,11.5,31.7,5.3,48.9,2.7
E00140300,13.6,37.1,5.3,42,1.9
E00140301,10.1,36.8,7,45.2,0.9
E00140302,27.2,37,3.9,30,1.9
E00140303,19.1,37.1,10,31.5,2.4
E00140307,10.2,40.7,5.1,43.5,0.6
E00140321,10.1,40.8,4.7,42,2.4
E00140322,16,33,5.2,43.9,1.9
E00140323,12.9,52.2,1.7,29.8,3.4
E00140324,14.2,38.4,7.1,36,4.3
E00140325,10.2,33.7,3.4,49.8,2.9
E00140326,10.2,41.7,4.9,41.3,1.9
E00140327,9.1,35.5,5.5,50,0
E00140366,17.2,36.6,9.9,33.6,2.6
E00140367,18.5,44,7,27.2,3.3
E00140368,16.9,45,9.9,26,2.1
E00140369,16.3,35.1,8.3,38.9,1.4
E00140370,8.7,40.5,9.1,37.6,4.1
E00140371,9.4,37.1,5.9,46.2,1.4
E00140372,9.2,41,6.5,38.7,4.6
E00140373,14.3,43.7,7.9,29.7,4.3
E00140374,12.9,45,8.4,30.9,2.8
E00140375,28.7,28.7,2.5,32.5,7.6
E00140376,13.5,48,6.7,31.8,0
E00140377,19.4,45.1,9.7,21.8,3.9
E00140378,9,33.3,5.1,51.3,1.3
E00140379,13.1,33.2,6.1,44.9,2.8
E00140380,10.3,36,4.2,49.2,0.3
E00140381,22.8,40.9,7.3,27.2,1.7
E00140382,3.4,28.5,2.5,63.6,1.9
E00140383,7,30.4,3.1,57.6,1.9
E00140384,16.4,28.9,6.3,44.6,3.8
E00140385,5.7,26.4,5.7,60.4,1.9
E00140386,7.6,32.2,4.3,55.9,0
E00140387,8.8,28.6,4.8,55.5,2.2
E00140388,9.9,42.4,3.7,41.9,2.1
E00140389,6.2,32.8,3.6,56.9,0.5
E00140390,11.5,33.5,4,47.5,3.5
E00140391,21.9,45.6,5.6,23.7,3.3
E00140392,11.7,36.6,2.9,45.4,3.4
E00140393,22.9,41,5.9,28.3,2
E00140394,11.7,43.1,4.1,39.1,2
E00140395,19.1,49,6.7,25.3,0
E00140396,13.7,42.7,6.2,35.1,2.4
E00140397,20.2,49.4,4.7,21.9,3.9
E00140398,12.6,38.7,8,40.8,0
E00140399,28.1,50.5,6.2,15.2,0
E00140404,21,33.5,6,37,2.5
E00140405,21.2,39.2,11.4,25.9,2.4
E00140406,15.2,43.2,3.6,33.2,4.8
E00140407,16.5,48.4,4.8,29,1.2
E00140408,16.3,44.2,8.1,28.3,3.2
E00140415,30.8,36.8,2.1,26.3,3.9
E00140416,19.4,42.6,8.1,27.5,2.3
E00140429,8.8,31.9,1.8,55.8,1.8
E00140431,20.4,32.7,0.9,46,0
E00140432,10.1,35.7,6.3,45.8,2.1
E00140434,22.1,36.3,10.3,26.3,5
E00140435,11.6,36.7,7.6,41.1,2.9
E00140436,20.3,33.4,5.9,40.3,0
E00141037,8.6,42.2,9,37.1,3.1
E00141038,11.4,33.9,9.7,41.7,3.3
E00141073,15.6,43.8,7.5,32.5,0.6
E00141075,24,39.6,12,22.7,1.8
E00141076,13.3,42.9,6.1,37.2,0.5
E00141081,14,47.1,5.8,29.8,3.3
E00141082,13.3,42,6.3,33.6,4.9
E00189796,9.7,48,4.9,36.2,1.2
E00189904,11.7,33.3,6.7,44,4.3
E00189907,19.8,34.7,6.9,37.6,1
