areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00140262,87.2,8.7,2.6,1.5
E00140265,89.9,5.4,1.3,3.4
E00140266,91.4,8,0.6,0
E00140267,88.8,5.3,2.1,3.8
E00140269,89.1,8.8,0.7,1.4
E00140270,92,6,2,0
E00140290,92.4,5.5,0.9,1.2
E00140291,92.8,4.3,0.6,2.3
E00140292,91,5.2,1.5,2.2
E00140293,92,3.2,2.7,2.1
E00140294,89.7,6.9,1.6,1.9
E00140295,91.9,4.4,1,2.7
E00140298,95.5,3.6,0,0.9
E00140299,85.1,12.2,0.7,2.1
E00140300,91.1,4.1,2.2,2.5
E00140301,90.8,6.7,0.4,2.1
E00140302,89.8,5.3,3.9,1.1
E00140303,89.8,4,2.2,4
E00140307,88.9,8.5,1.6,1.1
E00140321,91.8,3.8,2.2,2.2
E00140322,88.5,6.8,0.9,3.8
E00140323,87.7,6.4,3.4,2.5
E00140324,89.8,5.1,3,2.1
E00140325,89.5,8.3,1.3,0.9
E00140326,86.5,10.7,0.7,2.1
E00140327,90.2,8.2,0,1.6
E00140366,91.3,4.5,1.5,2.6
E00140367,93.2,2.3,1.5,3
E00140368,91.9,4.4,2.2,1.5
E00140369,87.8,6.6,2.6,3
E00140370,89.4,7.2,1.5,1.9
E00140371,91.5,6.6,0.6,1.3
E00140372,92,4.8,1.3,1.9
E00140373,89.4,7.2,1.6,1.9
E00140374,90.9,6.8,1.1,1.1
E00140375,94,1.8,3,1.2
E00140376,90.9,6.7,0.8,1.6
E00140377,91,4.9,1.8,2.2
E00140378,90.1,6.5,1.6,1.9
E00140379,92.3,4,2,1.6
E00140380,91.8,6.3,1.2,0.6
E00140381,89.6,2.8,4,3.6
E00140382,91.9,4.7,1.6,1.8
E00140383,93.3,4,0.3,2.3
E00140384,93.4,2.7,1.2,2.7
E00140385,88.1,9.2,0.7,2
E00140386,90.3,6.8,1.3,1.7
E00140387,90.7,6.7,1.5,1.1
E00140388,92.1,4.5,1.5,2
E00140389,93.5,2.6,2.6,1.3
E00140390,94.5,3.2,1.4,0.9
E00140391,89.5,3.6,1.5,5.4
E00140392,91.7,6.5,0.5,1.4
E00140393,88.9,5.3,1.8,4
E00140394,93.9,3.3,2.3,0.5
E00140395,95.9,2.3,0.9,0.9
E00140396,88.2,6.1,1.6,4.1
E00140397,91.5,3.5,2.8,2.1
E00140398,95.6,2.8,1.6,0
E00140399,87.3,5.6,2,5.2
E00140404,91.2,4.7,1.7,2.4
E00140405,93.7,3.8,1.4,1
E00140406,93.9,1.4,2.9,1.8
E00140407,93.4,4.4,0.7,1.5
E00140408,94.8,2.3,2,0.9
E00140415,91.9,4.7,2,1.5
E00140416,90.2,5.1,1.7,3
E00140429,88.3,9.4,0.8,1.6
E00140431,85.1,7.5,3,4.5
E00140432,92,5.1,1.3,1.6
E00140434,86.2,4.2,2.4,7.3
E00140435,91.8,4.6,1,2.6
E00140436,90.1,8,0.6,1.3
E00141037,89.3,5,1.1,4.6
E00141038,89.6,7.1,1.5,1.8
E00141073,90,5,3.3,1.7
E00141075,86.9,6.4,2,4.8
E00141076,94.6,2.7,1.8,0.9
E00141081,88,6.9,1.1,4
E00141082,92.3,4.5,0,3.2
E00189796,91,5.3,1.1,2.6
E00189904,90.7,4.8,1.4,3.1
E00189907,91.4,6.7,0,1.9
