areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00140262,5.9,14.1,43.5,36.5
E00140265,5.6,18.3,47.9,28.2
E00140266,6.8,15.1,35.6,42.5
E00140267,2.8,13.9,34,49.3
E00140269,5.2,10.3,39.7,44.8
E00140270,1.7,8.3,38.3,51.7
E00140290,0.6,21.3,35.5,42.6
E00140291,2.8,10.6,45.1,41.5
E00140292,23,21.2,34.5,21.2
E00140293,19.6,19.6,32,28.9
E00140294,2.1,14.7,57.3,25.9
E00140295,2.7,40.9,36.2,20.1
E00140298,8,19,32,41
E00140299,0.8,8.5,47.7,43.1
E00140300,2.9,12.5,60.3,24.3
E00140301,8,45.7,36.2,10.1
E00140302,35.8,31.3,27.3,5.7
E00140303,3.4,38.1,44.9,13.6
E00140307,8.3,17.9,28.6,45.2
E00140321,19.4,23.5,31.6,25.5
E00140322,10.9,24.8,48.1,16.3
E00140323,17.5,24.3,41.7,16.5
E00140324,5.6,25,43.5,25.8
E00140325,9,21.6,35.1,34.2
E00140326,5.1,27.9,35.3,31.6
E00140327,8.5,16.9,42.4,32.2
E00140366,5.7,32.5,45.5,16.3
E00140367,0.8,38.6,51.5,9.1
E00140368,0.8,26.4,66.7,6.2
E00140369,8.9,30.9,34.7,25.4
E00140370,0.8,20.8,62.3,16.2
E00140371,2.7,11.6,57.8,27.9
E00140372,0,6.1,62.9,31.1
E00140373,0.7,13.4,73.2,12.8
E00140374,11.2,30.8,49,9.1
E00140375,64,14,14.9,7
E00140376,0.8,25.4,53.4,20.3
E00140377,7.5,23.6,60.4,8.5
E00140378,4.6,22,45.7,27.7
E00140379,3.3,42.5,45.8,8.3
E00140380,17.9,54.7,22.4,5
E00140381,23.9,31.2,35.5,9.4
E00140382,1.9,10.1,19,69
E00140383,1.7,7.4,36.4,54.5
E00140384,8.9,44.4,9.7,37.1
E00140385,4.7,14.9,35.8,44.6
E00140386,3.5,32.7,35.4,28.3
E00140387,10.1,10.9,22.7,56.3
E00140388,25,43.2,27.3,4.5
E00140389,3.8,16.2,56.2,23.8
E00140390,12.3,33.6,47.5,6.6
E00140391,6.2,47.3,28.1,18.5
E00140392,0,55.6,40.3,4
E00140393,2.5,47.1,39.5,10.9
E00140394,7.2,52.8,37.6,2.4
E00140395,2.4,42.7,51.6,3.2
E00140396,2.5,32.2,57,8.3
E00140397,29.2,19.7,40.1,10.9
E00140398,19.1,52.6,27,1.3
E00140399,4.1,59.5,34.7,1.7
E00140404,2.4,38.1,36.5,23
E00140405,10.7,65.4,18.9,5
E00140406,3.7,55.3,39.1,1.9
E00140407,29.8,35.8,21.9,12.6
E00140408,4.8,28.6,55.1,11.6
E00140415,0.8,22.6,40.6,36.1
E00140416,21,38.2,29.9,10.8
E00140429,1.7,18.6,33.9,45.8
E00140431,3.5,22.8,45.6,28.1
E00140432,6,23.5,44.3,26.2
E00140434,3.2,65.6,25.3,5.8
E00140435,2.1,11.3,57,29.6
E00140436,7.3,19.3,44,29.3
E00141037,3.7,27.2,45.6,23.5
E00141038,2.2,16.3,39.7,41.8
E00141073,6,17.9,46.4,29.8
E00141075,14,47.8,29.4,8.8
E00141076,14.2,37.5,28.3,20
E00141081,2.3,21.9,45.3,30.5
E00141082,1.4,19.4,36.1,43.1
E00189796,3.5,22.7,44.2,29.7
E00189904,33.7,56.6,6.1,3.6
E00189907,44.3,31.6,16.5,7.6
