areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00140262,60,27.1,12.9,0,0
E00140265,54.3,30,12.9,2.9,0
E00140266,62.9,20,17.1,0,0
E00140267,70.1,23.6,6.3,0,0
E00140269,58.3,28.3,11.7,1.7,0
E00140270,70,18.3,10,1.7,0
E00140290,63.2,31,5.2,0.6,0
E00140291,62.9,25.7,11.4,0,0
E00140292,34.6,32.7,31.5,1.2,0
E00140293,51,21.4,26.5,1,0
E00140294,56.3,37.3,5.6,0,0.7
E00140295,45.6,44.3,9.4,0,0.7
E00140298,61,24,15,0,0
E00140299,76.6,18,4.7,0.8,0
E00140300,50.7,32.8,15.7,0.7,0
E00140301,37.7,47.8,14.5,0,0
E00140302,20,36.5,42.9,0,0.6
E00140303,39.9,50.7,9.5,0,0
E00140307,60.7,26.2,13.1,0,0
E00140321,46.9,27.6,24.5,1,0
E00140322,50,32,16.4,0.8,0.8
E00140323,36.2,35.2,26.7,1.9,0
E00140324,54.4,31.2,14.4,0,0
E00140325,55,24.8,19.3,0.9,0
E00140326,50.7,35.3,14,0,0
E00140327,61.7,23.3,15,0,0
E00140366,33.3,53.7,13,0,0
E00140367,39.1,50.4,10.5,0,0
E00140368,43.1,46.2,10.8,0,0
E00140369,43.1,39.3,17.6,0,0
E00140370,59.2,33.1,6.9,0.8,0
E00140371,65.3,23.8,10.9,0,0
E00140372,62.5,31.3,4.7,0.8,0.8
E00140373,58.2,32.7,8.5,0.7,0
E00140374,41.3,36.4,22.4,0,0
E00140375,16.7,18.4,64.9,0,0
E00140376,51.3,40.2,8.5,0,0
E00140377,43.8,35.2,20,0,1
E00140378,49.4,36.8,12.1,1.7,0
E00140379,29.2,55.8,15,0,0
E00140380,17.8,55.9,25.2,1,0
E00140381,29.7,36.2,32.6,1.4,0
E00140382,71.1,20.1,8.8,0,0
E00140383,68.9,23.8,7.4,0,0
E00140384,39.7,42.9,17,0.4,0
E00140385,68.9,23.6,7.4,0,0
E00140386,46,38.1,15.9,0,0
E00140387,63.1,18.9,17.2,0.8,0
E00140388,22.9,45,32.1,0,0
E00140389,56.3,30.1,13.6,0,0
E00140390,39.7,33.9,26.4,0,0
E00140391,21.4,41.4,33.1,4.1,0
E00140392,30.6,53.2,14.5,1.6,0
E00140393,32.5,49.2,16.7,1.7,0
E00140394,24,55.2,17.6,3.2,0
E00140395,33.9,46,20.2,0,0
E00140396,36.9,41,22.1,0,0
E00140397,22.2,32.6,40.7,4.4,0
E00140398,16.3,52.3,30.7,0.7,0
E00140399,14,45.5,36.4,4.1,0
E00140404,40.2,51.2,8.7,0,0
E00140405,12.3,52.3,35.5,0,0
E00140406,22.4,55.9,20.5,1.2,0
E00140407,19.5,37.6,41.6,1.3,0
E00140408,35.8,33.8,25,1.4,4.1
E00140415,34.3,32.1,23.1,5.2,5.2
E00140416,20.4,43.9,33.8,1.9,0
E00140429,69.5,25.4,5.1,0,0
E00140431,56.1,28.1,14,1.8,0
E00140432,57.1,32,10.9,0,0
E00140434,22.9,67.3,9.8,0,0
E00140435,65.2,26.2,8.5,0,0
E00140436,62.4,26.2,11.4,0,0
E00141037,50.7,37.1,10.7,1.4,0
E00141038,67.9,25,5.4,1.1,0.5
E00141073,56,29.8,14.3,0,0
E00141075,20,48.9,28.9,1.5,0.7
E00141076,36.1,36.9,23.8,3.3,0
E00141081,49.2,41.4,8.6,0.8,0
E00141082,69.4,25,5.6,0,0
E00189796,48.3,40.7,11,0,0
E00189904,7.6,52.3,39.1,1,0
E00189907,21.8,28.2,50,0,0
