areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00140262,62.8,25.6,8.1,3.5,0
E00140265,63.4,28.2,7,1.4,0
E00140266,61.1,33.3,4.2,1.4,0
E00140267,58.7,34.3,5.6,1.4,0
E00140269,56.7,35,5,3.3,0
E00140270,68.3,30,1.7,0,0
E00140290,65.6,29.9,4.5,0,0
E00140291,62.4,31.9,5,0.7,0
E00140292,59.3,24.7,14.8,1.2,0
E00140293,54.6,38.1,7.2,0,0
E00140294,66.9,26.1,5.6,1.4,0
E00140295,62.4,30.9,6.7,0,0
E00140298,64.4,22.8,11.9,1,0
E00140299,63.3,29.7,7,0,0
E00140300,58.8,33.8,7.4,0,0
E00140301,61.6,27.5,10.1,0.7,0
E00140302,38,38.6,16.4,7,0
E00140303,54.7,35.1,8.1,2,0
E00140307,57.8,36.1,6,0,0
E00140321,50,41.8,6.1,2,0
E00140322,54,33.3,9.5,3.2,0
E00140323,45.6,40.8,12.6,1,0
E00140324,59.7,31.5,7.3,1.6,0
E00140325,63.7,30.1,4.4,1.8,0
E00140326,65.7,27,6.6,0.7,0
E00140327,57.6,33.9,8.5,0,0
E00140366,51.6,36.3,12.1,0,0
E00140367,54.5,26.5,17.4,0.8,0.8
E00140368,50.4,35.4,14.2,0,0
E00140369,61.5,27.2,9.6,1.7,0
E00140370,57.3,34.4,7.6,0.8,0
E00140371,66,28.6,5.4,0,0
E00140372,66.7,26.4,6.2,0.8,0
E00140373,63.6,28.5,6.6,1.3,0
E00140374,59.7,29.2,9,2.1,0
E00140375,31.6,34.2,28.1,6.1,0
E00140376,55.9,33.9,8.5,1.7,0
E00140377,50.9,36.8,11.3,0.9,0
E00140378,62.6,28.7,7.5,1.1,0
E00140379,57.5,30.8,10.8,0.8,0
E00140380,62,32,6,0,0
E00140381,45.7,35.5,13,5.8,0
E00140382,72.8,24.1,2.5,0.6,0
E00140383,64.5,30.6,5,0,0
E00140384,52,37,10.6,0.4,0
E00140385,60.1,30.4,9.5,0,0
E00140386,67.6,24.3,7.2,0.9,0
E00140387,65.5,27.7,5.9,0.8,0
E00140388,52.7,34.4,13,0,0
E00140389,63.5,32.7,3.8,0,0
E00140390,55.3,31.7,8.9,2.4,1.6
E00140391,41.3,37.1,18.2,3.5,0
E00140392,54,35.5,8.1,2.4,0
E00140393,46.2,30.3,18.5,5,0
E00140394,53.6,33.6,11.2,1.6,0
E00140395,57.6,28.8,10.4,3.2,0
E00140396,50.4,37.4,9.8,2.4,0
E00140397,38.1,29.9,17.9,11.9,2.2
E00140398,60.1,31.4,6.5,2,0
E00140399,24,32.2,33.1,9.9,0.8
E00140404,53.2,38.1,8.7,0,0
E00140405,44.6,36.3,15.3,3.8,0
E00140406,50.9,28,19.3,1.9,0
E00140407,47.7,33.1,13.2,6,0
E00140408,46.9,36.1,15,2,0
E00140415,35.1,41,20.9,2.2,0.7
E00140416,45.2,31.2,20.4,2.5,0.6
E00140429,65,25,10,0,0
E00140431,54.4,33.3,5.3,5.3,1.8
E00140432,50.7,35.1,11.5,2.7,0
E00140434,41.2,42.5,15,1.3,0
E00140435,61,32.6,5.7,0.7,0
E00140436,50.3,41.6,8.1,0,0
E00141037,59,29.5,8.6,2.9,0
E00141038,61.1,30.3,8.1,0.5,0
E00141073,58.3,35.7,4.8,1.2,0
E00141075,35.6,38.5,21.5,4.4,0
E00141076,54.5,35.8,8.1,1.6,0
E00141081,43.8,46.1,7,3.1,0
E00141082,62.5,23.6,11.1,2.8,0
E00189796,68.4,21.1,8.8,1.8,0
E00189904,53.8,31.3,11.8,3.1,0
E00189907,41.8,20.3,25.3,11.4,1.3
