areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00140262,100,0,0,0
E00140265,98.6,0,0,1.4
E00140266,98.6,0,0,1.4
E00140267,100,0,0,0
E00140269,100,0,0,0
E00140270,100,0,0,0
E00140290,98.7,0.6,0,0.6
E00140291,97.9,1.4,0,0.7
E00140292,98.1,1.2,0,0.6
E00140293,100,0,0,0
E00140294,98.6,1.4,0,0
E00140295,100,0,0,0
E00140298,100,0,0,0
E00140299,96.9,2.3,0,0.8
E00140300,99.3,0.7,0,0
E00140301,100,0,0,0
E00140302,99.4,0,0,0.6
E00140303,100,0,0,0
E00140307,98.8,0,0,1.2
E00140321,99,0,0,1
E00140322,100,0,0,0
E00140323,98.1,1,1,0
E00140324,99.2,0,0,0.8
E00140325,100,0,0,0
E00140326,98.5,0.7,0,0.7
E00140327,100,0,0,0
E00140366,100,0,0,0
E00140367,98.5,0,0,1.5
E00140368,100,0,0,0
E00140369,98.7,0.8,0.4,0
E00140370,97.7,2.3,0,0
E00140371,99.3,0,0.7,0
E00140372,96.9,1.6,0,1.6
E00140373,98.7,0.7,0,0.7
E00140374,100,0,0,0
E00140375,97.4,0,0,2.6
E00140376,97.5,2.5,0,0
E00140377,100,0,0,0
E00140378,96.6,0,1.1,2.3
E00140379,97.5,0,0,2.5
E00140380,94,1.5,1.5,3
E00140381,92.6,2.9,0,4.4
E00140382,97.5,2.5,0,0
E00140383,98.3,0.8,0,0.8
E00140384,98.4,0.8,0,0.8
E00140385,98.6,1.4,0,0
E00140386,97.3,0.9,0,1.8
E00140387,98.3,0.8,0,0.8
E00140388,95.5,2.2,0,2.2
E00140389,99,1,0,0
E00140390,91.1,4.9,0,4.1
E00140391,95.2,2.1,1.4,1.4
E00140392,94.4,0.8,0.8,4
E00140393,95.8,0.8,0,3.4
E00140394,95.2,2.4,0,2.4
E00140395,93.5,0,0,6.5
E00140396,97.5,1.7,0.8,0
E00140397,94.8,2.2,0.7,2.2
E00140398,92.8,2.6,0,4.6
E00140399,92.6,1.7,2.5,3.3
E00140404,93.7,1.6,0.8,3.9
E00140405,96.2,2.5,0,1.3
E00140406,94.4,1.9,0,3.7
E00140407,91.4,3.3,0,5.3
E00140408,87.1,5.4,2.7,4.8
E00140415,64.9,21.6,4.5,9
E00140416,95.5,1.3,1.3,1.9
E00140429,100,0,0,0
E00140431,100,0,0,0
E00140432,99.3,0,0.7,0
E00140434,100,0,0,0
E00140435,100,0,0,0
E00140436,99.3,0,0.7,0
E00141037,99.3,0.7,0,0
E00141038,100,0,0,0
E00141073,97.6,2.4,0,0
E00141075,98.5,1.5,0,0
E00141076,98.3,0.8,0,0.8
E00141081,98.4,0.8,0.8,0
E00141082,100,0,0,0
E00189796,95.9,1.2,0,2.9
E00189904,97.4,1,0,1.5
E00189907,96.2,0,0,3.8
