geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00120180,65.5,28.6,5.9,0,0
E00120181,72.2,27.8,0,0,0
E00120182,66.9,26.5,6,0.6,0
E00120183,64.8,25,8.5,1.7,0
E00120184,54.4,40.8,4.8,0,0
E00120185,62.4,29.3,7.5,0.8,0
E00120186,65.7,28.5,5.1,0.7,0
E00120187,57.5,33.1,7.9,1.6,0
E00120188,68.4,26.4,4.3,0.9,0
E00120189,78.3,17.8,3.9,0,0
E00120190,54,37.3,6.3,2.4,0
E00120192,77.6,17.3,4.1,1,0
E00120193,62.7,27.5,8.5,1.4,0
E00120194,62.8,29.7,7.6,0,0
E00120195,36.6,32.8,23.9,6.7,0
E00120196,62,31.3,5.3,1.3,0
E00120197,69.8,24.8,2.7,2.7,0
E00120198,44.8,37.3,16.4,1.5,0
E00120199,66.4,25.9,4.3,3.4,0
E00120200,58.5,27.6,7.3,6.5,0
E00120201,66.4,25.9,7.8,0,0
E00120202,71.7,23.4,4.4,0.5,0
E00120203,74.5,22.1,2.8,0.7,0
E00120204,68,22.2,8.4,1.5,0
E00120205,24.1,39.5,24.7,11.1,0.6
E00120206,64.6,26.7,7.7,1,0
E00120207,43,35.5,15.7,3.3,2.5
E00120208,45.1,31,19,4.9,0
E00120209,48,36,13.6,2.4,0
E00120210,75.2,17.1,3.4,4.3,0
E00120211,75.2,17.1,4.3,3.4,0
E00120212,47.9,32.2,18.2,1.7,0
E00120213,50,26.2,16.7,7.1,0
E00120214,43.9,33.3,18.7,3.3,0.8
E00120215,58.5,25.2,13,2.4,0.8
E00120216,40.9,34.3,19,5.1,0.7
E00120217,52.5,28.7,15.6,3.3,0
E00120218,53.4,26.3,15.3,5.1,0
E00120219,43.4,41.9,12.4,2.3,0
E00120220,55.3,34.1,8.1,2.4,0
E00120221,62.1,27.6,6.9,3.4,0
E00120222,51.9,29.3,11.6,5.5,1.7
E00120224,71.8,25,2.4,0.8,0
E00120225,72.9,20.2,6.2,0.8,0
E00120226,69.2,23.8,4.6,2.3,0
E00120227,70.4,24.6,4.9,0,0
E00120228,70.1,26.9,3,0,0
E00120229,67.2,32,0.8,0,0
E00120231,71.3,20.5,7.4,0.8,0
E00120232,52,36.6,10.6,0.8,0
E00120233,61.8,25,9.7,2.1,1.4
E00120234,76.1,18.6,5.3,0,0
E00120235,57.7,30.1,9.2,3.1,0
E00120236,58.3,35.3,5.1,1.3,0
E00120237,72.1,22.5,5.4,0,0
E00120238,63.8,31.5,4.7,0,0
E00120239,68.9,23,6.6,0.8,0.8
E00120240,69.4,28.1,2.5,0,0
E00120241,58.9,33.6,7.5,0,0
E00120242,46.5,24,14.7,14.7,0
E00120243,75.5,19.2,5.3,0,0
E00120244,61.8,32.4,5.9,0,0
E00120245,50,40,8.5,1.5,0
E00120247,64.1,32,0.8,2.3,0.8
E00120248,54.1,24.8,19.3,1.8,0
E00120249,46.9,31,16.8,5.3,0
E00120250,55.2,33.6,7.5,3.7,0
E00120251,33.6,42.5,19.5,3.5,0.9
E00120252,67.6,24.3,6.1,2,0
E00120253,39,41.5,17.1,2.4,0
E00120254,68.8,22.9,8.3,0,0
E00120255,55.6,35.2,7.4,1.9,0
E00120256,62.2,24.3,9.2,4.3,0
E00120257,45.5,32.6,15.7,6.2,0
E00120258,50.7,31.3,16.4,0.7,0.7
E00120259,60.4,30.9,7.2,1.4,0
E00120260,52.8,34.5,10.6,2.1,0
E00120261,56,36.8,7.2,0,0
E00120262,55.7,23.7,15.3,5.3,0
E00120263,37.4,39.1,18.3,5.2,0
E00120264,70.7,25,2.9,1.4,0
E00120265,43.8,24.1,19.7,12.4,0
E00120266,30.4,42.8,18.8,8,0
E00120267,62.4,30,6.6,0.9,0
E00120268,38.2,43.8,15.7,2.2,0
E00120269,43.2,32.7,20.4,3.7,0
E00120270,58.3,28,12.1,1.5,0
E00120271,39.8,33.6,21.1,4.7,0.8
E00120272,61,33.8,5.1,0,0
E00120273,42,35.3,16,6.7,0
E00120274,42.6,38.8,16.3,2.3,0
E00120275,24.2,43.9,25.8,6.1,0
E00120276,63.3,30.9,5,0.7,0
E00120277,68,26.4,4.8,0.8,0
E00120278,63.2,30.9,5.9,0,0
E00120279,61.4,34.6,3.9,0,0
E00120280,64.3,31,4,0.8,0
E00120281,64,24.8,9.6,1.6,0
E00120283,68.3,28.1,3.6,0,0
E00120284,48.2,27.7,17,6.4,0.7
E00120285,70.5,24.1,2.7,2.7,0
E00120286,72.5,22.8,4.8,0,0
E00120287,70.3,24.2,5.5,0,0
E00120288,70.4,20,9.6,0,0
E00120289,81.3,18,0.8,0,0
E00120291,73.6,22.3,4.1,0,0
E00120292,69.8,27,3.2,0,0
E00120293,58.3,25.2,13.9,2.6,0
E00120294,75.2,19.3,5.5,0,0
E00120295,50.8,29.8,16.9,2.4,0
E00120296,43.6,35.9,12.8,7.7,0
E00120297,42.6,30.1,14,13.2,0
E00120298,50.8,31,10.3,7.1,0.8
E00120299,47.9,31.1,18.5,2.5,0
E00120300,63.4,30.5,6.1,0,0
E00120301,59.5,26.2,10.3,4,0
E00120302,52.1,30.3,16,1.7,0
E00120315,48.4,27,20.6,4,0
E00120318,56.4,36.5,5.8,1.3,0
E00120321,69.7,21.7,6.1,2.5,0
E00120323,66.4,27,5.9,0.7,0
E00120324,70,23.3,5,1.7,0
E00120325,74.4,22.3,3.3,0,0
E00120327,53.6,27.8,17.2,1.3,0
E00120328,68.5,28.3,3.1,0,0
E00120329,74.6,20.6,4,0.8,0
E00120330,75.4,18,6.6,0,0
E00120331,61.6,31.2,6.4,0.8,0
E00120332,57.6,32.6,7.6,2.3,0
E00120333,57.8,29.7,10.9,1.6,0
E00120334,69.8,25.4,4,0.8,0
E00120335,65.2,25,8.3,1.5,0
E00120336,69.7,24.6,5.7,0,0
E00120337,70.7,24.4,4.9,0,0
E00120339,61,28.5,9.8,0.8,0
E00120340,69,24.8,6.2,0,0
E00120343,61.8,32.5,5.7,0,0
E00120345,69.5,22,7.1,1.4,0
E00120346,63,30.4,3.9,2.8,0
E00120350,65.9,30.4,2.2,1.5,0
E00120351,74.4,23.2,0.8,0.8,0.8
