geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00120180,0,9.2,40.3,50.4
E00120181,1.8,1.8,42.3,54.1
E00120182,0,3,39.2,57.8
E00120183,18.9,17.7,38.3,25.1
E00120184,19.3,6.7,42,32
E00120185,9.8,45.9,24.1,20.3
E00120186,0,0.7,52.9,46.3
E00120187,4.7,14.2,37.8,43.3
E00120188,21.1,28.1,32.5,18.4
E00120189,6.2,13.2,39.5,41.1
E00120190,14,20.2,37.2,28.7
E00120192,25.6,62.6,8.7,3.1
E00120193,6.9,22.2,47.2,23.6
E00120194,17.2,24.8,47.6,10.3
E00120195,33.3,26.7,37,3
E00120196,2.7,27.3,42.7,27.3
E00120197,4.8,18.4,59.2,17.7
E00120198,35.1,23.1,36.6,5.2
E00120199,53,45.2,1.7,0
E00120200,12,8.8,47.2,32
E00120201,0.9,9.6,48.2,41.2
E00120202,2.9,21.6,32.2,43.3
E00120203,7.6,20.7,46.2,25.5
E00120204,9.9,18.2,40.4,31.5
E00120205,17.2,44.8,33.7,4.3
E00120206,10.7,12.2,36.2,40.8
E00120207,11.6,36.4,43.8,8.3
E00120208,10.5,44.8,32.2,12.6
E00120209,1.6,24,61.6,12.8
E00120210,7.6,37,32.8,22.7
E00120211,1.7,48.7,32.5,17.1
E00120212,0.8,22.3,57,19.8
E00120213,5.6,18.3,51.6,24.6
E00120214,26.2,27,34.4,12.3
E00120215,1.6,17.1,50.4,30.9
E00120216,28.7,19.1,38.2,14
E00120217,2.4,4.8,50.4,42.4
E00120218,5,14.3,52.9,27.7
E00120219,2.3,26.7,42.7,28.2
E00120220,11.4,12.2,39.8,36.6
E00120221,10.3,2.6,37.1,50
E00120222,18.2,25.4,34.3,22.1
E00120224,4,4.8,20.6,70.6
E00120225,0,3.1,14,82.9
E00120226,5.3,78,6.8,9.8
E00120227,4.9,48.6,26.8,19.7
E00120228,0.7,0.7,20.9,77.6
E00120229,0,1.6,44.4,54
E00120231,4,10.3,29.4,56.3
E00120232,22.6,22.6,16.9,37.9
E00120233,11.8,22.2,12.5,53.5
E00120234,8,42.6,30.9,18.6
E00120235,25.3,14.8,24.1,35.8
E00120236,19,29.4,19,32.7
E00120237,0,27.7,40.8,31.5
E00120238,2.4,34.1,19.5,43.9
E00120239,4.1,2.5,6.6,86.9
E00120240,0,6.6,42.1,51.2
E00120241,11.1,63.2,12.5,13.2
E00120242,30.7,34.6,18.9,15.7
E00120243,0,36.4,25.8,37.7
E00120244,12.7,32.4,28.4,26.5
E00120245,4.7,28.7,45.7,20.9
E00120247,0.8,7.1,26.8,65.4
E00120248,2.8,45,33,19.3
E00120249,14.8,28.7,41.7,14.8
E00120250,6,25.4,39.6,29.1
E00120251,26.1,10.8,36,27
E00120252,1.4,14.5,27.6,56.6
E00120253,17.1,14.6,38.2,30.1
E00120254,0,34.9,23.6,41.5
E00120255,1.9,25.2,26.2,46.7
E00120256,12.2,25,10.1,52.7
E00120257,13.1,31.8,29,26.1
E00120258,4.5,11.9,44.8,38.8
E00120259,3.6,13.1,38,45.3
E00120260,0,19.6,47.8,32.6
E00120261,1.6,8,32,58.4
E00120262,8.5,10.1,54.3,27.1
E00120263,20.7,34.2,31.5,13.5
E00120264,5,24.8,19.9,50.4
E00120265,44.2,5.8,39.9,10.1
E00120266,32.6,24.6,29.7,13
E00120267,19.1,39.5,19.1,22.3
E00120268,9.7,31.2,49.5,9.7
E00120269,6.8,29,53.7,10.5
E00120270,2.3,10.7,46.6,40.5
E00120271,17.3,45.7,19.7,17.3
E00120272,1.5,24.3,27.9,46.3
E00120273,32.5,24.2,37.5,5.8
E00120274,0,23.1,54.6,22.3
E00120275,32.6,35.6,26.5,5.3
E00120276,0.7,34.3,30,35
E00120277,0.8,5.6,46.8,46.8
E00120278,2.3,32.6,50,15.2
E00120279,0.8,24.4,26,48.8
E00120280,38.1,31.7,27,3.2
E00120281,17.3,9.4,16.5,56.7
E00120283,1.4,2.9,14.4,81.3
E00120284,28.8,34.5,18,18.7
E00120285,0.9,7.2,30.6,61.3
E00120286,0.6,48.2,33.1,18.1
E00120287,0,3.9,18.9,77.2
E00120288,0,9.7,45.2,45.2
E00120289,0,1.6,13.3,85.2
E00120291,0,2.5,40,57.5
E00120292,0,0.8,47.2,52
E00120293,17.9,17.1,46.2,18.8
E00120294,0,0.7,29,70.3
E00120295,4,21,60.5,14.5
E00120296,19.7,12.8,49.6,17.9
E00120297,17.8,33.3,39.3,9.6
E00120298,25.4,34.9,35.7,4
E00120299,2.5,21.2,53.4,22.9
E00120300,0.8,15.4,40.8,43.1
E00120301,13.6,11.2,44,31.2
E00120302,0.8,43.3,33.3,22.5
E00120315,0.8,25.8,46.9,26.6
E00120318,18.8,51.9,24.7,4.5
E00120321,8.5,34.7,26.6,30.2
E00120323,3.9,10.5,36.8,48.7
E00120324,0.8,6.7,29.2,63.3
E00120325,0,2.5,48.8,48.8
E00120327,33.1,25.7,34.5,6.8
E00120328,0,3.9,19.7,76.4
E00120329,0.8,13.5,26.2,59.5
E00120330,0,5.7,43.4,50.8
E00120331,0.8,6.5,40.3,52.4
E00120332,3.7,30.4,54.8,11.1
E00120333,8.8,27.2,40,24
E00120334,0,17.2,58.6,24.2
E00120335,16.8,51.9,15.3,16
E00120336,0,3.3,61,35.8
E00120337,0,6.5,72.6,21
E00120339,4.1,14,30.6,51.2
E00120340,0,1.8,28.3,69.9
E00120343,1.6,6.6,18,73.8
E00120345,7.1,15,33.6,44.3
E00120346,19.3,45.3,19.3,16
E00120350,0.7,12.6,14.8,71.9
E00120351,15.9,24.6,34.1,25.4
E00120353,27.4,45.2,25.2,2.2
E00120356,2,25.7,22.4,50
E00120357,6.1,38.9,26.7,28.2
