geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00120180,91.4,6.6,0.3,1.7
E00120181,91.5,5.7,0.9,1.9
E00120182,91.4,4,1.2,3.4
E00120183,95.6,2.1,1.6,0.7
E00120184,92.5,4.9,0.6,2
E00120185,92.4,4.8,1.7,1
E00120186,92.7,5,0.5,1.8
E00120187,94.1,3.6,1.2,1.2
E00120188,94.7,3.9,0.2,1.2
E00120189,93.5,4.1,1.5,0.9
E00120190,97.8,1.3,0.3,0.6
E00120192,99.1,0.7,0,0.2
E00120193,92.8,3.8,1.4,2
E00120194,94.4,4,0.9,0.6
E00120195,89.6,6.3,2.2,1.9
E00120196,94.7,3.6,0.8,0.8
E00120197,91.1,6.5,0.3,2.1
E00120198,93.9,2.6,1.9,1.6
E00120199,98.4,1.6,0,0
E00120200,94.4,3.8,1.2,0.6
E00120201,90.9,6.7,0.6,1.8
E00120202,92.7,4.3,2,1
E00120203,96.3,2.5,0.3,0.9
E00120204,93.2,3.7,1.2,1.9
E00120205,85.3,5.4,4.9,4.4
E00120206,93.6,3.8,1.4,1.2
E00120207,92.7,4.2,0.7,2.4
E00120208,92.6,2.1,2.1,3.3
E00120209,91.7,6.3,0.6,1.5
E00120210,94.8,3.7,1.1,0.4
E00120211,93.1,3.9,1.5,1.5
E00120212,87.3,5,3.3,4.3
E00120213,93.4,3.8,0.9,1.9
E00120214,89.2,5.4,1.8,3.6
E00120215,90.5,4.6,1.8,3
E00120216,89,5,3.2,2.8
E00120217,90.6,4.3,4,1.1
E00120218,91.1,2.6,2.6,3.8
E00120219,86.7,6.1,2,5.2
E00120220,85.2,10.3,0,4.5
E00120221,88.4,5.1,2.3,4.2
E00120222,92.9,2.9,1.8,2.4
E00120224,92.9,4.4,1.1,1.6
E00120225,90.2,7.1,1.5,1.2
E00120226,92.2,5.9,2,0
E00120227,91.3,5.5,0.6,2.6
E00120228,90.7,6.3,0,3
E00120229,95.2,2.8,0.3,1.7
E00120231,91.5,6.3,0.6,1.6
E00120232,92.8,4.8,1,1.4
E00120233,93.3,4.9,0.5,1.3
E00120234,93.7,4.4,0,2
E00120235,95.5,2.1,0,2.4
E00120236,95.7,3.1,0,1.1
E00120237,95.8,3.9,0,0.3
E00120238,92.4,4.2,2.3,1.1
E00120239,91.7,6.2,0.9,1.2
E00120240,94.8,3.3,0.9,0.9
E00120241,93.8,3.8,1.4,1
E00120242,94.4,3.8,0.8,1.1
