geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00120180,90,7.2,2.8
E00120181,91,4.8,4.2
E00120182,87.3,10.1,2.6
E00120183,82.4,12.9,4.7
E00120184,88.1,9.1,2.8
E00120185,77.9,17,5
E00120186,89.9,7.7,2.5
E00120187,83.1,7.2,9.7
E00120188,82.3,13,4.7
E00120189,87,9.6,3.4
E00120190,75.6,17.9,6.5
E00120192,67.8,23.6,8.6
E00120193,81.6,15.4,3
E00120194,74.9,20.6,4.5
E00120195,73.2,15.9,10.9
E00120196,83.3,13.5,3.2
E00120197,82.8,14.8,2.5
E00120198,66.2,25.4,8.5
E00120199,69.7,27.8,2.5
E00120200,85.6,8.4,6
E00120201,93.9,5.5,0.6
E00120202,83.9,8.9,7.2
E00120203,84.7,11.3,4
E00120204,85.4,8.7,5.9
E00120205,70.3,7.9,21.8
E00120206,86,11,3
E00120207,78.5,10.7,10.7
E00120208,74.3,12.6,13.1
E00120209,85.4,8,6.6
E00120210,86.9,8,5.2
E00120211,85.5,10.6,3.9
E00120212,82.4,9.8,7.8
E00120213,81.5,10.6,7.9
E00120214,84.6,7.5,7.9
E00120215,90.8,3.3,6
E00120216,78.2,9.1,12.7
E00120217,82.3,7.8,9.9
E00120218,82.3,8.1,9.6
E00120219,83.9,6.8,9.3
E00120220,84.7,9.8,5.5
E00120221,89.6,6.7,3.7
E00120222,78.7,12.3,9
E00120224,88.3,9.4,2.3
E00120225,94.6,3.3,2.1
E00120226,60.4,33.3,6.3
E00120227,76.1,14.7,9.2
E00120228,94.8,4.4,0.8
E00120229,90.5,7.6,1.9
E00120231,88.6,6.1,5.2
E00120232,81.2,11.5,7.3
E00120233,88.7,7.9,3.3
E00120234,82.7,14,3.3
E00120235,68.8,27,4.2
E00120236,78.2,18.3,3.4
E00120237,87.6,8.7,3.8
E00120238,85.5,12.4,2.2
E00120239,94.9,3.9,1.2
E00120240,90,7.4,2.6
E00120241,70.8,18.2,11
E00120242,78.6,9.2,12.2
E00120243,86.8,7.1,6.1
E00120244,88.8,7.1,4
E00120245,87.9,2,10.1
E00120247,89.2,5.6,5.1
E00120248,86.8,6.6,6.6
E00120249,77.8,8.3,13.9
E00120250,85.2,7.4,7.4
E00120251,77.7,5.3,17
E00120252,90.6,6.9,2.6
E00120253,74,16.9,9.1
E00120254,84.5,11.5,4
E00120255,82.4,8.4,9.2
E00120256,85.9,7.6,6.5
E00120257,83,4,13
E00120258,82.2,7.3,10.4
E00120259,85.8,9.7,4.6
E00120260,78.6,15.8,5.6
E00120261,88.9,7.8,3.3
E00120262,77.1,11.9,11
E00120263,72.6,16.4,11
E00120264,90.3,8.1,1.7
E00120265,81.3,8.2,10.5
E00120266,74.8,8.4,16.8
E00120267,71.6,23.3,5.1
E00120268,78.3,9.1,12.6
E00120269,73.1,11.8,15
E00120270,89.2,6.4,4.4
E00120271,75.8,9.8,14.4
E00120272,83.2,13.5,3.2
E00120273,80.7,11.3,8
E00120274,82,9.8,8.2
E00120275,75.6,10.1,14.3
E00120276,83.4,12.5,4.1
E00120277,85.8,6.8,7.4
E00120278,82.9,12.1,5.1
E00120279,82.9,14,3.1
E00120280,81.4,15.9,2.7
E00120281,86.3,6.9,6.9
E00120283,93.8,3.7,2.5
E00120284,88,6.5,5.4
E00120285,89.4,6.1,4.6
E00120286,86.3,10.1,3.6
E00120287,91.4,6,2.6
E00120288,92.8,3.1,4.2
E00120289,96.4,2.4,1.2
E00120291,88.5,8.9,2.5
E00120292,91,5.9,3.1
E00120293,81,7.5,11.5
E00120294,81.9,6.3,11.9
E00120295,81.7,7.2,11.1
E00120296,78.7,8.9,12.5
E00120297,79.4,5.4,15.2
E00120298,78.6,10.1,11.3
E00120299,83.5,5.5,11
E00120300,87.4,9,3.6
E00120301,86,6.7,7.3
E00120302,78,6.6,15.4
E00120315,81.5,3.2,15.2
E00120318,82.6,11.6,5.8
E00120321,90.8,5.3,3.9
E00120323,90.2,6.1,3.7
E00120324,92.7,1.7,5.6
E00120325,85.7,9.9,4.5
E00120327,81.1,8.1,10.7
E00120328,92.3,3.7,4
E00120329,92.7,3.6,3.6
E00120330,90.3,6.1,3.6
E00120331,92.4,2.4,5.2
E00120332,81.5,9.1,9.4
E00120333,86,6.5,7.5
E00120334,88.9,7.8,3.3
E00120335,88.5,8.2,3.3
E00120336,87.8,5.9,6.3
E00120337,86.3,8.1,5.7
E00120339,94.6,2.4,3
E00120340,91,4.3,4.7
E00120343,93.8,3.5,2.8
E00120345,88.9,8.2,2.9
E00120346,75.8,19.1,5.1
E00120350,89.9,7.5,2.6
E00120351,84.9,13.4,1.8
E00120353,77.5,17.3,5.2
E00120356,86,10.8,3.3
E00120357,85.8,10.4,3.9
E00120358,92.3,4.4,3.2
E00120359,89.6,6.1,4.4
E00120361,93,4.4,2.6
E00120362,73.4,9.9,16.7
E00120383,80.3,7.7,12
E00120384,78.5,12.6,8.9
E00120385,81.1,9.3,9.6
E00120386,80.3,10.4,9.3
E00120387,68.4,18.7,12.8
E00120394,90.9,6.3,2.8
E00120395,88.4,6.5,5.1
E00120396,79.6,14.8,5.6
E00120397,84.8,8.4,6.9
E00120398,64.1,13.5,22.4
E00120399,87.1,4.9,8
E00120400,87.9,7,5.1
E00120401,89,8.2,2.7
E00120402,72.7,18.1,9.3
E00120403,91.8,6.5,1.8
E00120404,89.1,5.3,5.5
E00120405,92.8,2.9,4.3
E00120406,68,26.5,5.5
E00120407,90,5.5,4.4
E00120408,91.8,5.2,2.9
E00120410,77.7,12.1,10.1
E00120411,67.6,24.1,8.3
E00120412,77.5,17.2,5.3
E00120413,83.9,9.6,6.6
E00120414,76.8,8.6,14.6
E00120415,83.1,11.3,5.5
E00120416,91.6,5,3.4
E00120417,82.1,14.8,3.1
E00120418,92.9,4.6,2.4
E00120419,84.6,10.7,4.7
E00120420,85.6,12,2.4
E00120421,73.1,13.1,13.8
E00120422,86.3,8.5,5.2
E00120423,87.1,9.1,3.8
E00120424,81.7,9.4,8.9
E00120425,93.6,4.9,1.5
E00120426,81.6,9.5,9
E00120427,90.8,8.5,0.8
E00120428,83.7,12.6,3.7
E00120429,91.2,4.4,4.4
E00120430,79.4,16.2,4.4
E00120431,94.3,4.6,1.1
E00120432,89.4,4.2,6.4
E00120433,88.6,5.1,6.3
E00120434,91.6,6.7,1.7
E00120454,88.5,7.2,4.3
E00120476,84.3,11.9,3.9
E00120477,71.4,25,3.6
E00120478,76,20.6,3.3
E00120479,69.1,20.5,10.4
E00120480,77.4,12.5,10.2
E00120481,72.8,23.1,4.1
E00120482,74.8,16.2,9
E00120483,60.9,34.9,4.3
E00120484,74.4,18.4,7.2
E00120485,74.8,22.7,2.5
E00120486,71.6,17.5,10.9
E00120488,81.3,15.6,3.1
E00120489,71.5,18,10.5
E00120490,80.7,16.4,2.9
E00120491,78.2,18.6,3.1
E00120492,74.2,21.5,4.3
E00120493,74.4,22.9,2.7
E00120494,81.4,11.9,6.7
E00120495,84.9,11.2,3.8
E00120497,75,15.8,9.2
E00120498,87.6,8.6,3.8
E00120499,88.7,8.9,2.5
E00120500,87.8,7.5,4.7
E00120501,77,19.6,3.4
E00120522,89.1,7.6,3.3
E00120523,95.4,3.3,1.4
E00120524,83.9,3.8,12.3
E00120525,90.7,4.3,5.1
E00120526,90.7,4.4,4.9
E00120527,79.5,15.1,5.5
E00120528,90.4,4.8,4.8
E00120529,81.8,14.4,3.8
E00120530,78.9,9.4,11.7
E00120531,79.7,13.7,6.6
E00120532,85.8,10.6,3.6
E00120533,85.8,6.3,8
E00120534,84.3,9,6.7
E00120535,76.6,3.6,19.8
E00120536,86.2,6.1,7.7
E00120537,76.8,5.6,17.6
E00120538,87.1,6.5,6.5
E00120539,78.9,17.8,3.3
E00120540,78.6,9.3,12.1
E00120541,90,7,3
E00120542,87.2,8.2,4.6
E00120543,85.5,11,3.6
E00120544,83.4,11.2,5.4
E00120545,77.8,17.8,4.3
E00120546,74.1,17.1,8.8
E00120547,82.8,7.4,9.8
E00120548,75.8,10.6,13.6
E00120549,76.2,16.1,7.7
E00120550,65.2,14.9,19.9
E00120551,72.2,15.2,12.6
E00120552,79.5,5.8,14.6
E00120553,80.2,13.6,6.1
E00120554,80.2,7.8,12
E00120555,70.1,12.8,17.2
E00120556,76.4,12.4,11.2
E00120557,75.2,12.8,12.1
E00120558,82.7,7.8,9.5
E00120559,79.5,11.5,9
E00120560,77.3,17.2,5.5
E00120561,77.3,19,3.7
E00120563,73.4,23.6,3
E00120564,91.6,6.6,1.8
E00120565,90.9,4,5.1
E00120566,86.3,10.1,3.6
E00120567,83.6,14.2,2.2
E00120568,79.2,17.7,3.1
E00120578,88.8,7.5,3.8
E00120580,83,8.1,8.9
E00120581,93.7,4.8,1.5
E00120582,88.7,8.2,3.1
E00120583,87.3,7.3,5.5
E00120584,86.9,1.9,11.1
E00120585,89.6,5.2,5.2
E00120586,78,9.3,12.7
E00120587,83.1,5.6,11.2
E00120588,93.3,1.8,4.8
E00120589,90.9,4.9,4.3
E00120590,74.5,7.4,18.1
E00120591,81.3,7.5,11.3
E00120592,71.2,12.6,16.2
E00120593,93.4,2.4,4.2
E00120594,93.7,2.7,3.7
E00120595,90.3,5.2,4.6
E00120596,88.2,4.5,7.3
E00120597,90,3.8,6.3
E00120598,90,5.4,4.6
E00120599,92.8,5.4,1.8
E00120600,86.5,3.8,9.8
E00120601,85.8,8.4,5.9
E00120602,88.4,5.3,6.3
E00121397,86.4,6.8,6.8
E00121401,94.4,3.4,2.2
E00121414,85.8,4.2,10
E00121415,74.7,12.5,12.8
E00121416,77.8,6.8,15.4
E00121417,80.8,7.8,11.3
E00121418,78,8.7,13.3
E00121419,74.1,5,20.9
E00121420,81.8,6.8,11.4
E00121421,83.1,10.1,6.8
E00121422,83.5,8.8,7.7
E00121424,82.7,8,9.2
E00121425,83.2,8.6,8.2
E00121428,88.7,2.4,8.8
E00121429,79.7,14.4,5.9
E00121431,81.5,10.4,8.1
E00121432,75.4,14.4,10.2
E00121433,78.8,9,12.2
E00121434,69.9,18.3,11.8
E00121435,83.1,10,6.9
E00121436,83.3,7.5,9.2
E00121438,82.9,4.4,12.7
E00121439,87.2,6.5,6.3
E00121440,81.4,6.8,11.9
E00121441,85.2,6.3,8.5
E00121442,78.3,6.9,14.8
E00121443,85.3,8.7,6
E00121444,90.6,6.7,2.7
E00121445,88.8,5.8,5.4
E00121446,84.4,9.1,6.5
E00121447,93.1,4.6,2.3
E00121448,83.2,5.7,11.1
E00121449,86.4,9.3,4.2
E00121450,86.7,5.1,8.2
E00121451,82.2,7.3,10.5
E00121452,71.6,10.7,17.7
E00121453,81.5,7.7,10.8
E00121454,83.8,9.4,6.8
E00121455,68.9,3.3,27.9
E00121456,94.2,3.6,2.2
E00121457,93.5,3.9,2.6
E00121458,61.7,20.2,18.2
E00121459,64.3,28.4,7.3
E00121460,58,30.1,11.9
E00121461,42.8,54.1,3.1
E00121462,48.4,37.2,14.5
E00121463,63.9,24.9,11.1
E00121464,54.5,35.6,9.9
E00121465,65.7,19.8,14.5
E00121466,59.6,26.8,13.7
E00121467,59.8,29.8,10.4
E00121468,59.6,27.1,13.3
E00121469,67.8,21.3,10.9
E00121470,53.5,36.4,10.1
E00121471,54.6,37.6,7.8
E00121472,60.3,29,10.7
E00121473,67.8,26.2,6
E00121474,62.4,29.1,8.5
E00121475,59.6,10.6,29.8
E00121476,61.5,25.7,12.8
E00121477,60.5,25.5,14.1
E00121478,42.6,49.8,7.5
E00121479,50.8,30,19.2
E00121483,82.4,8.2,9.4
E00121484,90.8,6.4,2.7
E00121485,47,36.1,16.9
E00121486,66.4,29.3,4.3
E00121487,54.2,27.5,18.3
