geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
W00006029,86,6.3,2.3,5.3
W00006030,88.4,4.9,2.6,4.1
W00006031,89.2,4.1,2.4,4.4
W00006032,86.9,5.2,2.7,5.2
W00006033,88.9,4,4,3.1
W00006034,89.1,2.5,3.8,4.6
W00006035,83.3,6.6,7,3.1
W00006036,87,7.6,0.4,5
W00006037,93.8,3.3,0.7,2.2
W00006038,89.2,4.8,2,4
W00006039,86.3,4,4,5.8
W00006046,87.2,3.8,3.8,5.1
W00006047,93.7,2.5,0.8,3
W00006048,84.2,8.5,2.6,4.7
W00006049,89.1,5.5,1.6,3.9
W00006142,91.8,3.6,1.4,3.2
W00006143,87.3,6.5,2.3,3.9
W00006144,91.5,4.6,1.4,2.5
W00006145,88.3,5.3,2.1,4.3
W00006148,86.5,3.6,3.6,6.2
W00006149,88.3,3.7,2.8,5.2
W00006220,90,1.4,3.2,5.3
W00006221,87.7,2.5,1.9,7.8
W00006222,89.4,3,2.5,5.1
W00006223,92,2.7,2.3,3
W00006224,90.4,1.8,3.1,4.8
W00006225,86.2,6.7,1.3,5.9
W00006226,88.3,2.6,4.9,4.3
W00006227,88.3,3.4,3.4,4.8
W00006229,91.7,1.5,4.4,2.5
W00006721,90.3,6.3,1.7,1.7
W00006725,87.4,6.9,3.3,2.4
W00006726,88,5.2,1.6,5.2
W00006756,87.5,5,2.8,4.7
W00006757,85.8,4.6,2.9,6.7
W00006758,82.9,4.9,5.7,6.5
W00006759,86.6,4.9,4.1,4.5
W00006760,88.1,5.1,3.5,3.2
W00006761,89.2,3.2,5.6,2
W00006762,87.3,3.7,3.4,5.6
W00006763,87,5.2,3,4.8
W00006765,83.3,7,3,6.7
W00006766,86.2,2.8,3.7,7.3
W00006832,91.9,1.7,3.4,3
W00006833,90.6,6.3,0.5,2.6
W00006838,88.8,4.3,2.3,4.6
W00006911,81.6,10.9,3.5,3.9
W00006912,87.6,6,3.3,3
W00006913,85.4,3.2,2.8,8.5
W00006914,85.3,5.2,2.6,6.9
W00006915,87.7,7,2.1,3.2
W00006916,87.3,3.7,2,7
W00006917,87.3,5.4,2.7,4.6
W00006918,84.4,5.2,2.9,7.5
W00006919,86.4,4.8,3.1,5.8
W00006920,90.7,3.7,3,2.6
W00006921,89.7,2.7,5.8,1.7
W00006922,90.6,3.6,2.3,3.6
W00006923,88,3.4,4.1,4.5
