geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00006029,16,45.2,7.2,28.1,3.4
W00006030,20.9,45.2,5.7,27.8,0.4
W00006031,22.3,48.1,3.8,24.2,1.5
W00006032,14.6,40.2,4.9,37.2,3
W00006033,25.1,40.7,7,25.1,2
W00006034,28.9,44.2,6.6,19.8,0.5
W00006035,29.6,39.9,5.2,22.3,3
W00006036,25.4,41.1,7.1,22.3,4
W00006037,28.2,48.3,4.2,19.3,0
W00006038,28.8,44.2,5.6,19.1,2.3
W00006039,27.3,47.7,5.1,16.2,3.7
W00006046,26.2,46.5,5,16.3,5.9
W00006047,37.6,34,6.1,18.3,4.1
W00006048,29,35.2,3.3,30,2.4
W00006049,21.2,36.7,5.8,35.8,0.4
W00006142,20.3,53.2,5.9,18.9,1.8
W00006143,15.6,46.1,5.7,32.3,0.4
W00006144,25,43,5.3,24.6,2
W00006145,18.2,46,7.7,27.2,0.9
W00006148,23.4,37.2,8.7,30.7,0
W00006149,17.6,46.4,6.5,27.7,1.8
W00006220,43,38.7,3,12.6,2.6
W00006221,45.2,39.6,2.5,11.3,1.4
W00006222,27.8,38.8,5.7,23.9,3.8
W00006223,27,44.2,6.9,18,3.9
W00006224,42.5,36,3.5,15.5,2.5
W00006225,33,37,6,21,3
W00006226,33.6,41.8,5.1,15.2,4.3
W00006227,31,38.3,4.8,23.4,2.4
W00006229,47.6,40.2,3,8.5,0.6
W00006721,12.2,47.3,2.3,36.3,1.9
W00006725,11.8,45.7,4.2,37.3,1.1
W00006726,17.8,42.7,4.6,32,2.8
W00006756,24.8,41.4,5.6,25.6,2.6
W00006757,31.6,45.1,4.4,17,1.9
W00006758,35.5,40.9,6.9,14.3,2.5
W00006759,26,42.3,3.8,24,3.8
W00006760,25.3,42.1,7.4,23.2,2.1
W00006761,24.3,39.8,7.3,26.7,1.9
W00006762,21.7,48.6,4.7,22.8,2.2
W00006763,27.9,42.5,6.4,20.2,3
W00006765,23.1,42.3,4.9,27.5,2.2
W00006766,44.5,30.5,3,22,0
W00006832,31.7,41.7,3.5,21.6,1.5
W00006833,20.4,46.1,3.6,26.3,3.6
W00006838,29.7,44.2,6.3,17.8,1.9
W00006911,16.9,45.9,6.2,27.7,3.3
W00006912,26.5,38.1,5,28.1,2.3
W00006913,17.1,46.5,7,27.2,2.2
W00006914,21,33.8,8.7,32.9,3.7
W00006915,8.7,44.7,4.2,41.2,1.3
W00006916,35.2,40.3,6.5,16.4,1.7
W00006917,24,42.4,5.6,25.5,2.4
W00006918,30,43.9,4.3,18.2,3.6
W00006919,27.3,40.5,5.8,23.1,3.3
W00006920,20.3,47.8,8.2,21.1,2.6
W00006921,21.6,42.1,5,26.3,5
W00006922,22,44.7,6.4,25,1.9
W00006923,27.4,38.2,3.3,27.4,3.7
W00006924,28,43.9,6.6,20.4,1
W00006925,32.8,42.4,5.3,16.8,2.7
W00006926,32.2,44.2,5.2,13.7,4.7
W00006927,17.8,44.2,8.6,27.7,1.7
W00006928,11.2,37.8,5.6,43.4,2
W00006929,25.5,38.7,5.8,25.9,4.1
W00006930,40.7,40.1,3.8,14.8,0.5
W00006943,45.4,30.4,4.6,14.9,4.6
W00006944,19.4,41.3,5.4,31.9,2
W00006945,33.3,47.8,4.8,11.1,2.9
W00006946,34.6,42.1,5.3,15.8,2.3
W00006947,34,40.5,7.5,15,3
W00006948,30.5,44.9,7,14.8,2.9
W00006949,24,42.4,6.5,25.8,1.2
W00006950,33,44.3,3.9,15.2,3.5
W00006951,29,44.8,4.3,20.4,1.4
W00006952,35.7,41.1,5.8,14.9,2.5
W00006953,26,49,4.4,18.6,2
W00006954,35.3,40.8,4.3,17.3,2.4
W00006992,23.9,44.3,5.7,23.5,2.6
W00006993,25.4,41.4,5.8,25.7,1.8
W00006994,21.8,39.4,6,31.6,1.2
W00006995,17.8,41.7,7,32.1,1.5
W00006996,24.9,45.1,6.7,21.2,2.1
W00006997,24.4,45.5,4.5,24,1.6
W00006998,36.8,41.5,5.2,13.2,3.3
W00006999,34.6,37.9,5.4,16.7,5.4
W00007000,39.6,36.5,3.6,16.7,3.6
W00007001,27.8,43.9,3,22.7,2.5
W00007002,26.4,48.8,5.7,16.7,2.4
W00007003,34.7,39,6.4,18.3,1.6
W00007004,23.4,47.7,7.3,19.3,2.3
W00007005,21.5,48.1,4.2,24.1,2.1
W00007006,32.7,37.9,8.4,18.7,2.3
W00007007,20.2,43.5,6.3,27.3,2.8
W00007008,24.6,45.2,7.3,20.6,2.4
W00007009,27.8,38.9,6.8,23.1,3.4
W00007010,36,35,4.7,19.2,5.1
W00007011,31.9,44.4,5.2,14.7,3.9
W00007012,25.6,48.3,4.3,18,3.8
W00007013,20.9,47.8,3.6,24.5,3.2
W00007014,37.1,48.7,4.6,9.6,0
W00007015,24.1,44.6,5.9,21.8,3.6
W00007016,26.5,39.9,5.8,25.1,2.7
W00007017,33.2,44.4,4.6,16.3,1.5
W00007018,26.8,33.8,7.4,29,3
W00007019,37.3,39.7,7.1,13.9,2
W00007020,19.8,47.1,5,24.4,3.7
W00007055,10.4,38.2,6.1,41,4.3
W00007056,28.6,41.7,5.4,21.2,3.1
W00007057,17.2,42.5,3.4,35.6,1.1
W00007058,21.8,42.7,11.5,21.8,2.3
W00007059,43.4,38.2,5.7,9.9,2.8
W00007060,29.1,41.3,4.5,21.6,3.5
W00007061,27.1,46.7,2.8,21.5,1.9
W00007062,16.9,40.2,5.1,37.4,0.4
W00007063,27.2,37.8,4.3,26.4,4.3
W00007064,23.4,45.5,4.3,26.8,0
W00007065,15.4,51.4,5.8,24,3.4
W00007066,23.5,43.5,6.2,23.1,3.8
W00007067,12.9,46.6,2.9,36.4,1.2
W00007068,16,48.4,5.3,27.9,2.5
W00007069,17.1,41.6,6.2,30.4,4.7
W00007070,12.7,38.1,3.5,43.1,2.7
W00007071,28.4,36.5,7.6,25.4,2
W00007072,26.6,37.6,6.4,25.2,4.1
W00007073,25.9,37.2,4.4,29.7,2.7
W00007074,27.5,42.7,5.5,19.3,5
W00007075,30.5,39.3,6.3,21,2.9
W00007076,31.4,41.2,7.1,18,2.4
W00007077,20.4,40.7,5.8,31,2.2
W00007078,21.6,42.8,4.1,29.3,2.3
W00007079,22.7,40.5,4.5,28.5,3.9
W00007080,25.1,49.8,4.9,16.7,3.4
W00007081,16.3,40.5,8.4,29.1,5.7
W00007082,19.2,42.1,6.7,27.5,4.6
W00007083,29.5,46.8,4.7,17.6,1.4
W00007084,40.2,36.4,5.6,15.4,2.3
W00007085,32.7,40.2,9.8,16.8,0.5
W00007086,35.3,41.7,5.9,14.2,2.9
W00007087,36.4,39.2,6,14.3,4.1
W00007088,32.1,43.5,4.1,17.7,2.6
