geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
W00006029,9.8,40.9,36.4,12.9
W00006030,9.5,51.7,27.6,11.2
W00006031,17.5,43.1,29.2,10.2
W00006032,7.7,34.6,40.4,17.3
W00006033,20.5,54.5,22.3,2.7
W00006034,43.9,37.4,16.3,2.4
W00006035,21.1,48,22,8.9
W00006036,14.3,42,35.3,8.4
W00006037,27.4,50,19.9,2.7
W00006038,19.7,52,22,6.3
W00006039,18,46.8,24.3,10.8
W00006046,20.2,45.2,25,9.6
W00006047,30.2,45.7,15.5,8.6
W00006048,26.2,45.9,15.6,12.3
W00006049,10,43.3,32.5,14.2
W00006142,19.2,50.4,24.8,5.6
W00006143,6.7,36.3,37,20
W00006144,23.9,44.4,23.9,7.7
W00006145,14.3,46.6,30.4,8.7
W00006148,25.8,46.2,18.9,9.1
W00006149,11.2,54.5,26.6,7.7
W00006220,33.8,45.6,11.8,8.8
W00006221,33.3,42.3,20.5,3.8
W00006222,31.9,29.2,28.3,10.6
W00006223,16.8,45.6,28.8,8.8
W00006224,41.3,38.8,16.5,3.3
W00006225,22.6,48.7,21.7,7
W00006226,30.3,46.9,15.2,7.6
W00006227,23.6,40.2,24.4,11.8
W00006229,55.9,33.9,6.8,3.4
W00006721,2.9,39.7,41.9,15.4
W00006725,2.4,33.3,48.5,15.8
W00006726,12,28.6,38.3,21.1
W00006756,16,45.8,26.4,11.8
W00006757,28.8,46.6,14.4,10.2
W00006758,30.5,42.4,22,5.1
W00006759,25.6,38.5,30.8,5.1
W00006760,11,47.4,27.3,14.3
W00006761,14.9,43,31.6,10.5
W00006762,8.3,43.9,34.8,12.9
W00006763,19.2,48,23.2,9.6
W00006765,8.2,37,41.1,13.7
W00006766,43.1,35.8,17.9,3.3
W00006832,26.7,54.2,15,4.2
W00006833,26,43.8,24,6.3
W00006838,30.7,42,18.7,8.7
W00006911,10.6,38.2,35.8,15.4
W00006912,15.4,40.8,30,13.8
W00006913,10.1,51.9,31.8,6.2
W00006914,8.6,42.2,42.2,6.9
W00006915,5.4,29.1,42.6,23
W00006916,23.5,41.7,20.5,14.4
W00006917,21.8,28.5,38.2,11.5
W00006918,15.9,44.2,29.7,10.1
W00006919,21.8,37.9,31.5,8.9
W00006920,25.6,43.6,23.3,7.5
W00006921,18.5,41.1,30.6,9.7
W00006922,16.4,43.6,30,10
W00006923,24.8,48.1,20.3,6.8
W00006924,16.4,35.7,40,7.9
W00006925,22.7,48.7,23.3,5.3
W00006926,28.3,51.7,13.8,6.2
W00006927,14.2,40.5,31.8,13.5
W00006928,0,24.5,48.4,27
W00006929,17.2,52.4,19.3,11
W00006930,37.7,49.1,11.3,1.9
W00006943,39.7,42.2,12.9,5.2
