geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00071777,28.7,38.2,23.5,9.6,0
E00071778,30.6,34.7,20.7,14,0
E00071779,31.8,35.7,27.1,5.4,0
E00071785,25.8,37.9,28,7.6,0.8
E00071786,23.9,32.4,33.8,8.5,1.4
E00071787,21.1,40.7,28.5,8.9,0.8
E00071808,30.7,31.5,20.5,17.3,0
E00071811,36.8,30.1,24.3,8.1,0.7
E00071812,30.8,34.6,23.8,10.8,0
E00071813,27.7,35.7,25.9,10.7,0
E00071814,28.6,38.7,19.3,11.8,1.7
E00071815,32.5,38.2,20.4,8.9,0
E00071816,24.2,35.6,25.8,14.4,0
E00071817,32.6,34.8,24.6,7.2,0.7
E00071818,34.5,39.6,19.4,6.5,0
E00071827,7.7,40,40,12.3,0
E00071828,17.9,35.1,32.8,14.2,0
E00071829,36.9,27.7,30.5,5,0
E00071836,40.2,33.3,16.7,9.1,0.8
E00071840,27.5,40,24.2,8.3,0
E00071841,43.4,45.1,8.8,2.7,0
E00071842,43.6,41.6,10.9,4,0
E00071843,16.9,45.8,34.9,2.4,0
E00071844,36.1,35.3,21,7.6,0
E00071845,41.1,34.2,17.1,7.5,0
E00071846,31.6,37.9,20,9.5,1.1
E00071859,39.2,32.8,20.8,7.2,0
E00071860,38.4,31.2,25.6,4.8,0
E00071861,25.9,32.8,31.9,9.5,0
E00071862,25,51,19.2,4.8,0
E00071863,25.6,44.8,19.2,9.6,0.8
E00071864,35,33.3,17.9,13.7,0
E00071865,37.2,35.4,20.4,7.1,0
E00071866,29,39.9,18.7,11.4,1
E00071867,36.2,36.9,17.7,9.2,0
E00071868,39,33.8,21.3,5.9,0
E00071869,24.2,37.5,25,12.5,0.8
E00071870,34.5,32.8,18.5,14.3,0
E00071871,35.6,28.9,27.8,7.8,0
E00071872,44.7,28.9,19.3,6.1,0.9
E00071873,56.5,31.5,10.5,0.8,0.8
E00071874,44.4,35.2,13.9,6.5,0
E00071875,33.8,32.3,25.4,7.7,0.8
E00071876,55.6,29.8,13.7,0.8,0
E00071877,45.6,32,14.4,7.2,0.8
E00071878,49.6,33.6,16,0.8,0
E00071879,37.8,38.7,16,7.6,0
E00071880,41.1,35.7,22.3,0.9,0
E00071881,35.7,38,20.9,5.4,0
E00071882,51.4,30.4,16.7,1.4,0
E00071883,34.6,40.9,19.7,4.7,0
E00071884,25.4,37.3,27.6,9.7,0
E00071885,43.1,36.9,16.2,3.8,0
E00071886,42.7,29.3,20.7,6.7,0.6
E00071887,37.5,47.7,13.3,1.6,0
E00071888,45,38.5,13.8,2.8,0
E00071889,38.3,39.1,18,3,1.5
E00071890,34.1,35.7,20.6,9.5,0
E00071891,43.5,45.2,10.5,0.8,0
E00071892,50.5,33.3,13.3,2.9,0
E00071893,36.6,35.2,20,7.6,0.7
E00071894,28,33.5,23,15.1,0.4
E00071895,31.8,30.3,25.8,12.1,0
E00071896,28.9,29.8,30.6,10.7,0
E00071897,35.3,38.8,19,6,0.9
E00071898,31.6,34.6,23.5,10.3,0
E00072063,29.2,42.5,20,8.3,0
E00072064,31.7,40.8,20.8,5.8,0.8
E00072065,34.1,40.7,21.1,4.1,0
E00072066,52,31.8,13,3.1,0
E00072067,38.6,38.6,19.7,3.1,0
E00072068,40.6,39.2,16.1,2.8,1.4
E00072069,39.7,40.4,12.8,7.1,0
E00072070,35.1,36.8,20.2,7.9,0
E00072071,46.5,36.2,14.2,2.4,0.8
E00072072,38.5,35.8,20.2,5.5,0
E00072073,45.3,36.7,14.1,3.9,0
E00072074,45.5,37.2,12.2,5.1,0
E00072075,44.2,37.4,16.3,2,0
E00072076,37.2,42.1,17.4,3.3,0
E00072077,40.5,38.7,16.2,4.5,0
E00072078,22,40.4,26.6,10.1,0.9
E00072079,31.7,40.5,20.6,7.1,0
E00072080,26.1,36.1,26.9,10.9,0
E00072081,32.8,37.1,16.4,11.2,2.6
E00072082,45.8,39.6,12.5,2.1,0
E00072083,17.2,42.6,26.2,13.9,0
E00072084,38.5,32.3,22.3,6.9,0
E00072085,27.2,38.6,24.6,9.6,0
E00072086,39.4,44.1,15.7,0.8,0
E00072087,32.6,33.3,24.3,8.3,1.4
E00072088,30.7,39.5,20.2,9.6,0
E00072089,15.7,37.2,37.2,9.9,0
E00072090,37.3,43.3,14.9,4.5,0
E00072091,40.4,30.3,22.9,6.4,0
E00072092,41.5,35.4,20,3.1,0
E00072093,32.6,37.2,22.1,7.6,0.6
E00072094,41.4,32.8,21.1,4.7,0
E00072095,50.7,30.6,15.7,3,0
E00072096,34.1,45.5,14.6,4.9,0.8
E00072097,49.5,36,9.9,4.5,0
E00072098,45.2,30.4,19.1,5.2,0
E00072099,39.7,41.4,15.5,3.4,0
E00072100,46.5,36.4,12.4,4.7,0
E00072101,46.8,24.5,24.5,3.2,1.1
E00072102,34.6,40.2,22.8,2.4,0
E00072103,43.3,30.9,19.6,6.2,0
E00072104,27.7,38.5,23.8,9.2,0.8
E00072105,29.6,43.5,19.1,7,0.9
E00072106,33.1,39.7,17.4,9.9,0
E00072110,34.8,48.7,10.4,6.1,0
E00072112,32.5,40.7,22.8,4.1,0
E00072114,37.5,39.7,19.1,3.7,0
E00072117,35.7,36.5,25.4,2.4,0
E00072118,35.5,43.6,14.5,6.4,0
E00072120,35.4,46.9,14.6,3.1,0
E00072121,42.1,38,18.2,1.7,0
E00072122,45.6,43.2,10.4,0.8,0
E00072123,34.9,44.4,19,1.6,0
E00072138,50.3,27.8,15.9,6,0
E00072139,53.3,31.1,13.1,2.5,0
E00072140,46.3,32.2,15.7,5.8,0
E00072141,62.7,28.2,6.4,2.7,0
E00072142,50.4,38,9.9,0.8,0.8
E00072143,55.7,32.8,8.2,3.3,0
E00072144,61.2,29.5,8.5,0.8,0
E00072145,52.6,30.7,13.9,2.9,0
E00072146,46.5,38.6,11,3.9,0
E00072147,58.1,24.8,16.3,0.8,0
E00072148,36.7,42.7,16,4.7,0
E00072149,48.3,33.3,14.2,4.2,0
E00072150,40,39.2,14.6,6.2,0
E00072155,65.8,26.3,7,0.9,0
E00072156,56.6,27.9,11.6,3.9,0
E00072157,44.4,34.7,16.1,4.8,0
E00072158,43,35.5,17.8,2.8,0.9
E00072159,60.1,30.1,8.4,1.4,0
E00072160,41.8,36.1,19.7,2.5,0
E00072161,56.7,32.3,9.4,1.6,0
E00072162,47,31.8,16.6,4.6,0
E00072163,53.2,31.5,10.5,4.8,0
E00072164,28.7,46.1,18,7.3,0
E00072165,56.5,33.3,9.4,0.7,0
E00072166,50.8,33.7,13.3,2.2,0
E00072167,43.6,39.4,11.7,5.3,0
E00072168,63.3,24.1,11.4,1.3,0
E00072169,50.9,32.1,16.1,0.9,0
E00072170,54.7,35,7.3,2.9,0
E00072171,26.9,31.5,35.2,6.5,0
E00072172,47.6,42.7,8.1,1.6,0
E00072173,56.8,28.8,12.2,2.2,0
E00072174,44.8,37.9,14.7,2.6,0
E00072175,48.4,35.9,13.3,2.3,0
E00072176,48.9,21.3,24.5,5.3,0
E00072177,57.4,26.4,9.3,7,0
E00072178,41.3,29.7,26.8,2.2,0
E00072179,44.9,33.1,15.7,5.5,0.8
E00072180,30.4,40,20.9,8.7,0
E00072181,38.9,33.7,18.9,8.4,0
E00072182,52.3,29.9,15.9,1.9,0
E00072183,39.7,33.1,21.5,5,0.8
E00072184,43.3,33.1,22.8,0.8,0
E00072185,40.7,38.9,15.9,4.4,0
E00072186,52.5,30.3,17.2,0,0
E00072187,46.5,35.7,17.8,0,0
E00072188,29,33.6,28.2,9.2,0
E00072189,45.3,38.8,11.5,2.9,1.4
E00072190,47.5,31.9,14.9,5.7,0
E00072191,43.3,42.3,8.7,5.8,0
E00072192,40.9,36.5,16.8,5.8,0
E00072193,47.3,31,19.4,2.3,0
E00072194,34.4,31.1,22.1,12.3,0
E00072195,45.7,29.3,20.7,4.3,0
E00072196,53.1,31.9,9.7,4.4,0.9
E00072197,35,37.5,20.8,6.7,0
E00072198,30,31.5,30,8.5,0
E00072199,33.9,29,29,8.1,0
E00072200,28.1,31.3,32,8.6,0
E00072201,54,31.9,11,3.1,0
E00072202,24.1,36.2,31,8.6,0
E00072203,26.9,36.6,28.4,8.2,0
E00072205,40,39.4,18.1,2.6,0
E00072206,41.9,34.7,18.5,4.8,0
E00072207,48.4,29.5,20.5,1.6,0
E00072208,53.6,33.9,11.6,0.9,0
E00072209,28.9,30.2,24.1,16.8,0
E00072210,21.2,46,22.6,10.2,0
E00072211,39.5,38.7,16.8,5,0
E00072212,58.3,30.6,10.2,0.9,0
E00072213,55,32.6,8.5,3.9,0
E00072214,55.4,25.4,16.9,2.3,0
E00072215,55.4,33.8,10.8,0,0
E00072216,56.5,27.4,14.5,1.6,0
E00072217,44.2,34.8,17.4,3.6,0
E00072218,31.7,35.6,17.8,14.4,0.6
E00072219,39.8,38.1,16.1,5.9,0
E00072220,39.1,40.6,15,5.3,0
E00072221,46.2,33.7,14.4,4.8,1
E00072222,47.8,35.8,12.7,3.7,0
E00072223,51.1,33.1,12.9,2.9,0
E00072224,42.2,27.5,26.6,2.8,0.9
E00072225,33.9,34.8,20.5,10.7,0
E00072226,40.6,41.4,18,0,0
E00072228,28.3,40.8,21.7,8.3,0.8
E00072229,35.6,40.2,21.2,3,0
E00072230,36.4,29.8,26.4,7.4,0
E00072231,54.1,28.1,15.6,2.2,0
E00072232,33.1,37.9,18.5,8.9,1.6
E00072233,55,30.6,13.5,0.9,0
E00072234,40,33.3,17.5,8.3,0.8
E00072235,34.3,32.8,28.4,4.5,0
E00072236,32.4,36.6,23.4,7.6,0
E00072237,44.4,30.8,18,6.8,0
E00072238,32.7,34.5,26.4,6.4,0
E00072239,36.8,36.8,19.2,6.4,0.8
E00072240,28,43,23,6,0
E00072241,33.1,38.3,18,9.8,0.8
E00072242,27.1,38.1,26.3,6.8,1.7
E00072243,45.8,31.4,15.3,7.6,0
E00072244,29.3,39.6,23.8,6.7,0.6
E00072245,30.8,33.3,23.9,11.1,0.9
E00072246,50.4,37.4,10.6,1.6,0
E00072247,31.8,33.6,23.6,10,0.9
E00072248,39.2,38.1,18.6,4.1,0
E00072249,32.8,34.3,23.4,9.5,0
E00072250,69.7,24.2,6.1,0,0
E00072251,50.4,40.3,8.4,0.8,0
E00072252,26.7,44.2,16.7,10.8,1.7
E00072253,42.6,34.1,21.7,1.6,0
E00072254,44.1,38.6,15.9,1.4,0
E00072255,24,39.7,28.1,8.3,0
E00072256,24.8,43.4,24.8,7,0
E00072257,32.9,36.8,22.6,7.1,0.6
E00072258,24.6,29.4,33.3,12.7,0
E00072259,18.1,34.3,33.3,11.4,2.9
E00072260,25.9,28.6,37.5,8,0
E00072261,50,37.3,10.9,1.8,0
E00072262,31,41.9,21.7,5.4,0
E00072263,32.1,43.1,18.3,5.5,0.9
E00072264,31.5,34.3,25,8.3,0.9
E00072265,40.2,39.3,16.4,3.3,0.8
E00072266,51.1,31.1,17,0.7,0
E00072267,34.9,30.2,19.8,15.1,0
E00072268,37.4,32.1,19.1,11.5,0
E00072269,39.5,37.2,19.4,2.3,1.6
E00072270,30.9,27.3,26.4,15.5,0
E00072271,55.7,32.8,9.9,1.5,0
E00072275,63.4,24.2,11.8,0.7,0
E00072279,42.4,36.8,18.1,2.8,0
E00072295,39.2,39.2,16.9,3.8,0.8
E00072296,56,27.5,14.7,0.9,0.9
E00072297,36.9,34.6,20,7.7,0.8
E00072301,24,38.8,25.6,10.9,0.8
E00072305,61.1,25.4,11.1,2.4,0
E00072309,54.7,35.9,8.6,0.8,0
E00072310,34.1,36.6,18.7,8.1,2.4
E00072397,38.7,38.7,19,3.5,0
E00072398,45.2,30.4,17,6.7,0.7
E00072399,36.9,39.2,16.9,5.4,1.5
E00072400,43.4,42.6,11.6,2.3,0
E00072401,37.7,33.6,23,5.7,0
E00072402,42.6,36,18.4,2.9,0
E00072403,32.3,33.3,24,10.4,0
E00072404,45.5,24.5,20.9,9.1,0
