geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00071777,38.4,38.8,7,14.5,1.2
E00071778,31.4,39.1,7.7,19.3,2.4
E00071779,46.6,38.1,4.3,9.6,1.4
E00071785,36.6,37,7.2,17,2.1
E00071786,40.2,43.2,6.9,5.8,3.9
E00071787,36.2,39.8,8.7,13.3,2
E00071808,35.6,43.4,5.9,14.1,1
E00071811,30.7,41.6,6.9,18.6,2.2
E00071812,30,43.2,7,16,3.7
E00071813,25.9,49.1,8.5,13.7,2.8
E00071814,32.5,43.5,6.7,15.3,1.9
E00071815,36.3,38.8,7.5,15,2.5
E00071816,34.4,39.5,8.8,14.4,2.8
E00071817,35.3,36.1,6.3,16.5,5.9
E00071818,32.8,45.3,5.5,14.5,2
E00071827,58.6,16.6,10.1,11.8,3
E00071828,43.3,32.3,5.5,16.4,2.5
E00071829,29.4,44.1,4.4,18.4,3.7
E00071836,29.1,40.6,7,19.3,4.1
E00071840,33.5,47.2,7.1,12.3,0
E00071841,31.8,38.7,11.1,14.7,3.7
E00071842,29.9,42.7,13.3,11.8,2.4
E00071843,40.2,36.4,6.8,14.4,2.3
E00071844,34,40.8,8.3,15,1.9
E00071845,22.7,52.5,6.4,16.9,1.4
E00071846,29.2,48.1,5.2,14.9,2.6
E00071859,25.2,48,4.7,18.1,3.9
E00071860,23.1,46.7,8.7,18.2,3.3
E00071861,24.7,47.4,5.8,18.8,3.2
E00071862,27.6,44.8,6.1,21.5,0
E00071863,27,46.4,6.2,17.5,2.8
E00071864,23.4,52.7,5.9,13.5,4.5
E00071865,22.2,42.2,5.3,28.9,1.3
E00071866,34.8,37.4,5.4,17,5.4
E00071867,23.3,56.6,5.5,12.8,1.8
E00071868,21,51.6,8.3,14.7,4.4
E00071869,29.7,47.4,5.2,14.7,3
E00071870,32.7,43.9,7.2,13.5,2.7
E00071871,30.2,42.6,8,18.5,0.6
E00071872,27.1,45.8,6.9,17.7,2.5
E00071873,22.1,38.2,10.4,27.5,1.8
E00071874,27.2,47,10.1,15.7,0
E00071875,26.9,50.9,5.4,15.1,1.8
E00071876,24.9,44.5,10.2,19.2,1.2
E00071877,25.8,46.9,6.6,18.1,2.6
E00071878,21.9,46.5,10,20.1,1.5
E00071879,33.7,43.1,3.5,16.5,3.1
E00071880,22.6,44.7,8.2,20.2,4.3
E00071881,26.7,51.6,6.8,13.9,1.1
E00071882,18.9,42.6,6.4,26.9,5.2
E00071883,19,48.5,10.1,19,3.4
E00071884,34.3,36.9,3.4,20.6,4.7
E00071885,21.9,42.1,12,20.7,3.3
E00071886,25,49.7,4.4,20.6,0.3
E00071887,19.9,39.4,12.1,25.1,3.5
E00071888,32.2,38.1,6.9,20.3,2.5
E00071889,20.8,46,10.4,19.2,3.6
E00071890,35.9,41,6,15.9,1.2
E00071891,16.3,45.6,7.2,27.8,3
E00071892,15.3,40.2,6.9,35.4,2.1
E00071893,24.4,46.3,6.9,17.9,4.5
E00071894,51.6,33.7,6.1,7.9,0.8
E00071895,31,48.2,7.8,11.8,1.2
E00071896,31.2,45.7,5.9,13.6,3.6
E00071897,26.8,47.4,4.1,17.5,4.1
E00071898,24,50.2,6.9,15.9,3
E00072063,25.1,44.2,5.5,18.6,6.5
E00072064,33.3,37.8,8.5,14.4,6
E00072065,31.1,47.7,4.7,14.5,2.1
E00072066,18.9,47.8,7.3,24.6,1.4
E00072067,26.5,48.7,7.5,15.9,1.3
E00072068,22.8,39,9.3,26,2.8
E00072069,34.6,40.8,1.4,20.9,2.4
E00072070,29.2,46,7.9,11.4,5.4
E00072071,22.6,50.9,6.1,18.9,1.4
E00072072,28.2,45.2,6.9,16.5,3.2
E00072073,28.5,46.1,3.9,21.5,0
E00072074,21,47.3,12.3,17.3,2.1
E00072075,29.6,40.1,8.5,18.7,3.2
E00072076,21.1,44.9,5.9,23.8,4.3
E00072077,23.7,42.4,9,20.9,4
E00072078,41.5,35.7,7,12.9,2.9
E00072079,32.7,47.7,6.4,10,3.2
E00072080,39,38.5,5.9,12.3,4.3
E00072081,32.5,36.6,5.7,21.1,4.1
E00072082,28,36.3,13.2,19.2,3.3
E00072083,38.6,36.4,8.5,16.5,0
E00072084,26.3,43.2,6.6,18.8,5.2
E00072085,32.7,43.7,5,16.1,2.5
E00072086,27.5,49.2,10.8,10.8,1.7
E00072087,29.1,44.1,6.2,17.6,3.1
E00072088,30.1,40.9,8.1,19.4,1.6
E00072089,46.5,30.5,7,10.2,5.9
E00072090,19.2,51.9,7.2,20.2,1.4
E00072091,29.5,38.4,12.1,17.4,2.6
E00072092,19.8,51.1,4,21.1,4
E00072093,39.2,37.4,6,14.1,3.3
E00072094,31.5,49.1,8.3,11.1,0
E00072095,23.9,42.2,6.9,25.2,1.8
E00072096,33.3,42.8,8.6,13.1,2.3
E00072097,20.8,46.6,5.6,24.7,2.2
E00072098,26.1,50.5,4.9,16.8,1.6
E00072099,32.6,40,9.8,14,3.7
E00072100,20,49.8,8.8,19.1,2.3
E00072101,29.5,41,6.4,23.1,0
E00072102,31.3,40.3,5.7,19.4,3.3
E00072103,26.5,44.9,14.6,10.8,3.2
E00072104,28.3,46,6.6,17.3,1.8
E00072105,32,41.4,9.4,11.6,5.5
E00072106,36.8,40.1,6.6,16.5,0
E00072110,15.7,57.7,1.9,22.5,2.2
E00072112,21,45,1,30.9,2.1
E00072114,22.8,47.2,3.4,23.8,2.8
E00072117,27.5,46.8,0.9,22,2.8
E00072118,15.4,55.6,1,25.2,2.8
E00072120,11.1,64.6,1.1,21.7,1.4
E00072121,8.9,60.5,1,26.4,3.2
E00072122,7.9,55.3,1.2,34.7,0.9
E00072123,22.1,50.6,0,25,2.3
E00072138,21.1,31.3,6.2,36.2,5.3
E00072139,10.1,37.2,8.5,41,3.2
E00072140,23.4,32.7,7.8,32.7,3.4
E00072141,12.2,45.4,4.4,36.7,1.3
E00072142,17.2,40.9,5.2,35.3,1.3
E00072143,15.6,42.8,8.2,31.3,2.1
E00072144,13.6,38.1,5.8,38.5,3.9
E00072145,17.5,35,7.9,36.4,3.2
E00072146,16.8,39.1,5.5,36.4,2.3
E00072147,16.2,38.5,5.1,38.5,1.7
E00072148,23.7,39.4,6.8,27.2,2.9
E00072149,12.3,46.4,8.6,28.2,4.5
E00072150,23.2,38.4,3.7,32.6,2.1
E00072155,8.8,39.2,5.3,44.9,1.8
E00072156,14,44.2,7,31.2,3.7
E00072157,19.9,38.2,4.9,34.6,2.4
E00072158,23.8,46,6.4,20.8,3
E00072159,16,39.4,6,33.7,5
E00072160,18.9,45.4,7.9,25.6,2.2
E00072161,11.5,39.3,4.4,41.7,3.2
E00072162,12.9,45.2,2.3,37,2.6
E00072163,20.9,35.7,6,33.7,3.6
E00072164,26.7,45,2.6,22.5,3.2
E00072165,14.6,41.4,5.4,35.6,2.9
E00072166,14.2,40.2,5.3,35.6,4.6
E00072167,17.3,39.2,5.6,34,4
E00072168,11.8,40.1,5.7,42.3,0
E00072169,14.6,28.8,4.7,48.1,3.8
E00072170,12,40.9,3.5,40.5,3.1
E00072171,36.8,36.3,3.5,20.5,2.9
E00072172,15.6,32.8,8.6,40.2,2.9
E00072173,13.5,36.3,6.4,42,1.8
E00072174,16.3,41.1,4.8,34,3.8
E00072175,12.3,48.6,5.3,31.3,2.5
E00072176,22.2,43.9,6.4,27.5,0
E00072177,17.2,36.7,6.8,36.2,3.2
E00072178,26.2,41.3,4.4,27.1,0.9
E00072179,17.2,46.5,8.4,25.1,2.8
E00072180,25.6,41.6,3.4,27.7,1.7
E00072181,21.1,53.1,6.7,18.6,0.5
E00072182,16.7,54,5.6,21.7,2
E00072183,23.3,49.3,7.9,18.1,1.4
E00072184,25.1,47.8,7.3,16.2,3.6
E00072185,26.2,44.6,4.7,20.2,4.3
E00072186,22.3,47.2,10.3,20.2,0
E00072187,28.4,42.7,7.3,20.3,1.3
E00072188,41.6,30.2,9.4,16.8,2
E00072189,23.8,46.3,7.8,18.2,3.9
E00072190,26.5,45.9,7.4,18,2.1
E00072191,24.5,47.5,7.5,19,1.5
E00072192,27.9,49.1,6.8,16.2,0
E00072193,23.8,47.9,9.2,17.1,2.1
E00072194,27.9,45.6,7.9,17.2,1.4
E00072195,23.1,50,9.9,16.5,0.5
E00072196,18.1,52.9,5.7,20.5,2.9
E00072197,34.1,36.8,9.1,17.3,2.7
E00072198,29.3,44.6,5.8,17.8,2.5
E00072199,34.7,42.1,6.4,15.3,1.5
E00072200,33,45.5,6.7,12.9,1.9
E00072201,17.7,52.3,7.7,20.6,1.6
E00072202,33.8,40,8.2,12.8,5.1
E00072203,34.8,44.4,7.9,11.1,1.8
E00072205,31.6,37.2,9.1,17.9,4.2
E00072206,27.6,37.5,10.9,20.8,3.1
E00072207,24.5,48.5,5.9,20.6,0.5
E00072208,21.5,50,9.3,17.8,1.4
E00072209,34.7,37.8,6.5,18.5,2.6
E00072210,34.3,42.7,6.3,12.1,4.6
E00072211,23.8,45.9,12.1,15.6,2.6
E00072212,18.8,50.7,6.1,24,0.4
E00072213,17.8,51.9,7.1,22,1.2
E00072214,21.1,47.6,9.8,18.7,2.8
E00072215,18.8,48.7,7.7,24.5,0.4
E00072216,23.3,46.1,7.8,22.8,0
E00072217,26.7,40.4,9.7,20.9,2.2
E00072218,23.7,48.2,6.4,20.9,0.8
E00072219,25.9,40.1,14.2,15.1,4.7
E00072220,32,39.8,9.5,15.2,3.5
E00072221,21.4,47.1,11,18.1,2.4
E00072222,27.7,49.8,7,12.9,2.6
E00072223,18.1,48.4,10,20.6,2.8
E00072224,38,36.4,8,16.6,1.1
E00072225,38.1,37.1,6.2,16.5,2.1
E00072226,24,41.8,6.8,24.3,3
E00072228,41.6,38.1,8.6,9.1,2.5
E00072229,29.6,39.9,10.7,17,2.8
E00072230,33.2,41.3,3.8,16.8,4.9
E00072231,18.5,44.1,2.6,31.1,3.7
E00072232,40.8,34.3,5.3,15.9,3.7
E00072233,23.8,39.3,9.8,25.2,1.9
E00072234,26.1,45.8,5.1,17,5.9
E00072235,35.3,36.1,9.1,15.4,4.1
E00072236,41.8,33,5.6,17.6,2.1
E00072237,30.2,46.6,2.7,18.3,2.3
E00072238,31.6,41,4.5,18.4,4.5
E00072239,31.3,42.8,5.4,20.1,0.4
E00072240,42.3,30.2,4.7,20,2.8
E00072241,43.4,38.4,2.2,13.3,2.9
E00072242,35.9,43.3,3.7,13.8,3.2
E00072243,31,36.8,6.6,21.1,4.5
E00072244,35.7,33.8,6.2,19.3,4.9
E00072245,29.8,41.5,5.3,18.7,4.7
E00072246,15.7,51.1,7.4,21,4.8
E00072247,33.5,32.9,10,20,3.5
E00072248,32.5,38.2,7.9,17.3,4.2
E00072249,29.1,47.6,2.7,18.2,2.4
E00072250,10.4,52.9,3.4,30,3.4
E00072251,28,39,4.9,24.8,3.3
E00072252,28.9,48.3,4,16.9,2
E00072253,28.3,40.7,8,19,4
E00072254,20.2,44.2,8.7,24,2.9
E00072255,31.5,39.1,9.6,16.8,3
E00072256,35,39.5,9,13.9,2.7
E00072257,32.3,45.9,8.6,10.4,2.9
E00072258,40,35.6,6.1,14.4,3.9
E00072259,32,39.4,10.3,15.3,3
E00072260,43,29.6,8.4,14,5
E00072261,20.2,46.5,7.9,23.2,2.2
E00072262,35.5,40,9.5,14.5,0.5
E00072263,33.3,27.3,11.5,23,4.8
E00072264,36.9,40.9,2,15.3,4.9
E00072265,31.5,36.5,13.8,14.9,3.3
E00072266,25.6,40.7,15.5,15.1,3.1
E00072267,34.8,35.9,2.2,22.3,4.9
E00072268,27.9,42.3,9.1,18.3,2.4
E00072269,35.2,35.2,3.2,20.6,5.7
E00072270,37.5,37.5,3,18.1,3.9
E00072271,17.8,45.2,8.6,27.1,1.4
E00072275,13.1,39.2,7.9,38,1.8
E00072279,29.3,42.4,5.5,19,3.8
E00072295,32.7,38.8,5.8,21.2,1.4
E00072296,17.2,49.8,8.4,22,2.6
E00072297,30.4,44.5,7.5,15,2.6
E00072301,37.6,43.2,7,10.3,1.9
E00072305,17.8,43.1,4.7,32.6,1.8
E00072309,15.1,46.1,8.5,29.5,0.8
E00072310,31.7,39.9,5.8,21.2,1.4
E00072397,24.8,37.8,5.9,27.3,4.2
E00072398,21.2,42.1,5.7,27.6,3.4
E00072399,28.6,41.1,5.8,19.6,4.9
E00072400,16.3,42.7,5.7,32.1,3.3
E00072401,22.3,38.6,6,30.2,2.8
E00072402,25,38.9,6,29.6,0.5
E00072403,28.6,41.3,4.8,23.3,2.1
E00072404,26.2,44.9,3.7,22,3.3
E00072406,25.5,41.8,8.6,21.4,2.7
E00072407,17.9,44.3,7.5,26.4,3.8
E00072408,33.1,38.3,6,20.2,2.4
E00072409,15.5,46.1,9.8,28.5,0
E00072410,20.5,42.6,4.7,31,1.2
E00072411,25.7,47.1,7.3,19.9,0
E00072412,15.8,46.6,5.5,29.2,2.8
E00072413,20.5,38.6,9.2,30.5,1.2
E00072414,22.1,46.4,6.1,22.1,3.4
E00072415,21.1,53.6,3.1,20.4,1.8
E00072416,30.6,42.2,1.7,20.4,5.1
E00072417,13.2,52.3,4.2,27,3.3
E00072418,18.5,45.1,6.8,24.7,4.9
E00072419,31.2,37.6,4.9,22.9,3.4
E00072420,24.3,34.3,9.2,29.7,2.5
E00072421,22.7,42.2,2.7,29.3,3.1
E00072422,30.9,41.6,3.4,19.5,4.7
E00072423,14.8,38.5,2.2,43.4,1.1
E00072424,23.6,42.6,5.4,23.6,4.7
