geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00071777,76.2,13.9,9.9
E00071778,72.8,21,6.3
E00071779,67.8,20.1,12.1
E00071785,67,17,16
E00071786,70,19,11.1
E00071787,75.4,15.6,9
E00071808,75.9,13.6,10.5
E00071811,77.2,12.2,10.6
E00071812,73.8,14.4,11.9
E00071813,66.7,22,11.4
E00071814,76.8,13.4,9.8
E00071815,71.7,19.6,8.7
E00071816,71.5,15.1,13.4
E00071817,75.5,16.9,7.6
E00071818,78,17.1,4.9
E00071827,44.3,29.5,26.2
E00071828,57.7,30.4,11.9
E00071829,80.6,13.4,6.1
E00071836,76.3,16.3,7.5
E00071840,67.8,22.6,9.6
E00071841,78.3,16.2,5.5
E00071842,74.4,17.1,8.5
E00071843,56.9,27.1,16
E00071844,71.9,20.3,7.8
E00071845,81.3,12.8,5.9
E00071846,69.2,20,10.8
E00071859,77.6,15.2,7.2
E00071860,78.3,14.2,7.4
E00071861,55.1,29,15.9
E00071862,73.2,17.4,9.4
E00071863,73.7,16,10.3
E00071864,73.8,15.6,10.6
E00071865,73,15.9,11.1
E00071866,70.9,21.9,7.2
E00071867,76.4,16.4,7.2
E00071868,76.7,17.7,5.6
E00071869,63.9,21.4,14.7
E00071870,75.8,16.7,7.5
E00071871,72.6,16.5,10.8
E00071872,75.3,17.7,7
E00071873,82.6,13.9,3.5
E00071874,76.6,15.8,7.7
E00071875,77.1,14.1,8.9
E00071876,79.6,12.3,8.1
E00071877,76.1,16,8
E00071878,76.4,17.5,6.1
E00071879,79,14.2,6.8
E00071880,76.4,18.8,4.8
E00071881,82,12.3,5.7
E00071882,81.6,13.3,5.1
E00071883,77.9,15.1,7.1
E00071884,71.6,15.4,13
E00071885,76.5,17.2,6.3
E00071886,76.6,14.1,9.3
E00071887,71.8,20.2,8.1
E00071888,77.2,15.3,7.4
E00071889,77.7,14.6,7.6
E00071890,73.1,16.6,10.3
E00071891,87,9.5,3.5
E00071892,75.5,17,7.5
E00071893,76.2,12.2,11.6
E00071894,64.8,17.2,17.9
E00071895,76.2,15.1,8.7
E00071896,77.6,13.9,8.6
E00071897,78.3,15.4,6.3
E00071898,70.7,21.1,8.2
E00072063,79.9,12,8.1
