geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00071777,81.8,0.3,17.9
E00071778,81,2.2,16.7
E00071779,90.1,1.4,8.5
E00071785,87.7,0.7,11.7
E00071786,92.7,0,7.3
E00071787,95.7,0.8,3.5
E00071808,89.4,0,10.6
E00071811,88.8,0.9,10.2
E00071812,88.1,0.3,11.6
E00071813,91.3,0.8,8
E00071814,89.5,1,9.5
E00071815,79.9,2.2,17.9
E00071816,88.1,1.7,10.2
E00071817,85.4,0,14.6
E00071818,86.2,1.3,12.5
E00071827,97.8,0,2.2
E00071828,92.9,0.4,6.7
E00071829,88.9,1.8,9.3
E00071836,67.6,2.4,30
E00071840,94.7,0.4,4.9
E00071841,99.6,0,0.4
E00071842,99.1,0,0.9
E00071843,98.6,0,1.4
E00071844,93,1.6,5.5
E00071845,90.1,0.7,9.2
E00071846,96.9,0.5,2.6
E00071859,91.2,0,8.8
E00071860,92.2,1,6.8
E00071861,86.9,0.6,12.5
E00071862,97.9,0,2.1
E00071863,95.3,0.4,4.3
E00071864,92,2.7,5.3
E00071865,97,1.1,1.9
E00071866,99.6,0,0.4
E00071867,93.4,0.6,6
E00071868,94.7,1.9,3.4
E00071869,93.6,0,6.4
E00071870,92.9,0.7,6.5
E00071871,96.7,1.9,1.4
E00071872,99.6,0,0.4
E00071873,96.5,0.3,3.2
E00071874,93.8,0,6.2
E00071875,94.8,0.8,4.4
E00071876,94.3,0.4,5.3
E00071877,94.1,1.7,4.2
E00071878,97.1,0,2.9
E00071879,91.8,0.6,7.7
E00071880,97.8,1.3,0.9
E00071881,94.1,0.8,5.2
E00071882,93.2,0.3,6.5
E00071883,95.5,1.6,2.9
E00071884,87,0,13
E00071885,98.2,0,1.8
E00071886,91.4,2.1,6.4
E00071887,99.2,0,0.8
E00071888,98.1,0,1.9
E00071889,94.2,0.3,5.5
E00071890,90.6,2.1,7.3
E00071891,94.9,1,4.1
E00071892,94,2.8,3.3
E00071893,94.3,0,5.7
E00071894,94.1,0.9,5
E00071895,94.2,1.2,4.7
E00071896,93.7,0.3,5.9
E00071897,92.1,0.4,7.5
E00071898,93,1,6
E00072063,82.9,0.4,16.7
E00072064,84.4,1.5,14.1
E00072065,85.5,0.8,13.7
E00072066,94.1,0.4,5.5
E00072067,97.9,0,2.1
E00072068,90.5,0.3,9.2
E00072069,91.1,1.2,7.8
E00072070,92.5,2.8,4.7
E00072071,91.1,0,8.9
E00072072,83.9,0.8,15.3
E00072073,87.3,1,11.7
E00072074,96.5,0,3.5
E00072075,98.8,0,1.2
E00072076,90.3,0.8,8.9
E00072077,87.7,2.2,10.1
E00072078,99,0.5,0.5
E00072079,89.1,0,10.9
E00072080,97.8,0.9,1.3
E00072081,87.1,0.8,12.1
E00072082,99,0,1
E00072083,99.5,0,0.5
E00072084,87.5,0,12.5
E00072085,87.5,0,12.5
E00072086,99.3,0,0.7
E00072087,94,1,5
E00072088,92.8,0,7.2
E00072089,79.7,0.5,19.8
E00072090,86.4,1.9,11.7
E00072091,98.1,0,1.9
E00072092,92,1.1,6.9
E00072093,89.9,1.7,8.4
E00072094,96.4,0.8,2.8
E00072095,92.7,0.8,6.6
E00072096,98.9,0,1.1
E00072097,89.9,1.4,8.7
E00072098,89.1,0.4,10.4
