geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00045077,82,14,1.2,1.9,0.9
E00045078,86.4,11,2.1,0.3,0.3
E00045079,68.8,16.2,6.5,4.9,3.6
E00045080,71.7,20.7,5.8,0.8,1
E00045081,79.2,15.6,2,2.4,0.8
E00045082,65.8,21.3,7.5,1.6,3.9
E00045083,92.8,5.8,0.3,0.3,0.8
E00045084,66.4,15.8,7.2,6.3,4.3
E00045085,67.2,23,3,1.4,5.4
E00045086,76.8,17.7,2.1,2.5,0.9
E00045087,75.4,14.5,6,3.2,0.8
E00045088,87.2,10.9,0,1.6,0.3
E00045090,69.8,15.1,5.6,3.6,5.9
E00045091,82.2,13.3,1,1.2,2.2
E00045092,77.8,12.5,3.3,5.5,1
E00045093,69.7,15.2,5.2,5.5,4.5
E00045094,82.8,11.2,3.6,1.4,1
E00045095,82.8,12.4,1.6,2.2,1
E00045096,69.9,17.6,5.9,3.3,3.3
E00045097,83.2,12.1,1.9,1.6,1.2
E00045098,89.7,7.3,1.8,1.1,0
E00045099,75.7,15.6,5.1,1.1,2.5
E00045100,68,20.5,1.3,1.6,8.7
E00045101,68.8,19.4,8.7,2.4,0.7
E00045102,73.2,20.2,1.1,2.6,2.9
E00045103,82.9,13.9,1.1,2.2,0
E00045104,63.5,20.2,4.9,7.9,3.4
E00045105,76.6,14,5.2,2,2.2
E00045106,73.9,16.8,4.1,2.7,2.4
E00045107,66.4,21.2,4,0.5,7.9
E00045108,69.8,15.4,2.8,6.2,5.8
E00045109,66.9,14.9,8.1,2.9,7.2
E00045110,81.3,13.4,1,3.6,0.7
E00045111,70,21.4,2.9,3.9,1.8
E00045112,68.1,20.3,4,3.7,4
E00045113,70.3,12.8,5.2,8.7,2.9
E00045114,67.8,20.6,5.1,4.2,2.3
E00045115,74,16.8,4,5.2,0
E00045116,61.4,18.9,5.2,6.2,8.4
E00045117,65.6,23,5.8,5.2,0.3
E00045118,79.6,13.4,2.3,2.6,2.1
E00045119,68.7,20.3,5.3,2.4,3.3
E00045120,59.5,26.2,4.5,5.4,4.3
E00045121,66.6,18,7.7,5.9,1.8
E00045122,72,16.7,5.3,3.2,2.8
E00045123,68.9,17.6,7.4,4.9,1.2
E00045124,64.3,19.1,7,6.8,2.8
E00045125,57.6,19.6,6.5,3.4,12.8
E00045126,65.1,14.1,11.6,4.2,5.1
E00045127,63,21.1,6.5,2.6,6.8
E00045128,65.7,20.4,7.3,1.4,5.1
E00045129,61.7,17,9.1,6.5,5.7
E00045130,78.1,10.8,4.8,2.9,3.5
E00045131,58.5,13.8,12.3,10.4,4.9
E00045132,71.9,15.8,7.5,1.8,3.1
E00045133,78.3,8.8,5.1,5.8,2
E00045134,53,21.7,10.5,8.3,6.5
E00045135,69.6,17.3,1.7,9.9,1.4
E00045136,77.9,16.5,3.6,1.8,0.3
E00045137,72.1,17.2,4.6,6.2,0
E00045138,74.8,13.8,5.4,3.8,2.2
E00045139,90.6,8,0,1.4,0
E00045140,72,14.4,6.5,4.8,2.3
E00045141,71,12.8,8.6,6.6,1
E00045142,73.6,14.9,5.5,4.4,1.6
E00045143,68.4,19.1,3,7.5,1.9
E00045144,83.4,11.1,1.5,3,0.9
E00045145,56,15,7.8,14.8,6.5
E00045146,92.3,6.3,1.4,0,0
E00045147,78.5,12.1,4.9,4.2,0.3
E00045148,66.7,19,4.1,5.8,4.4
E00045149,89.4,5.9,3.5,0.8,0.4
E00045150,83.3,9.6,3.4,2.8,0.9
E00045151,85.1,9.5,3.5,0.9,0.9
E00045152,76.9,10.9,4.7,6.6,0.9
E00045153,74.5,20.7,2.5,2.3,0
E00045154,78.3,18.2,1.6,1.3,0.6
E00045155,91.6,6.7,1,0.5,0.2
E00045156,88,8,0.7,0,3.3
E00045157,90.5,8.2,1.2,0,0
E00045158,73.9,14.8,4.8,3.4,3.1
E00045159,90.8,5.2,2.6,0,1.3
E00045160,65,24.2,1.5,5,4.3
E00045161,87,13,0,0,0
E00045162,69.7,12.2,15.4,1.7,1
E00045163,80.1,11,3.3,3.6,2.1
E00045164,91.3,6.5,1.1,0.4,0.7
E00045165,74,19.5,2.2,2.4,1.9
E00045746,83.2,13.6,2.6,0.2,0.4
E00045748,66.9,18.3,7.9,2.9,4
E00045749,73.8,14.7,5.7,4.4,1.5
E00045750,63,23.6,6.1,5,2.3
E00045751,79.9,12.2,2.5,4.1,1.3
E00045752,72.7,19.5,2.1,3.2,2.5
E00045753,84.8,11.3,3.9,0,0
E00045754,82.1,14.1,3.4,0.4,0
E00045756,78.4,14.6,1.8,5.3,0
E00045757,83.5,10.4,3.5,2.2,0.4
E00045758,78.4,17.3,1.8,2.3,0.3
E00045759,64.1,26.9,5,0.2,3.7
E00045760,69,22.3,4.6,3.6,0.5
E00045761,74.4,18.1,1.9,3.2,2.4
E00045762,77.5,17.4,4.1,0.5,0.5
E00045763,73.7,11,5.4,6.4,3.6
E00045764,82.1,8.2,4.5,4.5,0.6
E00045765,77.9,10.1,6,1.6,4.4
E00045766,81.8,10.1,4.9,2.8,0.3
E00045767,76.9,18.3,1.9,1.6,1.3
E00045768,72.8,12.7,8.3,3.9,2.3
E00045769,73.8,19,4.2,2.9,0.3
E00045770,81.3,9.5,6.8,1.8,0.6
E00045771,72.8,23.2,3.5,0.5,0
E00045772,75,21.9,2.5,0.3,0.3
E00045773,75.8,18.4,3.9,0,1.8
E00045774,64.3,29.5,2.1,2.6,1.6
E00045775,78.9,13.6,2.1,2.1,3.3
E00045776,80.9,14.1,0.7,2.8,1.4
E00045777,82.3,13.1,0.7,2,2
E00045778,68.8,20.4,3.4,5.6,1.9
E00045779,75.9,17.4,3.9,1.9,1
E00045780,81.5,12,2.2,2.2,2.2
E00045781,80.4,16.3,2.5,0.5,0.3
E00045782,74.2,22.4,1.3,1.3,0.8
E00045783,73.1,16.5,5.3,4.2,0.8
E00045784,71.8,16.1,6.1,2.2,3.9
E00045785,78.4,19.9,0.8,0.6,0.3
E00045786,75.6,16.7,3.4,0.9,3.4
E00045787,77.1,15.8,3.1,4.1,0
E00045788,78.3,18.5,2.6,0,0.5
E00045789,78.4,13.6,1.7,4,2.3
E00045790,69.4,20.1,3.9,5.2,1.4
E00045791,78.1,12.3,5.1,2.7,1.8
E00045793,66.4,12.3,7.3,7.3,6.6
E00045794,75.2,17.7,3,2.5,1.6
E00045795,67.7,17.5,6.3,5,3.4
E00045796,78,11.1,2.6,6.2,2
E00045797,72.9,20.7,4.3,1.2,1
E00045798,73.4,21.8,2.5,1,1.3
E00045799,70.3,18.6,4.4,5.7,0.8
E00045800,75.1,14.9,2,7.4,0.6
E00045801,72,16,3.3,6,2.7
E00045802,74,13.8,9,2.1,1.1
E00045804,74.5,14.6,5.6,3.4,2
E00045805,62.1,22.5,7,2.2,6.2
E00045806,60.3,15.9,7.6,9.1,7.2
E00045807,71.1,21,1.6,4.1,2.3
E00045809,71.5,14.7,6.4,6.4,1
E00045812,72,16.7,8.8,2.5,0
E00045813,65.9,16.5,5.1,7.8,4.7
E00045814,66,13.7,9.9,9.2,1.1
E00045815,56.4,23.5,7.1,7.3,5.7
E00045817,71.7,21.4,4,0.9,2
E00045819,66.2,17.7,6.3,6.6,3.2
E00045821,73.1,21.1,2.1,1.3,2.4
E00045848,64.4,24.6,6.2,3.5,1.3
E00045856,66.1,24.4,5.2,2.6,1.6
E00045858,79.9,15.8,1.1,2.4,0.8
E00045860,74.5,20.4,1.5,1.5,2.2
E00045862,69.8,26.4,2.1,0.8,1
E00045863,77,18.2,2.2,1.6,0.9
E00045865,75.9,20.3,2.8,0.3,0.8
E00045866,77.7,18.8,2.5,1,0
