geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00045077,93.5,1.9,4.7
E00045078,94.4,1.6,4
E00045079,79.1,2,19
E00045080,86.9,0.8,12.3
E00045081,86.7,0.4,12.9
E00045082,76.5,2.7,20.8
E00045083,95.8,1.1,3
E00045084,75.2,4.3,20.5
E00045085,83.3,0.7,16
E00045086,90.3,3.2,6.5
E00045087,85.1,2.8,12.1
E00045088,92.3,0.3,7.3
E00045090,80.4,0.8,18.7
E00045091,88.8,1.5,9.7
E00045092,82.2,2.8,15.1
E00045093,69.6,5.5,24.9
E00045094,89.2,0,10.8
E00045095,91.4,1,7.6
E00045096,79.9,3.3,16.7
E00045097,89.1,2.5,8.4
E00045098,96.7,0,3.3
E00045099,88.4,1.1,10.5
E00045100,81.3,1.3,17.4
E00045101,82.8,7.3,10
E00045102,88.4,2.4,9.2
E00045103,93.2,1.6,5.1
E00045104,82.3,0.7,17
E00045105,88.3,2.5,9.2
E00045106,84.7,4.1,11.2
E00045107,80.1,2.8,17.1
E00045108,79.8,0.6,19.6
E00045109,78.8,3.8,17.4
E00045110,91.4,0.3,8.2
E00045111,83.8,2.3,13.8
E00045112,83.5,2.6,13.9
E00045113,77,1.7,21.2
E00045114,83.4,4.2,12.4
E00045115,87.6,2.9,9.5
E00045116,76.3,2.8,20.9
E00045117,80.6,2.2,17.2
E00045118,89.2,2.1,8.8
E00045119,81,1.7,17.3
E00045120,75.2,2.7,22.1
E00045121,82.2,3.4,14.4
E00045122,82.7,1.1,16.2
E00045123,79.5,3.6,16.9
E00045124,79,3.3,17.8
E00045125,70.5,1.6,27.9
E00045126,77,0.7,22.4
E00045127,79.9,3.1,16.9
E00045128,79.3,2.7,18
E00045129,70.1,5.9,24.1
E00045130,84.4,0.3,15.2
E00045131,69.1,1.3,29.6
E00045132,83,2.6,14.3
E00045133,84.6,3.1,12.3
E00045134,68.1,4.8,27.1
E00045135,83.5,1.4,15.1
E00045136,88.3,2.6,9.1
E00045137,85.8,2.4,11.8
E00045138,83.3,0.8,15.9
E00045139,93.5,0.7,5.8
E00045140,83.1,2.5,14.4
E00045141,76.7,1.7,21.6
E00045142,81.3,0.5,18.2
E00045143,81.8,1.9,16.3
E00045144,90.4,1.8,7.8
E00045145,65.5,1.3,33.2
E00045146,97.2,0.3,2.5
E00045147,87.9,0.7,11.5
E00045148,78.1,1.8,20.2
E00045149,94.1,0,5.9
E00045150,92.6,0.9,6.5
E00045151,91.5,0.9,7.6
E00045152,83.4,0.6,16
E00045153,84.6,6.6,8.9
E00045154,90.3,2.5,7.2
E00045155,94.8,1,4.2
E00045156,91.9,1.1,7
E00045157,95.1,0.6,4.3
E00045158,84.2,4.2,11.6
E00045159,92.2,1.6,6.2
E00045160,80.8,2,17.2
E00045161,92.7,1.8,5.5
E00045162,87.9,0.7,11.4
E00045163,85.4,2.1,12.5
E00045164,94.6,0,5.4
E00045165,89.2,2.7,8.1
E00045746,90,1.5,8.5
E00045748,81.1,2.6,16.2
E00045749,81.6,2.6,15.8
E00045750,81,6.1,12.9
E00045751,86.5,2.2,11.3
E00045752,83.5,2.5,13.9
E00045753,88.7,3.6,7.7
E00045754,91.9,3.5,4.6
E00045756,92.9,0,7.1
E00045757,89.6,0.4,10
E00045758,87.9,4.1,8
E00045759,84.4,4.8,10.8
E00045760,85.6,2.1,12.4
E00045761,86.4,1.1,12.5
E00045762,89.8,0.8,9.4
E00045763,83.9,1.5,14.6
E00045764,85.5,0.9,13.6
E00045765,85.9,1.8,12.2
E00045766,87.8,1.4,10.8
E00045767,91.6,0.5,7.8
E00045768,81.7,1,17.3
E00045769,89.6,2.1,8.3
E00045770,88.4,1.2,10.4
E00045771,91.2,2.1,6.7
E00045772,94.1,2.2,3.6
E00045773,90.4,0.5,9.1
E00045774,68,1.3,30.7
E00045775,87.2,0.3,12.5
E00045776,87.7,4.6,7.7
E00045777,92.2,1.9,5.8
E00045778,82.9,3.4,13.7
E00045779,90.3,1.3,8.4
E00045780,93.8,0.6,5.6
E00045781,92.4,2.4,5.1
E00045782,90.6,0.8,8.7
E00045783,86.1,2.5,11.4
E00045784,83.5,1.1,15.4
E00045785,93.6,0.6,5.8
E00045786,86.2,1.4,12.4
E00045787,84.1,1.4,14.6
E00045788,84.2,9.2,6.6
E00045789,85.3,1.1,13.6
E00045790,83.5,5.2,11.3
