geography_code,heating_type_3a-001,heating_type_3a-002
E00045077,0,100
E00045078,0.7,99.3
E00045079,2.5,97.5
E00045080,2.2,97.8
E00045081,2.9,97.1
E00045082,2.2,97.8
E00045083,2,98
E00045084,3.7,96.3
E00045085,1.6,98.4
E00045086,1.3,98.7
E00045087,1.5,98.5
E00045088,0,100
E00045090,2,98
E00045091,2,98
E00045092,2.8,97.2
E00045093,8,92
E00045094,1.2,98.8
E00045095,2.4,97.6
E00045096,0.8,99.2
E00045097,1.9,98.1
E00045098,1.8,98.2
E00045099,0,100
E00045100,3.8,96.2
E00045101,3.8,96.2
E00045102,2.2,97.8
E00045103,1.7,98.3
E00045104,4.4,95.6
E00045105,2.4,97.6
E00045106,4.7,95.3
E00045107,3.3,96.7
E00045108,1.6,98.4
E00045109,4.6,95.4
E00045110,0.9,99.1
E00045111,0,100
E00045112,0.9,99.1
E00045113,1.8,98.2
E00045114,1.7,98.3
E00045115,6.8,93.2
E00045116,5.4,94.6
E00045117,1,99
E00045118,0,100
E00045119,0.7,99.3
E00045120,0.7,99.3
E00045121,3,97
E00045122,6.5,93.5
E00045123,2.7,97.3
E00045124,5,95
E00045125,1.6,98.4
E00045126,4.2,95.8
E00045127,5.5,94.5
E00045128,2.9,97.1
E00045129,2.1,97.9
E00045130,1.7,98.3
E00045131,5,95
E00045132,9.8,90.2
E00045133,3.4,96.6
E00045134,4.2,95.8
E00045135,3.6,96.4
E00045136,5.9,94.1
E00045137,0,100
E00045138,1.6,98.4
E00045139,6.8,93.2
E00045140,2.5,97.5
E00045141,0.9,99.1
E00045142,3.8,96.2
E00045143,2.5,97.5
E00045144,2.1,97.9
E00045145,8.7,91.3
E00045146,4.9,95.1
E00045147,3.2,96.8
E00045148,0.6,99.4
E00045149,2.7,97.3
E00045150,0.8,99.2
E00045151,0.7,99.3
E00045152,2.7,97.3
E00045153,6.6,93.4
E00045154,1.6,98.4
E00045155,2.1,97.9
E00045156,1.9,98.1
E00045157,1.6,98.4
E00045158,1.4,98.6
E00045159,0,100
E00045160,0,100
E00045161,0,100
E00045162,6.4,93.6
E00045163,5.5,94.5
E00045164,3.9,96.1
E00045165,1.6,98.4
E00045746,3.4,96.6
E00045748,1.5,98.5
E00045749,7.2,92.8
E00045750,0.7,99.3
E00045751,1.5,98.5
E00045752,5.1,94.9
E00045753,3,97
E00045754,7,93
E00045756,1.3,98.7
E00045757,1.6,98.4
E00045758,2.3,97.7
E00045759,0.8,99.2
E00045760,4.8,95.2
E00045761,3,97
E00045762,2.1,97.9
E00045763,2.2,97.8
E00045764,0,100
E00045765,2.7,97.3
E00045766,3.9,96.1
E00045767,2.1,97.9
E00045768,1.8,98.2
E00045769,3.6,96.4
E00045770,2.6,97.4
E00045771,5.5,94.5
E00045772,0.9,99.1
E00045773,1.8,98.2
E00045774,1.6,98.4
E00045775,3.9,96.1
E00045776,0.9,99.1
E00045777,3.7,96.3
E00045778,1.1,98.9
E00045779,2.7,97.3
E00045780,0,100
E00045781,1.6,98.4
E00045782,3.2,96.8
E00045783,1.7,98.3
E00045784,0.8,99.2
E00045785,3.7,96.3
E00045786,5.8,94.2
E00045787,2.8,97.2
E00045788,2.2,97.8
E00045789,4.7,95.3
E00045790,3.7,96.3
E00045791,2.5,97.5
E00045793,8.5,91.5
E00045794,1.6,98.4
E00045795,2,98
E00045796,1.8,98.2
E00045797,5.3,94.7
E00045798,2.2,97.8
E00045799,0,100
E00045800,2.6,97.4
E00045801,5.1,94.9
E00045802,3.2,96.8
E00045804,1.6,98.4
E00045805,3.6,96.4
E00045806,5,95
E00045807,4.7,95.3
E00045809,4.7,95.3
E00045812,4.3,95.7
E00045813,2.8,97.2
E00045814,3.1,96.9
E00045815,2.5,97.5
E00045817,5.1,94.9
E00045819,2.2,97.8
E00045821,2.7,97.3
E00045848,2,98
E00045856,2.7,97.3
E00045858,1.7,98.3
E00045860,0,100
E00045862,0.8,99.2
E00045863,0,100
E00045865,0.9,99.1
E00045866,1,99
E00045867,2.3,97.7
E00045870,1.8,98.2
E00045871,0,100
E00046614,0,100
E00046644,4,96
E00046645,3.4,96.6
E00046647,4.5,95.5
E00046652,5.8,94.2
E00046657,2.3,97.7
E00047138,1.3,98.7
E00047140,2.1,97.9
E00047141,4.2,95.8
E00047142,0.9,99.1
E00047143,3.1,96.9
E00047156,1.7,98.3
E00047157,4.2,95.8
E00047158,2.3,97.7
E00047159,4.2,95.8
E00047160,2.2,97.8
E00047161,2.6,97.4
E00047162,1.7,98.3
E00047163,1.7,98.3
E00047164,3.8,96.2
E00047165,1.5,98.5
E00047166,3.3,96.7
E00047167,3.6,96.4
E00047168,0.8,99.2
E00047169,2.8,97.2
E00047170,0,100
E00047171,0.9,99.1
E00047172,2.6,97.4
E00047173,3.4,96.6
E00047174,4.1,95.9
E00047175,1.9,98.1
E00047176,3.8,96.2
E00047220,3,97
E00047221,4.2,95.8
E00047222,2.6,97.4
E00047223,1.5,98.5
E00047224,2.4,97.6
E00047225,1.5,98.5
E00047227,0,100
E00047228,2.9,97.1
E00047229,0,100
E00047230,0,100
E00047231,3.1,96.9
E00047232,1.6,98.4
E00047233,0,100
E00047234,1.9,98.1
E00047235,1.9,98.1
E00047236,1.7,98.3
E00047237,0,100
E00047238,2.5,97.5
E00047239,0.8,99.2
E00047240,0.8,99.2
E00047241,0,100
E00047242,2.4,97.6
E00047243,1.8,98.2
E00047244,3.4,96.6
E00047245,3,97
E00047246,4.9,95.1
E00047247,1.7,98.3
E00047248,5.4,94.6
E00047249,0.7,99.3
E00047250,1.5,98.5
E00047251,0.8,99.2
E00047252,2.5,97.5
E00047253,4.4,95.6
E00047254,0.9,99.1
E00047255,1.5,98.5
E00047256,2.3,97.7
E00047257,2.4,97.6
E00047258,1.6,98.4
E00047259,0,100
E00047260,0,100
E00047261,0.6,99.4
E00047262,3.9,96.1
E00047263,3.8,96.2
E00047264,1.5,98.5
E00047265,2.1,97.9
E00047266,0.9,99.1
E00047267,5.2,94.8
E00047269,2.6,97.4
E00047270,0.9,99.1
E00047271,0,100
E00047272,1.4,98.6
E00047273,1.9,98.1
E00047274,0.9,99.1
E00047275,2.4,97.6
E00047276,2.2,97.8
E00047277,4,96
E00047278,3,97
E00047279,7,93
E00047280,0,100
E00047281,5.1,94.9
E00047282,3.4,96.6
E00047283,1.8,98.2
E00047284,2.5,97.5
E00047285,0.7,99.3
E00047286,2.4,97.6
E00047287,3.1,96.9
E00047288,4.3,95.7
E00047293,2.2,97.8
E00047296,1.7,98.3
E00047298,2.1,97.9
E00047300,2.6,97.4
E00047305,0.8,99.2
E00047306,3.8,96.2
E00047307,0,100
E00047308,2.9,97.1
E00047309,1.6,98.4
E00047313,3.8,96.2
E00047314,4.6,95.4
E00047315,4.3,95.7
E00047319,4.2,95.8
E00047334,1.2,98.8
E00047335,2,98
E00047336,2.9,97.1
E00047337,2.4,97.6
E00047338,1.5,98.5
E00047339,5,95
E00047340,4.4,95.6
E00047341,1.9,98.1
E00047347,2.5,97.5
E00047348,0.7,99.3
E00047349,2.8,97.2
E00047356,1.7,98.3
E00047358,3.2,96.8
E00047359,6.3,93.8
E00047362,1,99
E00047363,3.6,96.4
E00047365,0.9,99.1
E00047366,3.2,96.8
E00047367,0.9,99.1
E00047369,1,99
E00047370,3.8,96.2
E00047981,4.3,95.7
E00047985,3.4,96.6
E00048048,2.7,97.3
E00048054,1.3,98.7
E00048055,3,97
E00048056,2.9,97.1
E00048129,0,100
E00048130,4.1,95.9
E00048131,3.6,96.4
E00048132,0,100
E00048133,0.9,99.1
E00048134,3,97
E00048135,3.9,96.1
E00048136,0,100
E00048137,2.4,97.6
E00048138,3.7,96.3
E00048139,3.9,96.1
E00048140,3.9,96.1
E00048141,3.1,96.9
E00048142,2.3,97.7
E00048143,3.3,96.7
E00048144,2.9,97.1
E00048146,2.7,97.3
E00048147,1.8,98.2
E00048148,1.7,98.3
E00048149,6.7,93.3
E00048150,2.1,97.9
E00048152,3.2,96.8
E00048153,0.8,99.2
E00048154,2.6,97.4
E00048155,0.9,99.1
E00048156,3.5,96.5
E00048158,2.2,97.8
E00048159,3.6,96.4
E00048161,3.6,96.4
E00048162,3.6,96.4
E00048163,0.8,99.2
E00048164,3.3,96.7
E00048165,2.4,97.6
E00048166,2.3,97.7
E00048167,2.4,97.6
E00048168,0.9,99.1
E00048169,2.9,97.1
E00048170,1.6,98.4
E00048171,0.8,99.2
E00048172,0.9,99.1
