geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00065861,52.4,39.2,4.2,4.2
E00065889,61.8,26,0.8,11.4
E00065890,51,33.6,0,15.4
E00065891,52.1,39,0,8.9
E00065892,54.8,28.7,10.2,6.4
E00065893,58.8,34.4,0.8,6.1
E00065895,52.8,18.3,2.8,26.1
E00065896,56.8,29.5,0.8,12.9
E00065897,58.7,34.8,0,6.5
E00065898,31.8,18.2,48,2
E00065899,51.9,38.9,1.5,7.6
E00066198,56.1,26,2.4,15.4
E00066199,39.1,15.5,16.4,29.1
E00066200,13.2,18.9,0,67.9
E00066203,48.8,36.6,4.9,9.8
E00066204,53.8,35.3,0.5,10.3
E00066211,13.7,15.7,0,70.6
E00066241,24,50,14.3,11.7
E00066246,45.7,39.1,1.1,14.1
E00067381,68.4,24.1,2.3,5.3
E00067382,50,40,8.5,1.5
E00067383,60.5,27.9,2.3,9.3
E00067385,70,23.8,0,6.2
E00067386,42.7,34.4,0.8,22.1
E00067387,62.8,30.2,2.3,4.7
E00067388,69.6,19.2,0.8,10.4
E00067389,39.8,27.3,18,14.8
E00067390,41.3,21.5,32.2,5
E00067391,76,17.4,0.8,5.8
E00067392,61.6,28.8,0,9.6
E00067542,29.5,38.5,19.7,12.3
E00067549,32.6,51.5,3.8,12.1
E00067550,42.3,41.5,2.4,13.8
E00067552,29.3,19.8,15.5,35.3
E00067556,34.8,39.7,0.7,24.8
E00067558,38.4,46.4,0.8,14.4
E00067559,26.7,31.7,22.5,19.2
E00067564,17.7,21.5,34.6,26.2
E00067582,61.8,34.7,0,3.5
E00067584,58.5,31.3,1.4,8.8
E00067585,71.7,16.7,0.7,10.9
E00067587,53.4,36.8,0.8,9
E00067588,40.4,39.4,2.9,17.3
E00067589,62.6,29.5,0.7,7.2
E00067590,57.3,16.2,2.6,23.9
E00067591,56.9,32.1,0.7,10.2
E00067592,75.9,15.2,0.9,8
E00067593,62.9,26.5,2.3,8.3
E00067594,55.1,39.9,0.7,4.3
E00067638,8.3,9.9,65.3,16.5
E00067656,9.8,17.5,55.2,17.5
E00067659,17.9,14.2,24.7,43.2
E00067661,15.5,21.8,35.9,26.8
E00067662,28.2,37.6,2.7,31.5
E00067667,52.3,34.8,1.5,11.4
E00067669,59.7,29.9,4.5,5.8
E00067684,40.7,34.1,9.9,15.4
E00067687,80.3,15.4,0.9,3.4
E00067690,15.3,21.4,58.8,4.6
E00067749,57,32.4,0,10.6
E00067753,50,30.7,3.3,16
E00067754,46.1,33.3,3.9,16.7
E00067756,34.6,30,27.7,7.7
E00067757,50,35.8,0.7,13.4
E00067835,38.6,24.1,27.6,9.7
E00067836,49.7,26.8,0.6,22.9
E00067837,55.6,22.6,0,21.8
E00067838,54.2,34.2,0,11.7
E00067839,28.1,32.2,29.8,9.9
E00067840,42.5,46.6,2.7,8.2
E00067841,44.9,45.8,0,9.3
E00067843,48.9,45.9,0,5.3
E00067844,35.6,32.2,15.8,16.4
E00067845,44.5,40.9,4.4,10.2
E00067846,38.6,43.2,0,18.2
E00067847,45.9,41.5,0.7,11.9
E00067848,37.9,52.1,2.9,7.1
E00067849,55.6,34.7,0.8,8.9
E00067850,46.3,50,2.5,1.3
E00067851,42.5,38.6,0,18.9
E00067852,37.3,20.6,10.3,31.7
E00067853,15.4,23.5,4.3,56.8
E00067854,56.4,36.1,0,7.5
E00067855,64,24,1.6,10.4
E00067856,52.9,27.9,0.7,18.4
E00140655,52,20,1,27
E00141439,59.1,25.3,3.2,12.3
E00141440,42.9,22.4,10.2,24.5
E00141441,58.1,23.7,9.7,8.6
E00141444,34,33,19.6,13.4
E00141445,42.6,35.3,6.6,15.4
E00141451,50,22.1,3.8,24
E00141466,54.2,20.8,5.6,19.4
E00141468,47.5,16.3,7.5,28.8
E00141469,43.5,20.4,13.9,22.2
E00141470,7.1,7.1,1.8,83.9
E00141471,41.4,19.8,9.5,29.3
E00141473,42.7,36.3,12.7,8.3
E00141474,49.1,19.1,16.4,15.5
E00141475,43.1,25,2.1,29.9
E00141476,31.6,19.9,8.8,39.7
E00141477,36.7,36.7,6.3,20.3
E00141478,38.2,25.5,18.5,17.8
E00141479,37.3,29.1,12,21.5
E00141493,42.9,30.8,11,15.4
E00141497,52.7,20.1,4.7,22.5
E00141498,42.4,20.3,5.1,32.2
E00141511,24.8,6.9,28.3,40
E00141512,68.1,18.5,0.8,12.6
E00141514,30.6,20.1,18.1,31.3
E00141515,22.6,20.9,10.4,46.1
E00141516,40.8,16.8,15.2,27.2
E00141517,8.3,11.1,27.8,52.8
E00141518,80.7,9.3,2.1,7.9
E00141519,10.5,7,64,18.6
E00141520,57.4,27.9,1.6,13.1
E00141521,73,18,2,7
E00141522,26.9,26.9,30.8,15.4
E00141523,43.3,22.7,4.1,29.9
E00141524,18.9,24.4,52,4.7
E00141525,21.7,14,55,9.3
E00141526,41.8,30.9,7.3,20
E00141527,30.1,10.6,52.2,7.1
E00141528,40.5,13.8,26.7,19
E00141529,57.9,28.9,0,13.2
E00141530,39.8,35,2.4,22.8
E00141531,33.6,13.3,39.1,14.1
E00141532,29.1,36,15.7,19.2
E00141533,41.3,35,10.3,13.5
E00141534,23.2,33.1,21.8,21.8
E00141535,9.1,9.1,72.7,9.1
E00141536,36.6,22.8,33.3,7.3
E00141537,16.8,9.2,64.7,9.2
E00141538,69.2,16.7,6.4,7.7
E00141539,56.8,33.3,0,9.8
E00141541,35.8,16.4,29.1,18.7
E00141542,26.6,26.6,10.5,36.4
E00141543,33.9,18.5,29.8,17.7
E00141544,29.8,26.5,8.6,35.1
E00141545,27.6,35.9,2.1,34.5
E00141546,32.1,25,2.4,40.5
E00141547,50,31.7,1.6,16.7
E00141548,49.2,34.4,0,16.4
E00141549,47.9,34.3,1.4,16.4
E00141550,65.2,22.7,1.5,10.6
E00141551,56.6,32,1.6,9.8
E00141552,44.3,32.8,12.9,10
E00141588,52.2,28.9,10,8.9
E00141589,42.6,28.7,8.1,20.6
E00141590,50.6,33.3,0,16.1
E00141591,59.5,31,2.4,7.1
E00141592,33.3,15.3,9.7,41.7
E00141600,62.4,18.4,9.9,9.2
E00141601,49.3,25.4,4.2,21.1
E00141602,51.5,34.3,5.2,9
E00141603,34.6,28.7,25,11.8
E00141604,47.4,25.3,1.1,26.3
E00141605,65.6,19.5,7,7.8
E00141606,54.2,31.3,6,8.4
E00141630,30.7,23.6,6.3,39.4
E00170107,12.3,12.3,5.4,70
E00175338,46.4,42.9,1.2,9.5
E00175339,21.2,64.7,1.2,12.9
E00185471,48.2,43.2,4.3,4.3
E00185486,8.5,36.2,44.7,10.6
E00185488,17.5,7.5,62.5,12.5
E00185513,44.6,45.8,2.4,7.2
E00185531,41.4,38.2,13.3,7.2
E00185534,11.6,66.5,18.3,3.6
E00185536,52.1,40.1,3,4.8
E00185544,30.3,45.4,13.3,11
E00185546,13.5,30.4,48,8.1
E00185562,14,54.4,27.9,3.7
E00189804,33.7,27.3,4.7,34.3
E00189812,9.3,54.6,24.1,12
E00189828,27.6,45.8,12.4,14.2
E00189839,26.5,43.4,19.9,10.3
E00189847,26.5,62,0.5,11
E00189859,27.8,53.9,0,18.3
E00189873,10.1,36.2,38.3,15.4
E00189874,17.3,61.5,15.4,5.8
E00189884,7.4,57.1,28.6,6.9
