geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00065861,93.1,4.3,0.9,1.7
E00065889,87.6,8.1,0.9,3.4
E00065890,89.5,6.9,1,2.6
E00065891,92.1,4.7,1.3,1.9
E00065892,90.7,5.6,1.7,2
E00065893,90.8,5.4,1.7,2
E00065895,93.1,3.3,1,2.5
E00065896,93.3,3.2,1.2,2.4
E00065897,89.6,6.3,1.6,2.5
E00065898,89.7,4.4,2.2,3.7
E00065899,90.1,5.3,1.8,2.8
E00066198,92.6,5.7,0.7,1
E00066199,91.5,6,0.9,1.7
E00066200,92,5.6,0.8,1.6
E00066203,89.5,7,1.7,1.7
E00066204,90.6,6.2,1.2,2
E00066211,90.5,4.8,1.9,2.9
E00066241,96.1,1.6,1.4,0.9
E00066246,89.6,8.5,0.9,0.9
E00067381,89.8,6,1.8,2.5
E00067382,91.5,6.4,0.6,1.5
E00067383,88.9,4.8,2.4,3.8
E00067385,92.3,4.2,1.2,2.3
E00067386,94.4,4.2,0.4,1.1
E00067387,92.2,3.9,1.4,2.5
E00067388,89.7,7,1.5,1.8
E00067389,92.6,2.6,2.3,2.6
E00067390,88.9,4.7,1.7,4.7
E00067391,91.1,3.8,1.3,3.8
E00067392,92.8,4.8,0,2.4
E00067542,91.6,3.4,3,2
E00067549,95.1,3.7,0.6,0.6
E00067550,90.3,6.8,0.7,2.2
E00067552,94.9,2.2,0.3,2.5
E00067556,93.8,2.9,1.5,1.8
E00067558,94.9,3.1,1.4,0.7
E00067559,92.8,3.8,0.7,2.7
E00067564,91,6,0.3,2.7
E00067582,92.9,4.9,1.2,0.9
E00067584,92.8,5.4,0.9,0.9
E00067585,89,5.5,1.3,4.2
E00067587,92.3,4,1.8,1.8
E00067588,91.5,3.4,0.9,4.3
E00067589,94.6,2.4,0.7,2.4
E00067590,88.9,7.4,0.5,3.2
E00067591,92.4,3.4,0.7,3.4
E00067592,90.2,3.4,1,5.4
E00067593,86.9,5.9,2.5,4.6
E00067594,91.2,5.6,1.3,2
E00067638,93.3,0.4,1.7,4.6
E00067656,91.2,4.3,1.3,3.2
E00067659,92.9,3.3,2,1.8
E00067661,94.2,2.6,1.5,1.7
E00067662,96,3,0.2,0.7
E00067667,87.8,7.2,3.2,1.8
E00067669,86,7.8,3.1,3.1
E00067684,94.8,2.4,1.9,1
E00067687,88.9,4.9,0.4,5.8
E00067690,89.5,4.7,0.7,5.1
E00067749,91.8,5.1,2,1
E00067753,92,4.6,1.8,1.5
E00067754,90.8,5,2,2.3
E00067756,91.8,4.7,0.7,2.9
E00067757,90.9,4.7,1.3,3.2
E00067835,91,5.1,0.6,3.3
E00067836,92,3.1,1.7,3.1
E00067837,93.7,3.3,0.5,2.5
E00067838,91.2,3.6,2,3.2
E00067839,92.4,5.8,0.7,1.1
E00067840,91.7,5.7,1.6,1
E00067841,94.8,2.6,0.7,2
E00067843,89.7,7.2,0.6,2.5
E00067844,90.2,4.6,1,4.2
E00067845,92.1,5.3,0.9,1.6
E00067846,92.6,6,1,0.3
E00067847,91.6,5.4,0.9,2.1
E00067848,88.4,8.2,1.3,2.1
E00067849,92.9,5,1.1,1.1
E00067850,91.5,8.1,0,0.5
E00067851,92.4,4,0.7,2.9
E00067852,90.3,5.4,0.7,3.6
E00067853,93.2,3.3,1.9,1.7
E00067854,93,4.2,1.4,1.4
E00067855,88,7.1,0.8,4.1
E00067856,90.5,5.1,1.5,2.9
E00140655,89.1,7.1,1.3,2.5
E00141439,89.2,6.8,3.1,0.8
E00141440,91.2,4.4,4.4,0
E00141441,91.9,6.2,0.5,1.4
E00141444,90,4.4,3.9,1.7
E00141445,92.4,6.7,0.9,0
E00141451,89.8,7.5,0,2.7
E00141466,83.3,9,5.8,1.9
E00141468,85.2,11.7,0.6,2.5
E00141469,86.6,9.1,1.2,3.2
E00141470,89.3,5.8,3.9,1
E00141471,91.2,6.1,0.4,2.3
E00141473,88.1,8,1.2,2.7
E00141474,91.1,6.3,0.4,2.2
E00141475,90.2,5.9,1.2,2.7
E00141476,89.9,8.4,0.3,1.3
E00141477,92.6,4.9,1.9,0.6
E00141478,86.4,8,1.9,3.7
E00141479,89.2,6.3,1.9,2.5
E00141493,89.2,7.7,1.5,1.5
E00141497,90.4,5.5,1.7,2.3
E00141498,90.8,5.9,3.4,0
E00141511,90.8,5.3,1.3,2.6
E00141512,90.5,6.9,0.4,2.2
E00141514,92.3,4,0.9,2.8
E00141515,90.7,6.1,1.2,2
E00141516,89.8,6.7,1.8,1.8
E00141517,92.9,4.8,2.4,0
E00141518,89.6,5,1.7,3.8
E00141519,90.5,5.7,0,3.8
E00141520,92.4,4.1,0.3,3.1
E00141521,91.7,4.3,2.6,1.3
