geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00065861,2.8,30.8,42,24.5
E00065889,10.7,44.6,35.5,9.1
E00065890,12.1,36.9,36.9,14.2
E00065891,7.5,40.4,35.6,16.4
E00065892,7.6,44.9,37.3,10.1
E00065893,5.4,47.7,32.3,14.6
E00065895,19.9,45.3,24.3,10.5
E00065896,17.7,38.5,36.2,7.7
E00065897,8.8,34.3,45.3,11.7
E00065898,28.4,39.9,25,6.8
E00065899,13.7,42.7,36.6,6.9
E00066198,2.5,36.4,43.8,17.4
E00066199,4.5,40,34.5,20.9
E00066200,7.7,51.9,19.2,21.2
E00066203,12.3,34.6,37,16
E00066204,5.3,38,35.3,21.4
E00066211,13.5,34.6,28.8,23.1
E00066241,4.5,31.3,50.5,13.6
E00066246,4.3,19.4,50.5,25.8
E00067381,12,55.6,26.3,6
E00067382,6.1,36.6,42.7,14.5
E00067383,10.8,52.3,29.2,7.7
E00067385,12.3,49.2,28.5,10
E00067386,12.3,44.6,33.8,9.2
E00067387,10.2,47.7,35.2,7
E00067388,12.9,42.7,37.1,7.3
E00067389,14,45.7,29.5,10.9
E00067390,25,46.8,25,3.2
E00067391,14.9,52.9,24,8.3
E00067392,4.1,30.1,47.9,17.8
E00067542,22,43.9,27.6,6.5
E00067549,13.7,39.7,32.8,13.7
E00067550,11.4,58.5,23.6,6.5
E00067552,28.8,40.7,25.4,5.1
E00067556,17.1,52.9,24.3,5.7
E00067558,15.3,48.4,26.6,9.7
E00067559,27.5,40.8,26.7,5
E00067564,36.2,46.5,12.6,4.7
E00067582,10.5,49,29.4,11.2
E00067584,8.3,50.7,30.6,10.4
E00067585,21.2,51.8,21.9,5.1
E00067587,9.6,51.9,29.6,8.9
E00067588,17.3,42.3,34.6,5.8
E00067589,10.7,42.9,29.3,17.1
E00067590,22.7,58.8,14.3,4.2
E00067591,12.5,50,28.7,8.8
E00067592,18.8,55.4,19.6,6.3
E00067593,20.5,59.1,18.9,1.5
E00067594,11.4,55,26.4,7.1
E00067638,57.4,29.5,11.5,1.6
E00067656,38.5,38.5,19.6,3.5
E00067659,36.1,39.9,17.7,6.3
E00067661,31.7,45.1,19.7,3.5
E00067662,22.8,42.3,22.8,12.1
E00067667,14.3,45.9,32.3,7.5
E00067669,13.6,46.1,32.5,7.8
E00067684,10.9,43.2,32.2,13.7
E00067687,17.5,44.7,33.3,4.4
E00067690,30,39.2,23.8,6.9
E00067749,8.5,31.2,41.8,18.4
