geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00065861,97.7,1.7,0.6
E00065889,99.6,0.4,0
E00065890,98.1,1,1
E00065891,98.8,0.6,0.6
E00065892,99.4,0.3,0.3
E00065893,100,0,0
E00065895,98.2,1.6,0.2
E00065896,99.6,0.4,0
E00065897,99.4,0.6,0
E00065898,100,0,0
E00065899,99.3,0.7,0
E00066198,98.7,1.3,0
E00066199,99.6,0.4,0
E00066200,100,0,0
E00066203,100,0,0
E00066204,99.5,0.5,0
E00066211,100,0,0
E00066241,95.7,3.9,0.4
E00066246,100,0,0
E00067381,97.9,2.1,0
E00067382,99.7,0.3,0
E00067383,99.7,0,0.3
E00067385,98.5,1.5,0
E00067386,93.8,5.2,1
E00067387,98.6,1.4,0
E00067388,98.2,1.8,0
E00067389,97.5,2.2,0.3
E00067390,98.3,1.3,0.4
E00067391,99.6,0.4,0
E00067392,98.2,1.8,0
E00067542,96.4,3.2,0.3
E00067549,96.4,3.3,0.3
E00067550,97.2,2.8,0
E00067552,96.6,2.2,1.3
E00067556,95.2,4.3,0.6
E00067558,98,2,0
E00067559,94.9,3.4,1.7
E00067564,95.6,3.3,1.2
E00067582,99.4,0.6,0
E00067584,98,2,0
E00067585,99.2,0.8,0
E00067587,96.1,3.9,0
E00067588,97.9,2.1,0
E00067589,95.6,4.4,0
E00067590,97.9,2.1,0
E00067591,97.3,1.7,1
E00067592,100,0,0
E00067593,98.8,0.8,0.4
E00067594,97.4,2.6,0
E00067638,91.1,6.9,2
E00067656,94,4.4,1.7
E00067659,90.4,9.4,0.2
E00067661,91.2,7.4,1.4
E00067662,95.4,4.6,0
E00067667,99.6,0.4,0
E00067669,99.1,0.9,0
E00067684,97.7,2.3,0
E00067687,97.8,1.8,0.4
E00067690,99.6,0.4,0
E00067749,99.7,0.3,0
E00067753,97,2.7,0.3
E00067754,94.6,4.1,1.3
E00067756,98.6,1.4,0
E00067757,96.6,3.1,0.3
E00067835,98.8,1.2,0
E00067836,97.5,2.5,0
E00067837,98.2,0.8,1
E00067838,99.2,0.8,0
E00067839,99.6,0.4,0
E00067840,99,0.5,0.5
E00067841,99.7,0.3,0
E00067843,98.8,1.2,0
E00067844,99.4,0.6,0
E00067845,99.1,0.9,0
E00067846,96.1,3.9,0
E00067847,98.2,1.5,0.3
E00067848,99.5,0.5,0
E00067849,97.6,2.4,0
E00067850,98.1,1.9,0
E00067851,97.2,2.1,0.7
E00067852,97.5,2.5,0
E00067853,98,1.4,0.6
E00067854,99.3,0.3,0.3
E00067855,99.3,0.7,0
E00067856,98.6,1.4,0
E00140655,99.6,0.4,0
E00141439,98.3,1.1,0.6
E00141440,99.1,0.9,0
E00141441,99.1,0.5,0.5
E00141444,97.9,2.1,0
E00141445,97,2.4,0.6
E00141451,97.4,1.7,0.9
E00141466,97.4,1.3,1.3
E00141468,100,0,0
E00141469,100,0,0
E00141470,98.1,1.9,0
E00141471,98.1,1.1,0.7
E00141473,98.8,0.9,0.3
E00141474,97.3,1.3,1.3
E00141475,99.4,0.3,0.3
E00141476,99.7,0.3,0
E00141477,95.9,2.4,1.8
E00141478,99.7,0.3,0
E00141479,100,0,0
E00141493,98,2,0
E00141497,97.7,2,0.3
E00141498,99.2,0.8,0
E00141511,94.3,3.1,2.6
E00141512,97,3,0
E00141514,95,4.5,0.6
E00141515,96.4,2.4,1.2
E00141516,91.8,5.6,2.6
E00141517,77.8,8.8,13.5
E00141518,99.2,0.8,0
E00141519,79.8,10.6,9.6
E00141520,98.6,1.4,0
E00141521,100,0,0
E00141522,97.3,2.7,0
E00141523,99.5,0.5,0
E00141524,96.7,3,0.3
E00141525,95.9,3.1,1
E00141526,95.3,3.8,0.9
E00141527,90.4,5.7,3.9
E00141528,96.6,3,0.4
E00141529,92.3,4,3.7
E00141530,98,2,0
E00141531,95.2,3.2,1.6
E00141532,97,2.7,0.3
E00141533,95.1,4.5,0.4
E00141534,95.7,3.7,0.6
E00141535,96.7,2,1.3
E00141536,95.8,2.8,1.4
E00141537,100,0,0
E00141538,98.9,0.4,0.7
E00141539,100,0,0
E00141541,94.9,4.1,1
E00141542,80.1,10.4,9.5
E00141543,95.5,3.4,1.1
E00141544,91.4,5.8,2.7
E00141545,94.4,2.8,2.8
E00141546,86.4,7.8,5.8
E00141547,96.8,2.5,0.6
E00141548,98.4,0.8,0.8
E00141549,95.5,3.3,1.2
E00141550,100,0,0
E00141551,100,0,0
E00141552,96.4,2.3,1.3
E00141588,95.3,3.1,1.6
E00141589,98.8,1.2,0
E00141590,97.1,2,1
E00141591,96.7,3.3,0
E00141592,99.7,0.3,0
E00141600,99.4,0.6,0
E00141601,100,0,0
E00141602,99.7,0.3,0
E00141603,99.6,0.4,0
E00141604,97.6,2.4,0
E00141605,100,0,0
E00141606,99,1,0
E00141630,99,0.6,0.3
E00170107,100,0,0
E00175338,99,1,0
E00175339,93.5,4.2,2.3
E00185471,98.6,1.2,0.3
E00185486,97.1,2.9,0
E00185488,100,0,0
E00185513,98.1,1.9,0
E00185531,94.4,5.5,0.2
E00185534,96.6,3,0.4
E00185536,96.9,3.1,0
E00185544,93.9,5.5,0.6
E00185546,98.3,1.4,0.3
E00185562,95.8,3.9,0.3
E00189804,98,1,1
E00189812,93,6.6,0.4
E00189828,95.1,3.8,1.1
E00189839,93.3,6.4,0.3
E00189847,97,1.7,1.3
E00189859,95.5,2,2.4
E00189873,92.8,6.7,0.6
E00189874,100,0,0
E00189884,97.4,2.4,0.2
