geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00065861,92.8,7.2
E00065889,96.3,3.7
E00065890,92.5,7.5
E00065891,96,4
E00065892,97.6,2.4
E00065893,96.4,3.6
E00065895,95.1,4.9
E00065896,95.8,4.2
E00065897,96.6,3.4
E00065898,96.8,3.2
E00065899,96.2,3.8
E00066198,95.8,4.2
E00066199,96.3,3.7
E00066200,96.8,3.2
E00066203,97.2,2.8
E00066204,95.9,4.1
E00066211,98.1,1.9
E00066241,91.9,8.1
E00066246,97.3,2.7
E00067381,93.6,6.4
E00067382,97.3,2.7
E00067383,93.3,6.7
E00067385,95.5,4.5
E00067386,88.4,11.6
E00067387,94.1,5.9
E00067388,92.8,7.2
E00067389,91.8,8.2
E00067390,95.8,4.2
E00067391,92.9,7.1
E00067392,94.7,5.3
E00067542,90.9,9.1
E00067549,92.7,7.3
E00067550,95.2,4.8
E00067552,90.5,9.5
E00067556,88.2,11.8
E00067558,92.3,7.7
E00067559,89.9,10.1
E00067564,91.8,8.2
E00067582,96,4
E00067584,89.9,10.1
E00067585,92.9,7.1
E00067587,91.6,8.4
E00067588,95.6,4.4
E00067589,92.1,7.9
E00067590,94.9,5.1
E00067591,93.1,6.9
E00067592,95.7,4.3
E00067593,95.6,4.4
E00067594,95,5
E00067638,85.8,14.2
E00067656,89.7,10.3
E00067659,82,18
E00067661,82.9,17.1
E00067662,88.4,11.6
E00067667,97.6,2.4
E00067669,95.5,4.5
E00067684,93.8,6.2
E00067687,94.8,5.2
E00067690,96.8,3.2
E00067749,96.7,3.3
E00067753,90.4,9.6
E00067754,87.3,12.7
E00067756,95.8,4.2
E00067757,92.8,7.2
E00067835,96.5,3.5
E00067836,94.2,5.8
E00067837,95.6,4.4
E00067838,95.9,4.1
E00067839,96.8,3.2
E00067840,97,3
E00067841,96.6,3.4
E00067843,95.6,4.4
E00067844,96.8,3.2
E00067845,95.5,4.5
E00067846,92.5,7.5
E00067847,95.1,4.9
E00067848,97.7,2.3
E00067849,96.5,3.5
E00067850,90.8,9.2
E00067851,91.6,8.4
E00067852,92.7,7.3
E00067853,87.5,12.5
E00067854,94.6,5.4
E00067855,94.9,5.1
E00067856,96.5,3.5
E00140655,96.3,3.7
E00141439,93.9,6.1
E00141440,92.2,7.8
E00141441,96.3,3.7
E00141444,94.9,5.1
E00141445,93.2,6.8
E00141451,95.2,4.8
E00141466,94.9,5.1
E00141468,92.7,7.3
E00141469,98.5,1.5
E00141470,88.5,11.5
E00141471,94.1,5.9
E00141473,96.2,3.8
E00141474,96.1,3.9
E00141475,97.2,2.8
E00141476,97.4,2.6
E00141477,88.5,11.5
E00141478,95.5,4.5
E00141479,95.5,4.5
E00141493,96.1,3.9
E00141497,95,5
E00141498,95.9,4.1
E00141511,87.1,12.9
E00141512,92.4,7.6
E00141514,91.9,8.1
E00141515,96.5,3.5
E00141516,90,10
E00141517,71.8,28.2
E00141518,93.4,6.6
E00141519,73.6,26.4
E00141520,92.5,7.5
E00141521,97.5,2.5
E00141522,94.5,5.5
E00141523,94.6,5.4
E00141524,96.4,3.6
E00141525,95.3,4.7
E00141526,94.7,5.3
E00141527,85.3,14.7
E00141528,94.1,5.9
E00141529,85.4,14.6
E00141530,92.3,7.7
E00141531,93.3,6.7
E00141532,92.9,7.1
E00141533,91.8,8.2
E00141534,91.9,8.1
E00141535,95,5
E00141536,95.2,4.8
E00141537,95.9,4.1
E00141538,96.8,3.2
E00141539,95.9,4.1
E00141541,91,9
E00141542,74,26
E00141543,93.1,6.9
E00141544,90,10
E00141545,91.4,8.6
E00141546,81.6,18.4
E00141547,94.9,5.1
E00141548,96.8,3.2
E00141549,95,5
E00141550,99,1
E00141551,98.9,1.1
E00141552,94.5,5.5
E00141588,89.4,10.6
E00141589,95.7,4.3
E00141590,93.3,6.7
E00141591,96.8,3.2
E00141592,96.8,3.2
E00141600,97.8,2.2
E00141601,94.9,5.1
E00141602,96.4,3.6
E00141603,97.1,2.9
E00141604,95.3,4.7
E00141605,97.4,2.6
E00141606,96.7,3.3
E00141630,96.2,3.8
E00170107,98.1,1.9
E00175338,91.3,8.7
E00175339,90.2,9.8
E00185471,96.7,3.3
E00185486,91.9,8.1
E00185488,93.8,6.2
E00185513,94.9,5.1
E00185531,87.8,12.2
E00185534,92.2,7.8
E00185536,92.5,7.5
E00185544,87,13
E00185546,94.5,5.5
E00185562,88.5,11.5
E00189804,92.9,7.1
E00189812,89.7,10.3
E00189828,91.9,8.1
E00189839,92.3,7.7
E00189847,92.1,7.9
E00189859,91.7,8.3
E00189873,87.5,12.5
E00189874,95.3,4.7
E00189884,92,8
