areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00037085,95.8,0,3.8,0.4
E00037086,96.6,0,3.4,0
E00037087,94.8,0,5.2,0
E00037089,93.1,0,6.9,0
E00037093,86.7,0,12,1.3
E00037094,92,0,7.5,0.5
E00037096,95.8,0,4.2,0
E00037097,91,0,8.5,0.4
E00037098,90.6,0,8.5,0.9
E00037099,87.2,0,12.1,0.7
E00037100,87.9,0,11.7,0.4
E00037101,95.1,0,4.9,0
E00037102,91.7,0,8.3,0
E00037103,92.4,0,7.2,0.4
E00037104,95.9,0,4.1,0
E00037105,94.6,0,5.2,0.3
E00037106,90.8,0,8.5,0.6
E00037107,93.2,0,5.1,1.7
E00037109,98.2,0.3,1.2,0.3
E00037110,97.1,0,2.9,0
E00037111,96.9,0,2.7,0.4
E00037112,89.4,0,10.2,0.3
E00037113,94.4,0,5.6,0
E00037114,91.8,0,8.2,0
E00037115,93.6,0,6.4,0
E00037116,94.9,0,4.8,0.3
E00037117,90.9,0,9.1,0
E00037118,91.1,0,8.2,0.7
E00037119,96,0,4,0
E00037120,94.7,0.4,4.9,0
E00037121,92.9,0,7.1,0
E00037122,92.1,0,7.9,0
E00037123,95.2,0,4.8,0
E00037124,92,0,8,0
E00037125,95.4,0,4.6,0
E00037126,94.5,0,5.5,0
E00037127,96.8,0,3.2,0
E00037128,97.3,0,2.7,0
E00037129,92.2,0,7.8,0
E00037130,94.8,0.4,4.8,0
E00037131,96.9,0,2.7,0.3
E00037132,96.4,0,3.6,0
E00037133,95.4,0,4.6,0
E00037134,97.1,0,2.9,0
E00037135,97,0.4,2.6,0
E00037136,89.4,0,10.6,0
E00037137,97.2,0,2.8,0
E00037138,93.3,0,6.7,0
E00037139,92.8,0,7.2,0
E00037140,93.3,0,6.7,0
E00037160,92.6,0.2,7,0.2
E00037161,92.9,0,7.1,0
E00037162,95,0,5,0
E00037165,96.4,0,3.4,0.2
E00037167,90.4,0.3,9.3,0
E00037168,89.7,0,10.3,0
E00037169,84.5,0.4,12.6,2.5
E00037170,91.3,0,7.2,1.4
E00037171,93.1,0,6.9,0
E00037172,95.9,0.4,3.7,0
E00037173,97,0,3,0
E00037174,88.2,1,10,0.7
E00037175,88.6,0.7,9.5,1.1
E00037176,92.6,0,7.4,0
E00037177,85.4,0,10.9,3.6
E00037178,86.1,0.3,12.5,1.1
E00037179,60.4,2.3,33.2,4.2
E00037181,86.4,0,11.8,1.8
E00037182,89.8,0,9.8,0.4
E00037183,88.1,0.6,11.3,0
E00037184,91.2,0.3,7.1,1.3
E00037186,87,0,9.8,3.3
E00037187,82.9,0,15.4,1.8
E00037188,92.8,0,7.2,0
E00037189,88.8,0,10.6,0.6
E00037190,90.4,0,8.9,0.7
E00037191,87.1,0,10.8,2.2
E00037192,86.4,0.3,13,0.3
E00037193,88,0.3,9.6,2.2
E00037194,80.1,0,14,5.9
E00037195,86.6,0,12.5,0.9
E00037196,93.1,0,5.8,1.1
E00037197,85.9,0,12,2.2
E00037198,94.1,0,5.9,0
E00037199,83,1.3,15.3,0.4
E00037200,91.5,0,8.5,0
E00037201,92.7,0,7.3,0
E00037202,95.4,0.4,3.5,0.7
E00037203,85.3,0,13.8,0.9
E00037204,97.7,0,2.3,0
E00037205,96.3,0,3.7,0
E00037206,89.9,0.3,9.5,0.3
E00037207,94.3,0,5.7,0
E00037208,93.2,0,6.6,0.2
E00037209,96,0,4,0
E00037210,88.5,0,11.5,0
E00037211,91.4,0,8.3,0.3
E00037212,89.6,0.4,10.1,0
E00037213,91,0,9,0
E00037215,92.8,0,7.2,0
E00037216,95.2,0,4.8,0
E00037217,95.5,0,4.5,0
E00037218,94.3,0,5.7,0
E00037219,94.8,0,5.2,0
E00037220,91.9,0.3,7.5,0.3
E00037221,93.5,0,6.3,0.2
E00037222,92.6,0,7.4,0
E00037223,93.5,0,6.3,0.2
E00037224,90.4,0.3,9.3,0
E00037225,81.8,0,18.2,0
E00037226,94.5,0,5.5,0
E00037229,96.1,0,3.9,0
E00037231,83.8,0,16.2,0
E00037232,92.7,0,7.3,0
E00037233,94.8,0,5.2,0
E00037234,92,0,6.8,1.2
E00037235,85.4,0,14.6,0
E00037236,94.7,0.3,4.7,0.3
E00037237,90.9,0.3,8.1,0.6
E00037238,93.5,0,6.5,0
E00037239,86.1,0,13.2,0.8
E00037276,93.1,0,6.9,0
E00037277,96.1,0,3.9,0
E00037278,95.5,0,4.5,0
E00037279,91.8,0,8.2,0
E00037280,95.6,0,4.4,0
E00037281,94,0,6,0
E00037282,98.9,0,1.1,0
E00037283,93.3,0,6.7,0
E00037284,93.1,0,6.9,0
E00037285,91.7,0.6,7.3,0.3
E00037286,94,0,5.7,0.4
E00037287,90.4,0,9.6,0
E00037288,89,1.1,9.9,0
E00037289,90.9,0,9.1,0
E00037290,93.8,0,5.9,0.3
E00037291,95,0,5,0
E00037292,95.5,0,4.5,0
E00037293,94.7,0,5.3,0
E00037294,86.8,0,13.2,0
E00037295,95.8,0.6,3.6,0
E00037296,92.3,0,7.7,0
E00037297,91.8,0,8.2,0
E00037298,88.3,0,10.3,1.5
E00037299,92,0.3,7.6,0
E00037300,93.6,0.4,5.7,0.4
E00037301,94.2,0,5.8,0
E00037302,90.2,0.4,8.7,0.7
E00037303,95.1,0,4.9,0
E00037304,94.2,0,5.3,0.5
E00037305,95,0.7,4,0.3
E00037306,95.8,0,4.2,0
E00037307,95.4,0,3.7,0.8
E00037309,94.1,0,5.5,0.3
E00037310,96.7,0.3,2.3,0.7
E00037311,93.8,0,5.9,0.3
E00037312,90.6,0.6,8.5,0.3
E00037313,97,0,3,0
E00037314,94.6,0,5.4,0
E00037315,95.4,0,4.6,0
E00037316,96.5,0,3.2,0.3
E00037317,97.9,0,1.4,0.7
E00037318,93.8,0,5.8,0.4
E00037320,89,0,11,0
E00037321,86.1,0.6,12.7,0.6
E00037395,95.9,0.3,3.2,0.6
E00037397,94,0,6,0
E00037398,94.4,0.4,4.8,0.4
E00037399,92.7,0,7.3,0
E00037400,93.9,0.3,5.1,0.7
E00037401,90.6,0,8.8,0.5
E00037402,92.1,0,7.9,0
E00037403,98.4,0.8,0.8,0
E00037404,93.4,0,6.6,0
E00037411,92.1,0,7.9,0
E00037412,90.9,0,9.1,0
E00037413,93.6,0,6.4,0
E00037414,95.8,0,4.2,0
E00037416,81.8,0.2,18,0
E00037417,92,0,8,0
E00037418,91.1,0.7,8.3,0
E00037419,91.6,0,7.5,0.9
E00037420,94.1,0,5.9,0
E00037421,93,0,5.8,1.2
E00037422,95.7,0,3.7,0.7
E00037423,96.2,0,3,0.8
E00037424,95,0,5,0
E00037425,91.4,0.7,7.9,0
E00037426,89.7,0.6,9.7,0
E00037427,87.5,0,12.3,0.3
E00037428,91.9,0,8.1,0
E00037429,92,0,8,0
E00037430,96.2,0,3.8,0
E00037431,94.4,0,5.3,0.3
E00037432,92.4,0.2,7.4,0
E00037433,96.5,0,3.5,0
E00037434,93.3,0,6.7,0
E00037435,94.4,0,5.6,0
E00037436,94.6,0.9,4.3,0.3
E00037437,90,0,10,0
E00037438,94,0,6,0
E00037439,94.3,0,5.5,0.2
E00037502,98.9,0,1.1,0
E00037503,93.6,0,6.4,0
E00037505,97.4,0,1.8,0.9
E00037507,94.1,0,5.5,0.3
E00037508,92.8,0,7.2,0
E00037509,95,0,3.6,1.4
E00037510,91.8,0,8.2,0
E00037511,95.3,0,4.7,0
E00037512,97.5,0,2.5,0
E00037513,91.7,0,7.8,0.5
E00037514,92,0.3,7.7,0
E00037515,94.2,0,5.8,0
E00037517,94.5,0.3,5.2,0
E00037518,91.5,0,8.5,0
E00037519,95.3,0,4.5,0.2
E00037520,95.2,0,4.8,0
E00037521,92.3,0,5.9,1.8
E00037522,94.3,0,5.7,0
E00037523,95.5,0,4.5,0
E00037525,98.2,0,1.8,0
E00037526,91.9,0,8.1,0
E00037527,98,0,1.6,0.4
E00037528,96.6,0,3.4,0
E00037529,94.2,0,5.1,0.7
E00037530,91.5,0,7,1.5
E00037531,89.8,0.3,9.6,0.3
E00037532,94.7,1.1,4.3,0
E00037533,86.3,0,13.8,0
E00037534,93.3,0,6.7,0
E00037535,92.7,0,7.3,0
E00037536,94.2,0,5.8,0
E00037537,94.8,0,5.2,0
E00037538,94.6,0,5.1,0.4
E00037539,94.4,0,5.6,0
E00037540,90.7,0,8.6,0.7
E00037541,90.3,0,9.7,0
E00037542,91.4,0,8.6,0
E00037543,92.5,0.2,7.1,0.2
E00037544,83.7,0.3,16,0
E00037545,96.5,0,3.2,0.3
E00037546,96.5,0,3.5,0
E00037547,95.5,0,4.5,0
E00037548,94.4,0,5.6,0
E00037549,92,0,8,0
E00037550,95.5,0.3,4.2,0
